fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap
official_language:2,official_language,subject,12,0.992045929034551,0.918974535370415,0.07307139366413606
official_language:2,official_language,subject,13,0.9940380851427714,0.9545416401868517,0.03949644495591964
official_language:2,official_language,subject,14,0.9907687604427338,0.9516508572480895,0.039117903194644255
official_language:2,official_language,subject,15,0.9899150927861532,0.9336985383521427,0.056216554434010524
official_language:2,official_language,subject,16,0.9901540080706278,0.9524913958527825,0.03766261221784528
official_language:2,official_language,subject,17,0.9248447517553965,0.6979155956598168,0.22692915609557973
official_language:2,official_language,preanswer,0,0.870701938867569,0.9038454561748288,-0.03314351730725984
official_language:2,official_language,preanswer,1,0.985187292098999,0.9888093491846864,-0.0036220570856874135
official_language:2,official_language,preanswer,2,0.977707197268804,0.9835506298325278,-0.005843432563723883
official_language:2,official_language,preanswer,3,0.9396829207738241,0.9547133052890951,-0.015030384515271056
official_language:2,official_language,preanswer,4,0.9371523857116699,0.9541222327812151,-0.016969847069545185
official_language:2,official_language,preanswer,5,0.9612752397855123,0.9707065065476027,-0.009431266762090385
official_language:2,official_language,preanswer,6,0.9694204926490784,0.9771345650607889,-0.007714072411710515
official_language:2,official_language,preanswer,7,0.9837729930877686,0.9877200766720555,-0.00394708358428697
official_language:2,official_language,preanswer,8,0.9803158740202585,0.9850640296936035,-0.004748155673344967
official_language:2,official_language,preanswer,9,0.9770524203777313,0.9822460321540182,-0.005193611776286855
official_language:2,official_language,preanswer,10,0.9839545090993246,0.987595262852582,-0.003640753753257453
official_language:2,official_language,preanswer,11,0.9559528231620789,0.9652216752821748,-0.009268852120095983
official_language:2,official_language,preanswer,12,0.9565836787223816,0.8624795251949267,0.09410415352745494
official_language:2,official_language,preanswer,13,0.9652732610702515,0.9389068734916773,0.026366387578574124
official_language:2,official_language,preanswer,14,0.9685884515444437,0.9501459720459852,0.018442479498458564
official_language:2,official_language,preanswer,15,0.9631214737892151,0.9217042516578328,0.041417222131382325
official_language:2,official_language,preanswer,16,0.9751768906911215,0.9516294087198648,0.023547481971256667
official_language:2,official_language,preanswer,17,0.8066628774007162,0.7368623890321363,0.06980048836857988
official_language:3,official_language,subject,0,0.997262974580129,0.8122587359764359,0.18500423860369308
official_language:3,official_language,subject,1,0.9998932182788849,0.9938596368513324,0.0060335814275525035
official_language:3,official_language,subject,2,0.9997839033603668,0.9841466041451151,0.0156372992152517
official_language:3,official_language,subject,3,0.9998713433742523,0.9227629029615358,0.07710844041271647
official_language:3,official_language,subject,4,0.9993626475334167,0.9150486581704833,0.08431398936293344
official_language:3,official_language,subject,5,0.9997823337713877,0.9740376977080648,0.02574463606332289
official_language:3,official_language,subject,6,0.9995596408843994,0.9746448722752658,0.024914768609133664
official_language:3,official_language,subject,7,0.9996037979920706,0.9840789467773654,0.015524851214705149
official_language:3,official_language,subject,8,0.9994157950083414,0.9874992214820602,0.011916573526281282
official_language:3,official_language,subject,9,0.9993094702561697,0.9896399019794031,0.009669568276766571
official_language:3,official_language,subject,10,0.9990527133146921,0.9907980022782629,0.008254711036429274
official_language:3,official_language,subject,11,0.9923174480597178,0.9585546807131984,0.033762767346519396
official_language:3,official_language,subject,12,0.9930718342463175,0.907403389499946,0.08566844474637147
official_language:3,official_language,subject,13,0.9942869544029236,0.9478781379081986,0.04640881649472495
official_language:3,official_language,subject,14,0.990033229192098,0.9447318962351843,0.04530133295691374
official_language:3,official_language,subject,15,0.9899824062983195,0.9203785800121047,0.06960382628621475
official_language:3,official_language,subject,16,0.989902118841807,0.9443897689608011,0.04551234988100594
official_language:3,official_language,subject,17,0.9318740467230479,0.665062546052716,0.2668115006703319
official_language:3,official_language,preanswer,0,0.8762371142705282,0.9057162417606874,-0.02947912749015924
official_language:3,official_language,preanswer,1,0.9847702085971832,0.9886563664132898,-0.0038861578161065724
official_language:3,official_language,preanswer,2,0.978344738483429,0.9837587059221484,-0.005413967438719469
official_language:3,official_language,preanswer,3,0.9393962124983469,0.954592764377594,-0.015196551879247067
official_language:3,official_language,preanswer,4,0.9404950241247813,0.955169084735892,-0.014674060611110762
official_language:3,official_language,preanswer,5,0.961140106121699,0.9705672345378182,-0.009427128416119257
official_language:3,official_language,preanswer,6,0.9715722501277924,0.9776315438476476,-0.006059293719855252
official_language:3,official_language,preanswer,7,0.9846841295560201,0.9880528856407512,-0.003368756084731084
official_language:3,official_language,preanswer,8,0.9804186622301737,0.9851303005760367,-0.004711638345862967
official_language:3,official_language,preanswer,9,0.9765119651953379,0.9819467298009179,-0.005434764605580011
official_language:3,official_language,preanswer,10,0.9831216037273407,0.9870075224475428,-0.003885918720202053
official_language:3,official_language,preanswer,11,0.9513999621073405,0.9621657485311682,-0.01076578642382775
official_language:3,official_language,preanswer,12,0.9542990227540334,0.8565136431293054,0.097785379624728
official_language:3,official_language,preanswer,13,0.9607461293538412,0.9344696592200886,0.02627647013375256
official_language:3,official_language,preanswer,14,0.9652717212835947,0.9475136436522007,0.01775807763139403
official_language:3,official_language,preanswer,15,0.9578497409820557,0.9159674861214377,0.04188225486061792
official_language:3,official_language,preanswer,16,0.9720328648885092,0.9482741481201216,0.02375871676838759
official_language:3,official_language,preanswer,17,0.8073370655377706,0.7274289048192176,0.079908160718553
official_language:4,official_language,subject,0,0.9985370635986328,0.8768012586303733,0.12173580496825953
official_language:4,official_language,subject,1,0.999905506769816,0.9951827438040213,0.004722762965794769
official_language:4,official_language,subject,2,0.9998238484064738,0.987900142303922,0.011923706102551779
official_language:4,official_language,subject,3,0.9999325275421143,0.9213994440029968,0.07853308353911748
official_language:4,official_language,subject,4,0.999209334452947,0.9108639538965442,0.08834538055640284
official_language:4,official_language,subject,5,0.9998651643594106,0.9731480994007804,0.026717064958630243
official_language:4,official_language,subject,6,0.9997958441575369,0.9740563885054805,0.025739455652056376
official_language:4,official_language,subject,7,0.9995614290237427,0.9844179996712641,0.015143429352478588
official_language:4,official_language,subject,8,0.9993513226509094,0.9883142174644903,0.011037105186419094
official_language:4,official_language,subject,9,0.9991105000178019,0.9898786250163208,0.009231875001481038
official_language:4,official_language,subject,10,0.9988761643568674,0.9916852404448119,0.007190923912055558
official_language:4,official_language,subject,11,0.9927034080028534,0.9635967541147362,0.029106653888117173
official_language:4,official_language,subject,12,0.9929953614870707,0.9084132764149796,0.08458208507209108
official_language:4,official_language,subject,13,0.9941233197848002,0.950379665941,0.04374365384380019
official_language:4,official_language,subject,14,0.9906288981437683,0.9474688057195056,0.043160092424262664
official_language:4,official_language,subject,15,0.9898020724455515,0.9264160157604651,0.06338605668508646
official_language:4,official_language,subject,16,0.9903507729371389,0.9491960629820824,0.041154709955056545
official_language:4,official_language,subject,17,0.9308986663818359,0.6942636658522215,0.2366350005296144
official_language:4,official_language,preanswer,0,0.8726668357849121,0.9045242243869738,-0.031857388602061665
official_language:4,official_language,preanswer,1,0.9850334525108337,0.9887609109282494,-0.003727458417415619
official_language:4,official_language,preanswer,2,0.9783753355344137,0.9837837493555113,-0.00540841382109758
official_language:4,official_language,preanswer,3,0.9403690894444784,0.9549485116519711,-0.014579422207492754
official_language:4,official_language,preanswer,4,0.936526228984197,0.9538269781253554,-0.017300749141158422
official_language:4,official_language,preanswer,5,0.9615630408128103,0.9708016670563004,-0.009238626243490144
official_language:4,official_language,preanswer,6,0.9680214126904806,0.976611855355176,-0.008590442664695441
official_language:4,official_language,preanswer,7,0.9836278557777405,0.9877612573856657,-0.004133401607925191
official_language:4,official_language,preanswer,8,0.9800558090209961,0.9850147762759165,-0.004958967254920399
official_language:4,official_language,preanswer,9,0.976934403181076,0.9822186817499724,-0.00528427856889635
official_language:4,official_language,preanswer,10,0.983833909034729,0.9875719760629263,-0.003738067028197345
official_language:4,official_language,preanswer,11,0.9555815557638804,0.9648018100044944,-0.009220254240614012
official_language:4,official_language,preanswer,12,0.9605768620967865,0.8431335453960028,0.11744331670078367
official_language:4,official_language,preanswer,13,0.9662204484144846,0.9356581924313848,0.030562255983099806
official_language:4,official_language,preanswer,14,0.9686796069145203,0.947187699038874,0.021491907875646254
official_language:4,official_language,preanswer,15,0.9619392057259878,0.9157432974739508,0.04619590825203701
official_language:4,official_language,preanswer,16,0.9741355081399282,0.9487482055344365,0.025387302605491713
official_language:4,official_language,preanswer,17,0.8327214320500692,0.7309560357508335,0.10176539629923576
official_language:5,official_language,subject,0,0.9997204542160034,0.4710189278491519,0.5287015263668515
official_language:5,official_language,subject,1,0.9999693234761556,0.9802277558906511,0.019741567585504494
official_language:5,official_language,subject,2,0.9996846516927084,0.9159904234111309,0.08369422828157747
official_language:5,official_language,subject,3,0.9998977382977804,0.8746055899695917,0.1252921483281887
official_language:5,official_language,subject,4,0.9999044438203176,0.9017776403237473,0.09812680349657033
official_language:5,official_language,subject,5,0.9998904963334402,0.959209606051445,0.040680890281995175
official_language:5,official_language,subject,6,0.9998136957486471,0.9549701887775551,0.04484350697109196
official_language:5,official_language,subject,7,0.999798039595286,0.9481575671922077,0.05164047240307834
official_language:5,official_language,subject,8,0.9998270273208618,0.9700744578784163,0.02975256944244553
official_language:5,official_language,subject,9,0.999870369831721,0.9729468554935672,0.026923514338153764
official_language:5,official_language,subject,10,0.9998536705970764,0.9770015413788232,0.022852129218253192
official_language:5,official_language,subject,11,0.9997685352961222,0.9200741418383338,0.07969439345778839
official_language:5,official_language,subject,12,0.9996005892753601,0.8295474587516352,0.17005313052372495
official_language:5,official_language,subject,13,0.9994974037011465,0.8557187820022757,0.1437786216988708
official_language:5,official_language,subject,14,0.9992080132166544,0.8403088975359093,0.1588991156807451
official_language:5,official_language,subject,15,0.9989268084367117,0.7918220253830607,0.207104783053651
official_language:5,official_language,subject,16,0.9989294012387594,0.8502790653570131,0.14865033588174625
official_language:5,official_language,subject,17,0.9930892189343771,0.1057238067838956,0.8873654121504815
official_language:5,official_language,preanswer,0,0.8727068801720937,0.9043879166922786,-0.031681036520184835
official_language:5,official_language,preanswer,1,0.9848434925079346,0.9886661710386927,-0.003822678530758128
official_language:5,official_language,preanswer,2,0.9789717296759287,0.9839170903644778,-0.004945360688549116
official_language:5,official_language,preanswer,3,0.9392094115416209,0.9545198926194147,-0.01531048107779387
official_language:5,official_language,preanswer,4,0.9361404379208883,0.9534946046769619,-0.017354166756073597
official_language:5,official_language,preanswer,5,0.9569538235664368,0.968963529237292,-0.012009705670855242
official_language:5,official_language,preanswer,6,0.9699715177218119,0.9772547358138994,-0.00728321809208754
official_language:5,official_language,preanswer,7,0.9838674863179525,0.9876994798806581,-0.0038319935627055823
official_language:5,official_language,preanswer,8,0.9787315428256989,0.9843680855225433,-0.005636542696844438
official_language:5,official_language,preanswer,9,0.9749046365420023,0.9812976623123343,-0.0063930257703319615
official_language:5,official_language,preanswer,10,0.9832265079021454,0.9871290512382984,-0.0039025433361530304
official_language:5,official_language,preanswer,11,0.9536373317241669,0.9634609337557446,-0.009823602031577727
official_language:5,official_language,preanswer,12,0.9547999401887258,0.868323874744502,0.08647606544422382
official_language:5,official_language,preanswer,13,0.9647761881351471,0.9385668740353801,0.02620931409976701
official_language:5,official_language,preanswer,14,0.9659452736377716,0.9496409859169613,0.016304287720810273
official_language:5,official_language,preanswer,15,0.957759847243627,0.919094732877883,0.038665114365743936
official_language:5,official_language,preanswer,16,0.972321222225825,0.9510177817534317,0.021303440472393298
official_language:5,official_language,preanswer,17,0.806167463461558,0.7273283693939447,0.07883909406761325
official_language:6,official_language,subject,0,0.9974749386310577,0.8753551580011845,0.12211978062987328
official_language:6,official_language,subject,1,0.9998927116394043,0.9956940615719015,0.004198650067502752
official_language:6,official_language,subject,2,0.9998069504896799,0.9880234504287894,0.011783500060890573
official_language:6,official_language,subject,3,0.9999150037765503,0.9207063998011026,0.07920860397544771
official_language:6,official_language,subject,4,0.9990774095058441,0.9155440520156514,0.08353335749019275
official_language:6,official_language,subject,5,0.9998492697874705,0.9724792407994921,0.027370028987978356
official_language:6,official_language,subject,6,0.9997048278649648,0.9722889516163956,0.027415876248569226
official_language:6,official_language,subject,7,0.9996464848518372,0.9839999482712962,0.015646536580540937
official_language:6,official_language,subject,8,0.9993045826752981,0.9882348643785174,0.011069718296780717
official_language:6,official_language,subject,9,0.9990581174691519,0.989650615236976,0.009407502232175902
official_language:6,official_language,subject,10,0.9988197783629099,0.9917943203313784,0.00702545803153154
official_language:6,official_language,subject,11,0.9914663136005402,0.965367685326121,0.02609862827441911
official_language:6,official_language,subject,12,0.9912992616494497,0.9042133241891861,0.08708593746026361
official_language:6,official_language,subject,13,0.9935833811759949,0.9507321207360788,0.04285126043991605
official_language:6,official_language,subject,14,0.989425798257192,0.9477801553227685,0.04164564293442352
official_language:6,official_language,subject,15,0.9886171718438467,0.927558855238286,0.061058316605560714
official_language:6,official_language,subject,16,0.9893022576967875,0.9498414400626313,0.03946081763415621
official_language:6,official_language,subject,17,0.9300327102343241,0.6893052438020029,0.24072746643232124
official_language:6,official_language,preanswer,0,0.8742966949939728,0.9050870368426497,-0.030790341848676905
official_language:6,official_language,preanswer,1,0.9849850634733835,0.9887362569570541,-0.0037511934836705896
official_language:6,official_language,preanswer,2,0.978354424238205,0.9837729632854462,-0.005418539047241211
official_language:6,official_language,preanswer,3,0.9395537177721659,0.9546697380190546,-0.01511602024688874
official_language:6,official_language,preanswer,4,0.9404147068659464,0.9552511650730263,-0.014836458207079906
official_language:6,official_language,preanswer,5,0.9608355661233267,0.9705618691038002,-0.0097263029804735
official_language:6,official_language,preanswer,6,0.9689384003480276,0.977001256224784,-0.00806285587675637
official_language:6,official_language,preanswer,7,0.984117458264033,0.9878651692786,-0.0037477110145670567
official_language:6,official_language,preanswer,8,0.9803321162859598,0.9850954366001216,-0.004763320314161712
official_language:6,official_language,preanswer,9,0.9763605197270712,0.9819764816625551,-0.005615961935483971
official_language:6,official_language,preanswer,10,0.9839675029118856,0.9875939620489423,-0.0036264591370567256
official_language:6,official_language,preanswer,11,0.9566939771175385,0.9653517922217195,-0.008657815104181066
official_language:6,official_language,preanswer,12,0.9593341052532196,0.8496141989122737,0.10971990634094586
official_language:6,official_language,preanswer,13,0.967113733291626,0.9393525895747271,0.02776114371689886
official_language:6,official_language,preanswer,14,0.969498485326767,0.9502156187187542,0.019282866608012816
official_language:6,official_language,preanswer,15,0.9614779452482859,0.9188772670247338,0.04260067822355207
official_language:6,official_language,preanswer,16,0.9744321207205454,0.9504225298084996,0.024009590912045797
official_language:6,official_language,preanswer,17,0.8400159180164337,0.7225055542181839,0.11751036379824986
official_language:7,official_language,subject,0,0.9997521738211314,0.8754994495009835,0.12425272432014789
official_language:7,official_language,subject,1,0.9999334911505381,0.9947067211297426,0.005226770020795524
official_language:7,official_language,subject,2,0.9998959501584371,0.9872652055187658,0.012630744639671287
official_language:7,official_language,subject,3,0.9999489188194275,0.9259701340713284,0.07397878474809905
official_language:7,official_language,subject,4,0.9992831846078237,0.9206695736131885,0.07861361099463526
official_language:7,official_language,subject,5,0.9998903373877207,0.9755061245100065,0.024384212877714195
official_language:7,official_language,subject,6,0.9997250835100809,0.9771004634147341,0.022624620095346826
official_language:7,official_language,subject,7,0.9995743731657664,0.9848369607193903,0.014737412446376053
official_language:7,official_language,subject,8,0.9994823038578033,0.9888555905358358,0.010626713321967518
official_language:7,official_language,subject,9,0.9993085861206055,0.9906219968741591,0.008686589246446386
official_language:7,official_language,subject,10,0.9990103940169016,0.9923021607100964,0.006708233306805256
official_language:7,official_language,subject,11,0.9927801688512167,0.9651458961042491,0.027634272746967614
official_language:7,official_language,subject,12,0.9928799668947855,0.9015522836284204,0.09132768326636509
official_language:7,official_language,subject,13,0.9945930540561676,0.9441277215426619,0.05046533251350571
official_language:7,official_language,subject,14,0.9905044436454773,0.9411032914438031,0.04940115220167418
official_language:7,official_language,subject,15,0.9906371136506399,0.9252052056518468,0.06543190799879306
official_language:7,official_language,subject,16,0.9909098843733469,0.9488848000764847,0.04202508429686225
official_language:7,official_language,subject,17,0.9272172252337137,0.6716799365187233,0.2555372887149905
official_language:7,official_language,preanswer,0,0.8722701172033945,0.9043999578465115,-0.03212984064311697
official_language:7,official_language,preanswer,1,0.9849113424619039,0.9886106381362135,-0.0036992956743095995
official_language:7,official_language,preanswer,2,0.9791150987148285,0.9839737171476538,-0.004858618432825312
official_language:7,official_language,preanswer,3,0.9396349887053171,0.9546712816438891,-0.015036292938572005
official_language:7,official_language,preanswer,4,0.9449668228626251,0.9567226486449892,-0.011755825782364115
official_language:7,official_language,preanswer,5,0.9619837005933126,0.9709316410801627,-0.008947940486850103
official_language:7,official_language,preanswer,6,0.9708919823169708,0.977651946246624,-0.006759963929653168
official_language:7,official_language,preanswer,7,0.984456737836202,0.9879774735732512,-0.003520735737049141
official_language:7,official_language,preanswer,8,0.9813503126303355,0.9854220981624994,-0.0040717855321639185
official_language:7,official_language,preanswer,9,0.9756945470968882,0.9816695560108532,-0.005975008913964963
official_language:7,official_language,preanswer,10,0.984126995007197,0.98756877603856,-0.003441781031362945
official_language:7,official_language,preanswer,11,0.954850842555364,0.9644246843050827,-0.009573841749718648
official_language:7,official_language,preanswer,12,0.9551467994848887,0.8497971228577874,0.10534967662710126
official_language:7,official_language,preanswer,13,0.9629480640093485,0.9293895035304807,0.03355856047886785
official_language:7,official_language,preanswer,14,0.9665196637312571,0.9429616721516306,0.02355799157962646
official_language:7,official_language,preanswer,15,0.9607469141483307,0.9102909507399256,0.05045596340840508
official_language:7,official_language,preanswer,16,0.9743880530198415,0.946726006879048,0.027662046140793595
official_language:7,official_language,preanswer,17,0.8091522653897604,0.7042098397558386,0.10494242563392175
official_language:8,official_language,subject,0,0.9993539055188497,0.8403215992518447,0.15903230626700504
official_language:8,official_language,subject,1,0.9998950362205505,0.9942900243807923,0.005605011839758256
official_language:8,official_language,subject,2,0.9997865160306295,0.9856240525841713,0.014162463446458218
official_language:8,official_language,subject,3,0.9999080797036489,0.9214745157144286,0.0784335639892203
official_language:8,official_language,subject,4,0.9995037317276001,0.9202176451005719,0.07928608662702818
official_language:8,official_language,subject,5,0.9998324612776438,0.9739910675720735,0.02584139370557026
official_language:8,official_language,subject,6,0.9995808998743693,0.9751776571978222,0.024403242676547032
official_language:8,official_language,subject,7,0.9996165335178375,0.9847911233929071,0.014825410124930438
official_language:8,official_language,subject,8,0.999371071656545,0.9884150776673447,0.01095599398920033
official_language:8,official_language,subject,9,0.9988279938697815,0.9885736473582007,0.010254346511580748
official_language:8,official_language,subject,10,0.99857297539711,0.9891583943231539,0.009414581073956096
official_language:8,official_language,subject,11,0.9889743824799856,0.9542566002769903,0.03471778220299526
official_language:8,official_language,subject,12,0.988383928934733,0.9030143774368546,0.0853695514978784
official_language:8,official_language,subject,13,0.9917363325754801,0.9478508112105456,0.04388552136493451
official_language:8,official_language,subject,14,0.9869204163551331,0.9440459168770097,0.042874499478123385
official_language:8,official_language,subject,15,0.9845632314682007,0.9237683628770438,0.0607948685911569
official_language:8,official_language,subject,16,0.9863142967224121,0.9474015347659588,0.03891276195645332
official_language:8,official_language,subject,17,0.9075020452340444,0.6699949728367343,0.23750707239731017
official_language:8,official_language,preanswer,0,0.8694308996200562,0.903388263149695,-0.03395736352963885
official_language:8,official_language,preanswer,1,0.985366533199946,0.9888452992520549,-0.0034787660521088393
official_language:8,official_language,preanswer,2,0.9782959918181101,0.9837330237708308,-0.005437031952720717
official_language:8,official_language,preanswer,3,0.9383567174275717,0.9542484449392016,-0.015891727511629927
official_language:8,official_language,preanswer,4,0.9396577378114065,0.9549607783555984,-0.01530304054419196
official_language:8,official_language,preanswer,5,0.960581382115682,0.9704656821082939,-0.009884299992611867
official_language:8,official_language,preanswer,6,0.9693290889263153,0.9770987443625927,-0.0077696554362773895
official_language:8,official_language,preanswer,7,0.984400341908137,0.9879440428181128,-0.0035437009099758
official_language:8,official_language,preanswer,8,0.9801306128501892,0.9849071736362848,-0.004776560786095563
official_language:8,official_language,preanswer,9,0.9766091008981069,0.9819405962797728,-0.005331495381665885
official_language:8,official_language,preanswer,10,0.9847881098588308,0.9876987182281234,-0.0029106083692925777
official_language:8,official_language,preanswer,11,0.9581622282663981,0.9641878269612789,-0.00602559869488084
official_language:8,official_language,preanswer,12,0.9584106703599294,0.8689376623793081,0.0894730079806213
official_language:8,official_language,preanswer,13,0.966898649930954,0.9389208873564546,0.027977762574499354
official_language:8,official_language,preanswer,14,0.9677413105964661,0.9484635896303437,0.019277720966122347
official_language:8,official_language,preanswer,15,0.9588454862435659,0.9189906316724691,0.03985485457109683
official_language:8,official_language,preanswer,16,0.9729484617710114,0.9496995281766761,0.02324893359433522
official_language:8,official_language,preanswer,17,0.8063201407591502,0.717592028900981,0.0887281118581692
official_language:9,official_language,subject,0,0.998449961344401,0.8753195767375556,0.12313038460684544
official_language:9,official_language,subject,1,0.9999363720417023,0.995342902500521,0.004593469541181228
official_language:9,official_language,subject,2,0.9998812178770701,0.9868042160841551,0.013077001792914933
official_language:9,official_language,subject,3,0.9999073445796967,0.9285061711614783,0.07140117341821839
official_language:9,official_language,subject,4,0.9993242720762888,0.9228955971246416,0.07642867495164718
official_language:9,official_language,subject,5,0.9998385608196259,0.9751787280494516,0.02465983277017425
official_language:9,official_language,subject,6,0.9996362527211508,0.9763950183987617,0.023241234322389004
official_language:9,official_language,subject,7,0.9996047417322794,0.9851157800717787,0.014488961660500732
official_language:9,official_language,subject,8,0.9993413388729095,0.9884965548461134,0.010844784026796117
official_language:9,official_language,subject,9,0.99904332558314,0.9903318350288001,0.008711490554339951
official_language:9,official_language,subject,10,0.9987991750240326,0.9919431768357754,0.006855998188257217
official_language:9,official_language,subject,11,0.9923752049605051,0.9660641473125328,0.02631105764797237
official_language:9,official_language,subject,12,0.9922458728154501,0.9095140201124278,0.0827318527030223
official_language:9,official_language,subject,13,0.9942837953567505,0.9509767795150931,0.043307015841657415
official_language:9,official_language,subject,14,0.9896000822385153,0.9465758055448532,0.043024276693662045
official_language:9,official_language,subject,15,0.9883559544881185,0.9222619496285915,0.06609400485952699
official_language:9,official_language,subject,16,0.9898541271686554,0.9469511366703294,0.04290299049832602
official_language:9,official_language,subject,17,0.9268587330977122,0.6511647812598809,0.2756939518378313
official_language:9,official_language,preanswer,0,0.8763023614883423,0.9057403592900797,-0.029437997801737392
official_language:9,official_language,preanswer,1,0.9855892658233643,0.9889471727338704,-0.003357906910506192
official_language:9,official_language,preanswer,2,0.978703369696935,0.9838959832083095,-0.005192613511374455
official_language:9,official_language,preanswer,3,0.9392019311587015,0.9545548338104378,-0.015352902651736278
official_language:9,official_language,preanswer,4,0.9402425388495127,0.9551998969506134,-0.01495735810110066
official_language:9,official_language,preanswer,5,0.959127813577652,0.9698964181271467,-0.010768604549494687
official_language:9,official_language,preanswer,6,0.9696474075317383,0.9771746705201539,-0.007527262988415662
official_language:9,official_language,preanswer,7,0.9844735066095988,0.9877960546450182,-0.003322548035419426
official_language:9,official_language,preanswer,8,0.9810009996096293,0.9852617145939306,-0.004260714984301361
official_language:9,official_language,preanswer,9,0.9765604337056478,0.981984154405919,-0.005423720700271195
official_language:9,official_language,preanswer,10,0.9844669103622437,0.98771312053908,-0.0032462101768363505
official_language:9,official_language,preanswer,11,0.9571702778339386,0.9655770253051411,-0.008406747471202514
official_language:9,official_language,preanswer,12,0.9586250384648641,0.8532429825175892,0.1053820559472749
official_language:9,official_language,preanswer,13,0.966788242260615,0.9365755919028412,0.030212650357773763
official_language:9,official_language,preanswer,14,0.9680952032407125,0.9477125948125665,0.020382608428145987
official_language:9,official_language,preanswer,15,0.9607395529747009,0.9097224639897997,0.051017088984901204
official_language:9,official_language,preanswer,16,0.9744230906168619,0.945716745135459,0.02870634548140294
official_language:9,official_language,preanswer,17,0.8221022188663483,0.7087324615567923,0.11336975730955601
official_language:10,official_language,subject,0,0.99976513783137,0.8637482862580906,0.13601685157327936
official_language:10,official_language,subject,1,0.9999055961767832,0.9931345178999684,0.006771078276814779
official_language:10,official_language,subject,2,0.9998423755168915,0.9855186458338391,0.0143237296830524
official_language:10,official_language,subject,3,0.9999268849690756,0.9229193509302356,0.07700753403883998
official_language:10,official_language,subject,4,0.9993132551511129,0.914987313137813,0.0843259420132999
official_language:10,official_language,subject,5,0.999894897143046,0.9737617810341445,0.026133116108901566
official_language:10,official_language,subject,6,0.9995862444241842,0.9745502299205824,0.025036014503601822
official_language:10,official_language,subject,7,0.9994884332021078,0.9835174869407307,0.015970946261377073
official_language:10,official_language,subject,8,0.9994371831417084,0.9889045530422167,0.01053263009949168
official_language:10,official_language,subject,9,0.9992718795935313,0.9900889579545368,0.009182921638994479
official_language:10,official_language,subject,10,0.9990212023258209,0.9920475540513342,0.006973648274486766
official_language:10,official_language,subject,11,0.9928811689217886,0.9656864909285848,0.027194677993203742
official_language:10,official_language,subject,12,0.9936533868312836,0.9057359800420024,0.08791740678928117
official_language:10,official_language,subject,13,0.9948704044024149,0.9430866546251557,0.05178374977725919
official_language:10,official_language,subject,14,0.9909332195917765,0.9398858733475208,0.051047346244255665
official_language:10,official_language,subject,15,0.9916838904221853,0.9210134602405808,0.07067043018160446
official_language:10,official_language,subject,16,0.9914795855681101,0.9469655867327343,0.04451399883537577
official_language:10,official_language,subject,17,0.9257411559422811,0.6473091410430656,0.27843201489921554
official_language:10,official_language,preanswer,0,0.8730560044447581,0.9046554294499484,-0.03159942500519031
official_language:10,official_language,preanswer,1,0.9849336544672648,0.9885945994068276,-0.0036609449395628157
official_language:10,official_language,preanswer,2,0.9788723587989807,0.9838478680361401,-0.004975509237159392
official_language:10,official_language,preanswer,3,0.9410666227340698,0.9551565498113632,-0.014089927077293396
official_language:10,official_language,preanswer,4,0.9450353582700094,0.9567222886464812,-0.011686930376471838
official_language:10,official_language,preanswer,5,0.9610385894775391,0.9705856215547431,-0.009547032077204087
official_language:10,official_language,preanswer,6,0.9704592525959015,0.9774667603725736,-0.007007507776672139
official_language:10,official_language,preanswer,7,0.9840357104937235,0.9877529100260951,-0.0037171995323715956
official_language:10,official_language,preanswer,8,0.9813205500443777,0.9853280555795539,-0.004007505535176259
official_language:10,official_language,preanswer,9,0.975724458694458,0.9815564795651219,-0.005832020870663923
official_language:10,official_language,preanswer,10,0.9840953052043915,0.9874719841913744,-0.003376678986982906
official_language:10,official_language,preanswer,11,0.9543267786502838,0.9639600413766775,-0.009633262726393643
official_language:10,official_language,preanswer,12,0.9555022915204366,0.8583876006305218,0.09711469088991487
official_language:10,official_language,preanswer,13,0.9616717795530955,0.9318466508253054,0.029825128727790085
official_language:10,official_language,preanswer,14,0.9659920136133829,0.9449854327196424,0.021006580893740523
official_language:10,official_language,preanswer,15,0.9616087178389231,0.915117396549745,0.0464913212891781
official_language:10,official_language,preanswer,16,0.9742558101812998,0.9494889036498286,0.024766906531471178
official_language:10,official_language,preanswer,17,0.8045903543631235,0.7112465617670254,0.09334379259609815
official_language:11,official_language,subject,0,0.99982088804245,0.8620312816717408,0.13778960637070914
official_language:11,official_language,subject,1,0.9999366501967112,0.9946326701478525,0.005303980048858681
official_language:11,official_language,subject,2,0.9998687307039896,0.987056066705422,0.01281266399856762
official_language:11,official_language,subject,3,0.9998377561569214,0.9140609648417343,0.08577679131518712
official_language:11,official_language,subject,4,0.9992199043432871,0.9035981670022011,0.09562173734108603
official_language:11,official_language,subject,5,0.9998288253943125,0.9697905541820959,0.030038271212216583
official_language:11,official_language,subject,6,0.9994305968284607,0.9740685410797596,0.025362055748701096
official_language:11,official_language,subject,7,0.9995766282081604,0.9836325106972997,0.015944117510860667
official_language:11,official_language,subject,8,0.9994219740231832,0.9859426526183431,0.013479321404840094
official_language:11,official_language,subject,9,0.9993142783641815,0.988053545017134,0.011260733347047469
official_language:11,official_language,subject,10,0.9990750451882681,0.9905352209779349,0.008539824210333169
