model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
smollm2_360m_base,headquarters,declarative,prompt_sensitive,headquarters:17,0.0,0.1818181818181818,-0.1818181818181818,0.0,0.0,0.0,4,3,0.0,0.1818181818181818,-0.1818181818181818,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,prompt_sensitive,headquarters:17,0.8,0.22222222222222224,0.5777777777777778,1.0,0.0,1.0,2,1,0.8,-0.027777777777777762,0.8277777777777778,0.0,0.0,0.25,0.25
smollm2_360m_base,headquarters,chat_template,prompt_sensitive,headquarters:17,0.0,0.22222222222222224,-0.22222222222222224,0.0,0.0,0.0,5,2,-0.25,-0.027777777777777762,-0.22222222222222224,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,3379,2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,817,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1224,1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,2291,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,5411,6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,317,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1222,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,prompt_sensitive,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,250,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,prompt_sensitive,birth_place:16,0.7499999999999999,0.6666666666666666,0.08333333333333326,1.0,1.0,0.0,2,1,0.7499999999999999,0.6666666666666666,0.08333333333333326,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,prompt_sensitive,birth_place:16,0.6,0.2222222222222222,0.37777777777777777,1.0,0.0,1.0,4,4,0.6,0.2222222222222222,0.37777777777777777,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,prompt_sensitive,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,206,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,22,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,92,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,87,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
