position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation,model_name,model_variant
preanswer,12,0.752113871773084,0.8112996836051797,0.7934792598399023,-0.0591858118320957,0.2135927478472391,smollm2_360m_base,base
preanswer,13,0.7452552528844939,0.8061284428293055,0.7879778402960963,-0.0608731899448116,0.2206705808639526,smollm2_360m_base,base
preanswer,14,0.7568761010964712,0.8150572977395671,0.7923500691126618,-0.0581811966430959,0.20799320936203,smollm2_360m_base,base
preanswer,15,0.7617820451656977,0.8178730561200417,0.7874126283270825,-0.0560910109543439,0.2047269344329834,smollm2_360m_base,base
preanswer,16,0.7753617039985127,0.827323325520212,0.7977663757900397,-0.0519616215216993,0.1914949119091034,smollm2_360m_base,base
preanswer,17,0.7735459299551116,0.8260001190796946,0.7975768835154465,-0.0524541891245829,0.1920549571514129,smollm2_360m_base,base
preanswer,18,0.7727094254559941,0.8256418055770072,0.7974413047260087,-0.052932380121013,0.1946798861026764,smollm2_360m_base,base
preanswer,19,0.7748167721761597,0.8273506603231936,0.7983545760080839,-0.0525338881470338,0.1940773526827494,smollm2_360m_base,base
preanswer,20,0.7614622447225783,0.817166374973727,0.7858800141994531,-0.0557041302511487,0.2077711522579193,smollm2_360m_base,base
preanswer,21,0.7911855510539478,0.8398871370111451,0.8064853236182696,-0.0487015859571973,0.1812548240025838,smollm2_360m_base,base
preanswer,22,0.7951516050431463,0.8427976945810246,0.8120659662358877,-0.0476460895378783,0.179496039946874,smollm2_360m_base,base
preanswer,23,0.7979752600193024,0.8410794363667567,0.7665721527249035,-0.0431041763474543,0.1705313026905059,smollm2_360m_base,base
preanswer,24,0.8306993029183811,0.8627354320138693,0.7910950226942077,-0.0320361290954881,0.1376128296057383,smollm2_360m_base,base
preanswer,25,0.835711832013395,0.8633557164985122,0.7735489478231304,-0.0276438844851171,0.1283442278703054,smollm2_360m_base,base
preanswer,26,0.836351630753941,0.8202761801354813,0.7122604565164592,0.0160754506184597,0.1164112289746602,smollm2_360m_base,base
preanswer,27,0.8327843407789867,0.7693187559418606,0.6643020391464234,0.063465584837126,0.110075443983078,smollm2_360m_base,base
preanswer,28,0.8385054840809769,0.778977068812784,0.6730119932753345,0.0595284152681929,0.0966418385505676,smollm2_360m_base,base
preanswer,29,0.8576560126410591,0.8057957212694666,0.7139441638279499,0.0518602913715924,0.0746926168600718,smollm2_360m_base,base
preanswer,30,0.8612896841433313,0.8072757229547609,0.7260114889346166,0.0540139611885703,0.0714596311251322,smollm2_360m_base,base
preanswer,31,0.8197875884672006,0.8156948911703445,0.7561905318010961,0.004092697296856,0.1382331152757009,smollm2_360m_base,base
subject,0,0.9043856763177448,0.71939277274139,0.680295946119198,0.1849929035763547,0.0720129112402598,smollm2_360m_instruct,instruct
subject,1,0.9311709311273364,0.74429815654276,0.7095574302003822,0.1868727745845763,0.0495018164316813,smollm2_360m_instruct,instruct
subject,2,0.9276572113235791,0.7389371457537919,0.7020192532334477,0.1887200655697872,0.0511548618475596,smollm2_360m_instruct,instruct
subject,3,0.9034451090627248,0.7018456264596545,0.6509642882363147,0.2015994826030701,0.0673491358757019,smollm2_360m_instruct,instruct
subject,4,0.899267304274771,0.6841859659349376,0.6284344606851745,0.2150813383398333,0.0750056207180023,smollm2_360m_instruct,instruct
subject,5,0.8865007738272349,0.6715928580047507,0.608572291277556,0.2149079158224842,0.0855554739634196,smollm2_360m_instruct,instruct
subject,6,0.8909192432959875,0.7225752580120708,0.6646446720567636,0.1683439852839167,0.071823517481486,smollm2_360m_instruct,instruct
subject,7,0.8943061427937613,0.7435163928026503,0.6771263284996772,0.150789749991111,0.0649591485659281,smollm2_360m_instruct,instruct
subject,8,0.893208249575562,0.7367476939703479,0.6700386368139233,0.1564605556052141,0.0688360631465911,smollm2_360m_instruct,instruct
subject,9,0.8928821914725833,0.7439983880486001,0.6768549326600299,0.1488838034239832,0.0679544707139333,smollm2_360m_instruct,instruct
subject,10,0.8840611987643772,0.7400466037123944,0.6676113963954978,0.1440145950519827,0.0731430649757385,smollm2_360m_instruct,instruct
subject,11,0.884101712041431,0.7426558159404631,0.666228610094792,0.1414458961009678,0.0744478503863016,smollm2_360m_instruct,instruct
subject,12,0.8874726924631331,0.7461071250452237,0.6615632934211236,0.1413655674179094,0.0746632317701975,smollm2_360m_instruct,instruct
subject,13,0.8882450143496196,0.7629971957116416,0.6799070908739749,0.1252478186379779,0.0694661736488342,smollm2_360m_instruct,instruct
subject,14,0.8965101963943906,0.7894649721230521,0.7115118485823687,0.1070452242713384,0.061553398768107,smollm2_360m_instruct,instruct
subject,15,0.9060394454333516,0.8005629626977624,0.7165423893447345,0.1054764827355893,0.0596760710080464,smollm2_360m_instruct,instruct
subject,16,0.9153857027490934,0.8084130344743078,0.7246489955189949,0.1069726682747855,0.0551572640736897,smollm2_360m_instruct,instruct
subject,17,0.9124488977922334,0.8042218603080873,0.71880206056974,0.108227037484146,0.0576614737510681,smollm2_360m_instruct,instruct
subject,18,0.9056586758957968,0.8014043805725647,0.7123600966581661,0.1042542953232321,0.0620521406332651,smollm2_360m_instruct,instruct
subject,19,0.9040375161502096,0.8228623071290326,0.7398806474637241,0.081175209021177,0.0603628853956858,smollm2_360m_instruct,instruct
subject,20,0.8902808250652419,0.8084119123604262,0.7178008284523255,0.0818689127048156,0.0690154631932576,smollm2_360m_instruct,instruct
subject,21,0.8795872372057703,0.8109660793095828,0.7271644784603268,0.0686211578961875,0.0794896781444549,smollm2_360m_instruct,instruct
subject,22,0.8493330233626896,0.787884662593856,0.6992430472940517,0.0614483607688335,0.0991760790348053,smollm2_360m_instruct,instruct
subject,23,0.8117191746830941,0.7550021049651232,0.659363190891842,0.0567170697179708,0.125145137310028,smollm2_360m_instruct,instruct
subject,24,0.8064550047119459,0.7629681288405802,0.6711230883517095,0.0434868758713656,0.1238858997821807,smollm2_360m_instruct,instruct
subject,25,0.7793876958390077,0.7411913323244362,0.641550331741261,0.0381963635145714,0.1461585660775502,smollm2_360m_instruct,instruct
subject,26,0.768604771213399,0.7356259904463183,0.6368417964265164,0.0329787807670807,0.1389710505803426,smollm2_360m_instruct,instruct
subject,27,0.7575721187724007,0.7247885300015862,0.6299391190392069,0.0327835887708145,0.1384377578894297,smollm2_360m_instruct,instruct
subject,28,0.7635484295586745,0.7357420335044011,0.6454665101301442,0.0278063960542733,0.1263483663400014,smollm2_360m_instruct,instruct
subject,29,0.7842591941356659,0.7645501097438462,0.6859928703427107,0.0197090843918197,0.1054690579573313,smollm2_360m_instruct,instruct
subject,30,0.7764426707393594,0.7555211148704544,0.6762659414748972,0.0209215558689049,0.112542450428009,smollm2_360m_instruct,instruct
subject,31,0.6987349775102404,0.6591021427665978,0.5153981544735264,0.0396328347436425,0.1943241953849792,smollm2_360m_instruct,instruct
preanswer,0,0.7758118836416139,0.8317625352153273,0.8234840910597186,-0.0559506515737133,0.2030459841092427,smollm2_360m_instruct,instruct
preanswer,1,0.8250851712293095,0.8684613549009417,0.8620157167444833,-0.0433761836716322,0.1583851079146067,smollm2_360m_instruct,instruct
preanswer,2,0.7893280959791608,0.8414242659667225,0.8329563359859296,-0.0520961699875617,0.1903023819128672,smollm2_360m_instruct,instruct
preanswer,3,0.7321617520517774,0.798155733457569,0.7850673623719356,-0.0659939814057916,0.2390638291835785,smollm2_360m_instruct,instruct
preanswer,4,0.7154091998934746,0.785405670061256,0.771656310889456,-0.0699964701677813,0.2536730269591014,smollm2_360m_instruct,instruct
preanswer,5,0.6876277829209964,0.7644155025030628,0.7444630149480266,-0.0767877195820664,0.2773262461026509,smollm2_360m_instruct,instruct
preanswer,6,0.6722211490074793,0.7530203671053504,0.7343549821487007,-0.080799218097871,0.2918694516023,smollm2_360m_instruct,instruct
preanswer,7,0.6899589944216941,0.7648346768861467,0.7439596460860533,-0.0748756824644526,0.2729813456535339,smollm2_360m_instruct,instruct
preanswer,8,0.6889172072211901,0.7642707895939097,0.74433996084586,-0.0753535823727196,0.2753318846225738,smollm2_360m_instruct,instruct
preanswer,9,0.6942287392086453,0.7682280795253588,0.7495530335555991,-0.0739993403167135,0.2697368760903676,smollm2_360m_instruct,instruct
preanswer,10,0.6858086754878362,0.7619456648036386,0.7440642330019425,-0.0761369893158023,0.2793277502059936,smollm2_360m_instruct,instruct
preanswer,11,0.6854442177547349,0.7617226136848331,0.7441373911608632,-0.0762783959300982,0.2795688807964325,smollm2_360m_instruct,instruct
preanswer,12,0.7006410701407326,0.7732217110693455,0.7559186318268378,-0.0725806409286128,0.2661779224872589,smollm2_360m_instruct,instruct
preanswer,13,0.7042815231614643,0.7759079975047798,0.758386147257665,-0.0716264743433154,0.2626074453194936,smollm2_360m_instruct,instruct
preanswer,14,0.706143110493819,0.7774976257912137,0.7566661443018045,-0.0713545152973947,0.2590971887111664,smollm2_360m_instruct,instruct
preanswer,15,0.6958300660053889,0.7694036287340251,0.7442349112851339,-0.0735735627286362,0.2697197298208872,smollm2_360m_instruct,instruct
preanswer,16,0.7051153929697143,0.7756883454029307,0.7518002543158622,-0.0705729524332164,0.2608047227064768,smollm2_360m_instruct,instruct
preanswer,17,0.7151541087362502,0.78311550271782,0.7600615209925713,-0.0679613939815698,0.2484438121318817,smollm2_360m_instruct,instruct
preanswer,18,0.7186534290512403,0.7861848533717972,0.7642679807393709,-0.0675314243205569,0.2470440864562988,smollm2_360m_instruct,instruct
preanswer,19,0.7139392460385958,0.782769497800054,0.7615926502220747,-0.0688302517614581,0.2535023788611094,smollm2_360m_instruct,instruct
preanswer,20,0.7019169898496733,0.7735681877556172,0.7511962544949105,-0.0716511979059438,0.2656458417574565,smollm2_360m_instruct,instruct
preanswer,21,0.7247640914387173,0.7909233015482173,0.7688322925629715,-0.0661592101094999,0.2431671520074208,smollm2_360m_instruct,instruct
preanswer,22,0.7059621241357591,0.7766627004990975,0.7566730822850433,-0.0707005763633383,0.2645169893900553,smollm2_360m_instruct,instruct
preanswer,23,0.7015366928444968,0.770609798700069,0.7291318691258009,-0.0690731058555721,0.2590388854344685,smollm2_360m_instruct,instruct
preanswer,24,0.7264354469047652,0.7877077992215301,0.7485495587151187,-0.0612723523167648,0.2302756110827128,smollm2_360m_instruct,instruct
preanswer,25,0.7089386701583862,0.7712814076210964,0.723933922927568,-0.0623427374627102,0.2388854126135508,smollm2_360m_instruct,instruct
preanswer,26,0.6973149003254042,0.7377673114057292,0.6833775185255541,-0.0404524110803249,0.2257791757583618,smollm2_360m_instruct,instruct
preanswer,27,0.6894462622702122,0.6994456529899529,0.6473898678474749,-0.0099993907197406,0.2190198500951131,smollm2_360m_instruct,instruct
preanswer,28,0.693362064494027,0.7058883290512092,0.6546476783722432,-0.0125262645571821,0.2051591078440348,smollm2_360m_instruct,instruct
preanswer,29,0.7202155575156212,0.7310924797629317,0.6831730866701239,-0.0108769222473105,0.1768046021461486,smollm2_360m_instruct,instruct
preanswer,30,0.7017183119224177,0.7107960984336608,0.6654554042764681,-0.009077786511243,0.2007994751135508,smollm2_360m_instruct,instruct
preanswer,31,0.2636060346681107,0.3944708427164545,0.3465440506819984,-0.1308648080483438,0.723309114575386,smollm2_360m_instruct,instruct
