fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,model_name,model_variant
currency:2,currency,subject,-0.0168778785156624,0.0375668751075863,0,qwen2_5_0_5b_base,base
currency:3,currency,preanswer,-0.0927405565074363,0.033587647093968,21,qwen2_5_0_5b_base,base
currency:3,currency,subject,0.5363901757890642,0.9436385883900308,0,qwen2_5_0_5b_base,base
currency:4,currency,preanswer,-0.0858277091529364,0.0187711108363036,21,qwen2_5_0_5b_base,base
currency:4,currency,subject,-0.0151152059287679,0.044326603694847,0,qwen2_5_0_5b_base,base
currency:5,currency,preanswer,-0.0865014175219447,0.0300879587955547,21,qwen2_5_0_5b_base,base
currency:5,currency,subject,0.5069499297400893,0.9058508103021956,0,qwen2_5_0_5b_base,base
currency:6,currency,preanswer,-0.0886044394185342,0.0131062977015972,21,qwen2_5_0_5b_base,base
currency:6,currency,subject,-0.0132347656460361,0.0435550569584874,0,qwen2_5_0_5b_base,base
currency:7,currency,preanswer,-0.0899276120281784,0.012482855017438,21,qwen2_5_0_5b_base,base
currency:7,currency,subject,-0.0166391824619642,0.0402185642301584,0,qwen2_5_0_5b_base,base
currency:8,currency,preanswer,-0.0847775948239157,0.0231798590358459,21,qwen2_5_0_5b_base,base
currency:8,currency,subject,-0.0146911327210913,0.0373170840920823,0,qwen2_5_0_5b_base,base
currency:9,currency,preanswer,-0.0862021244317263,0.0203911227484544,21,qwen2_5_0_5b_base,base
currency:9,currency,subject,-0.017175617218582,0.0379539754975474,0,qwen2_5_0_5b_base,base
headquarters:0,headquarters,preanswer,-0.1061092409788648,0.0031410802268619,-1,qwen2_5_0_5b_base,base
headquarters:0,headquarters,subject,-0.0807525606783614,-0.0462793959586909,-1,qwen2_5_0_5b_base,base
headquarters:1,headquarters,preanswer,-0.1058871145859475,-0.0014150021879961,-1,qwen2_5_0_5b_base,base
headquarters:1,headquarters,subject,-0.0821827070321887,-0.0458458105497288,-1,qwen2_5_0_5b_base,base
headquarters:10,headquarters,preanswer,-0.1067317592970824,0.0010927286789272,-1,qwen2_5_0_5b_base,base
headquarters:10,headquarters,subject,-0.079766635724221,-0.0431579362713928,-1,qwen2_5_0_5b_base,base
headquarters:11,headquarters,preanswer,-0.1028776869561165,0.011682105109547,21,qwen2_5_0_5b_base,base
headquarters:11,headquarters,subject,-0.0803429430334198,-0.0471980166480396,-1,qwen2_5_0_5b_base,base
headquarters:2,headquarters,preanswer,-0.1091415253179173,-0.0133823972534049,-1,qwen2_5_0_5b_base,base
headquarters:2,headquarters,subject,-0.0794423710110343,-0.0519166938734776,-1,qwen2_5_0_5b_base,base
headquarters:3,headquarters,preanswer,-0.1096386268733995,-0.0163893976220579,-1,qwen2_5_0_5b_base,base
headquarters:3,headquarters,subject,-0.082793324444951,-0.0485416870902885,-1,qwen2_5_0_5b_base,base
headquarters:4,headquarters,preanswer,-0.1000824831510294,0.0156100948877406,21,qwen2_5_0_5b_base,base
headquarters:4,headquarters,subject,-0.0764357064829461,-0.039104209591945,-1,qwen2_5_0_5b_base,base
headquarters:5,headquarters,preanswer,-0.107305250505673,0.002067379879229,21,qwen2_5_0_5b_base,base
headquarters:5,headquarters,subject,-0.0850063028623058,-0.0538821730649833,-1,qwen2_5_0_5b_base,base
headquarters:6,headquarters,preanswer,-0.1073401940514422,-0.0078669114772117,-1,qwen2_5_0_5b_base,base
headquarters:6,headquarters,subject,-0.078470736442162,-0.0450705969423959,-1,qwen2_5_0_5b_base,base
headquarters:7,headquarters,preanswer,-0.1059975934701717,-0.0077667877529605,-1,qwen2_5_0_5b_base,base
headquarters:7,headquarters,subject,-0.0743009947073373,-0.0462297612067424,-1,qwen2_5_0_5b_base,base
headquarters:8,headquarters,preanswer,-0.1035178653287173,0.0100939402526075,21,qwen2_5_0_5b_base,base
headquarters:8,headquarters,subject,-0.0833241578092742,-0.0527452677488327,-1,qwen2_5_0_5b_base,base
headquarters:9,headquarters,preanswer,-0.1067801622238177,0.0040652213448827,21,qwen2_5_0_5b_base,base
headquarters:9,headquarters,subject,-0.0828831595065298,-0.053043473850597,-1,qwen2_5_0_5b_base,base
official_language:0,official_language,preanswer,-0.0893818998079178,0.0054484056026646,21,qwen2_5_0_5b_base,base
official_language:0,official_language,subject,-0.0117791214771304,0.0462526455521583,0,qwen2_5_0_5b_base,base
official_language:1,official_language,preanswer,-0.0893205749926717,0.009239776342204,21,qwen2_5_0_5b_base,base
official_language:1,official_language,subject,-0.0163866273169241,0.0416833472748597,0,qwen2_5_0_5b_base,base
official_language:10,official_language,preanswer,-0.0917062282550239,0.0042797894866177,21,qwen2_5_0_5b_base,base
official_language:10,official_language,subject,-0.0145632131213341,0.0429359734284156,0,qwen2_5_0_5b_base,base
official_language:11,official_language,preanswer,-0.0873558693502085,0.0202979574149305,21,qwen2_5_0_5b_base,base
official_language:11,official_language,subject,-0.0119939244555419,0.0437202552954355,0,qwen2_5_0_5b_base,base
official_language:2,official_language,preanswer,-0.0904408458239488,0.0091413532694181,21,qwen2_5_0_5b_base,base
official_language:2,official_language,subject,-0.0150479138334195,0.0404293104498223,0,qwen2_5_0_5b_base,base
official_language:3,official_language,preanswer,-0.0914052118168176,0.017121280571728,21,qwen2_5_0_5b_base,base
official_language:3,official_language,subject,0.5578007434366619,0.9480222748790048,0,qwen2_5_0_5b_base,base
official_language:4,official_language,preanswer,-0.0912276683106892,0.0127359544011679,21,qwen2_5_0_5b_base,base
official_language:4,official_language,subject,-0.0140069023060149,0.04665715967051,0,qwen2_5_0_5b_base,base
official_language:5,official_language,preanswer,-0.0877990009864099,0.0190451291925979,21,qwen2_5_0_5b_base,base
official_language:5,official_language,subject,0.5325435981136215,0.9052126663313672,0,qwen2_5_0_5b_base,base
official_language:6,official_language,preanswer,-0.0888416058077901,0.0170974803693366,21,qwen2_5_0_5b_base,base
official_language:6,official_language,subject,-0.010489348215733,0.0460695280326587,0,qwen2_5_0_5b_base,base
official_language:7,official_language,preanswer,-0.089669090434521,0.0070969891367537,21,qwen2_5_0_5b_base,base
official_language:7,official_language,subject,-0.0116486767191684,0.0426608527530774,0,qwen2_5_0_5b_base,base
official_language:8,official_language,preanswer,-0.0884544462885859,0.013616562002536,21,qwen2_5_0_5b_base,base
official_language:8,official_language,subject,-0.0105100091208111,0.04114647621684,0,qwen2_5_0_5b_base,base
official_language:9,official_language,preanswer,-0.0883307449904865,0.0143685798076066,21,qwen2_5_0_5b_base,base
official_language:9,official_language,subject,-0.0115332162491871,0.0415411299715439,0,qwen2_5_0_5b_base,base
birth_place:0,birth_place,preanswer,-0.0907857107268324,0.0777885671705007,20,qwen2_5_0_5b_instruct,instruct
birth_place:0,birth_place,subject,0.3241033819804524,0.856748503909409,0,qwen2_5_0_5b_instruct,instruct
birth_place:1,birth_place,preanswer,-0.0775684610523214,0.1038714980311465,20,qwen2_5_0_5b_instruct,instruct
birth_place:1,birth_place,subject,0.3108358314526009,0.7859125964653989,0,qwen2_5_0_5b_instruct,instruct
birth_place:10,birth_place,preanswer,-0.0880779504521209,0.0706139953073227,20,qwen2_5_0_5b_instruct,instruct
birth_place:10,birth_place,subject,0.3301533807635412,0.8568941678262711,0,qwen2_5_0_5b_instruct,instruct
birth_place:11,birth_place,preanswer,-0.0811753985178596,0.0792720356786792,20,qwen2_5_0_5b_instruct,instruct
birth_place:11,birth_place,subject,0.2904746747992759,0.8497297724502011,0,qwen2_5_0_5b_instruct,instruct
birth_place:2,birth_place,preanswer,-0.0846056126352373,0.0824918750334869,20,qwen2_5_0_5b_instruct,instruct
birth_place:2,birth_place,subject,0.3202063171354691,0.8540441028802006,0,qwen2_5_0_5b_instruct,instruct
birth_place:3,birth_place,preanswer,-0.0777232766401695,0.1085382449920431,20,qwen2_5_0_5b_instruct,instruct
birth_place:3,birth_place,subject,0.3051080624011434,0.7906867780398126,0,qwen2_5_0_5b_instruct,instruct
birth_place:4,birth_place,preanswer,-0.0843139643436873,0.0868233530923272,20,qwen2_5_0_5b_instruct,instruct
birth_place:4,birth_place,subject,0.3144231456118921,0.8329376952324035,0,qwen2_5_0_5b_instruct,instruct
birth_place:5,birth_place,preanswer,-0.0834529511220102,0.0882470872478955,20,qwen2_5_0_5b_instruct,instruct
birth_place:5,birth_place,subject,0.2893564612574269,0.8144740764676526,0,qwen2_5_0_5b_instruct,instruct
birth_place:6,birth_place,preanswer,-0.0780351350691269,0.1160775587865801,20,qwen2_5_0_5b_instruct,instruct
birth_place:6,birth_place,subject,0.3052229133888496,0.7741217586832742,0,qwen2_5_0_5b_instruct,instruct
birth_place:7,birth_place,preanswer,-0.0758041408126801,0.1210277920983957,20,qwen2_5_0_5b_instruct,instruct
birth_place:7,birth_place,subject,0.3837034903375054,0.8760521836070851,0,qwen2_5_0_5b_instruct,instruct
birth_place:8,birth_place,preanswer,-0.0844476500435725,0.0816432647407054,20,qwen2_5_0_5b_instruct,instruct
birth_place:8,birth_place,subject,0.2942674907700175,0.8014826464967689,0,qwen2_5_0_5b_instruct,instruct
birth_place:9,birth_place,preanswer,-0.0977247267801798,0.0786995651256857,21,qwen2_5_0_5b_instruct,instruct
birth_place:9,birth_place,subject,0.2986702182162035,0.8466704768608466,0,qwen2_5_0_5b_instruct,instruct
capital:0,capital,preanswer,-0.0632952896131896,0.1464212090341431,21,qwen2_5_0_5b_instruct,instruct
capital:0,capital,subject,-0.0004935015126418,0.0515158084418737,0,qwen2_5_0_5b_instruct,instruct
capital:1,capital,preanswer,-0.0709649871409764,0.0851039274623899,21,qwen2_5_0_5b_instruct,instruct
capital:1,capital,subject,-0.0032302993265947,0.0491290722663203,0,qwen2_5_0_5b_instruct,instruct
capital:10,capital,preanswer,-0.0653457167966854,0.1406858061637842,21,qwen2_5_0_5b_instruct,instruct
capital:10,capital,subject,-0.0049541676950563,0.0498426937865036,0,qwen2_5_0_5b_instruct,instruct
capital:11,capital,preanswer,-0.0455121941048113,0.2418968031803766,20,qwen2_5_0_5b_instruct,instruct
capital:11,capital,subject,0.001230959085256,0.0488572753683635,0,qwen2_5_0_5b_instruct,instruct
capital:2,capital,preanswer,-0.0610265687765889,0.154438788240606,21,qwen2_5_0_5b_instruct,instruct
capital:2,capital,subject,-0.0031975356519758,0.0467177415548851,0,qwen2_5_0_5b_instruct,instruct
capital:3,capital,preanswer,-0.0599175481012195,0.1407418156776464,20,qwen2_5_0_5b_instruct,instruct
capital:3,capital,subject,0.5805612081556576,0.9381903122870648,0,qwen2_5_0_5b_instruct,instruct
capital:4,capital,preanswer,-0.0552485286874559,0.163803625738982,21,qwen2_5_0_5b_instruct,instruct
capital:4,capital,subject,0.000472759860309,0.0515288627057364,0,qwen2_5_0_5b_instruct,instruct
capital:5,capital,preanswer,-0.05467490428607,0.2029710471855872,20,qwen2_5_0_5b_instruct,instruct
capital:5,capital,subject,0.5170032948642413,0.9065416748847136,0,qwen2_5_0_5b_instruct,instruct
capital:6,capital,preanswer,-0.0531219761051217,0.1969383682378314,20,qwen2_5_0_5b_instruct,instruct
capital:6,capital,subject,0.0035100543387634,0.0512993369590152,0,qwen2_5_0_5b_instruct,instruct
capital:7,capital,preanswer,-0.0615829365668339,0.1546044468766813,21,qwen2_5_0_5b_instruct,instruct
capital:7,capital,subject,-0.0044206505604006,0.049788444331198,0,qwen2_5_0_5b_instruct,instruct
capital:8,capital,preanswer,-0.0514292799389938,0.2010740991117375,20,qwen2_5_0_5b_instruct,instruct
capital:8,capital,subject,0.0041674295742525,0.0464404437013648,0,qwen2_5_0_5b_instruct,instruct
capital:9,capital,preanswer,-0.0559161560284135,0.1952703775217136,20,qwen2_5_0_5b_instruct,instruct
capital:9,capital,subject,-0.0007288557198898,0.0478064386230526,0,qwen2_5_0_5b_instruct,instruct
currency:0,currency,preanswer,-0.0762357962086771,0.0409102885786331,21,qwen2_5_0_5b_instruct,instruct
currency:0,currency,subject,-0.0068725129851666,0.0513248492427396,0,qwen2_5_0_5b_instruct,instruct
currency:1,currency,preanswer,-0.0743164267049621,0.041727147601319,21,qwen2_5_0_5b_instruct,instruct
currency:1,currency,subject,-0.0082889118443791,0.0492566705991824,0,qwen2_5_0_5b_instruct,instruct
currency:10,currency,preanswer,-0.0759186778824632,0.0410105679184198,21,qwen2_5_0_5b_instruct,instruct
currency:10,currency,subject,-0.0100962935671718,0.0501721619317928,0,qwen2_5_0_5b_instruct,instruct
currency:11,currency,preanswer,-0.068935171418253,0.068368441622817,20,qwen2_5_0_5b_instruct,instruct
currency:11,currency,subject,-0.0017222464381543,0.0497559478337114,0,qwen2_5_0_5b_instruct,instruct
currency:2,currency,preanswer,-0.0728509091824457,0.0521481650119478,21,qwen2_5_0_5b_instruct,instruct
currency:2,currency,subject,-0.005990423318416,0.0475325105203823,0,qwen2_5_0_5b_instruct,instruct
currency:3,currency,preanswer,-0.0790155238481377,0.04636546467064,21,qwen2_5_0_5b_instruct,instruct
currency:3,currency,subject,0.5541892088921753,0.9353378912836144,0,qwen2_5_0_5b_instruct,instruct
currency:4,currency,preanswer,-0.0713563407622463,0.0459965829257711,21,qwen2_5_0_5b_instruct,instruct
currency:4,currency,subject,-0.0033753172296329,0.0530420287201801,0,qwen2_5_0_5b_instruct,instruct
currency:5,currency,preanswer,-0.0677517482535477,0.059647391522021,21,qwen2_5_0_5b_instruct,instruct
currency:5,currency,subject,0.5130763309875461,0.9076549215947812,0,qwen2_5_0_5b_instruct,instruct
currency:6,currency,preanswer,-0.0697119698274418,0.065440601358811,21,qwen2_5_0_5b_instruct,instruct
currency:6,currency,subject,-0.0012874301538257,0.0515194308069167,0,qwen2_5_0_5b_instruct,instruct
currency:7,currency,preanswer,-0.0757586825538322,0.0333231646906245,21,qwen2_5_0_5b_instruct,instruct
currency:7,currency,subject,-0.0081603950344618,0.0500533743338151,0,qwen2_5_0_5b_instruct,instruct
currency:8,currency,preanswer,-0.0685415131623011,0.0711225447894046,21,qwen2_5_0_5b_instruct,instruct
currency:8,currency,subject,-0.0018344490122722,0.0462184763993278,0,qwen2_5_0_5b_instruct,instruct
currency:9,currency,preanswer,-0.0710480167787009,0.061870593408292,21,qwen2_5_0_5b_instruct,instruct
currency:9,currency,subject,-0.0060855040990811,0.0473672333879,0,qwen2_5_0_5b_instruct,instruct
headquarters:0,headquarters,preanswer,-0.0938328826341236,0.0397898250005461,21,qwen2_5_0_5b_instruct,instruct
headquarters:0,headquarters,subject,-0.0747706162357571,-0.0465504314863319,-1,qwen2_5_0_5b_instruct,instruct
headquarters:1,headquarters,preanswer,-0.0872671246751488,0.0502994778481397,21,qwen2_5_0_5b_instruct,instruct
headquarters:1,headquarters,subject,-0.0723194958397535,-0.0450185787948694,-1,qwen2_5_0_5b_instruct,instruct
headquarters:10,headquarters,preanswer,-0.0888772381149786,0.0510094986494743,21,qwen2_5_0_5b_instruct,instruct
headquarters:10,headquarters,subject,-0.0744076008732651,-0.045027938417413,-1,qwen2_5_0_5b_instruct,instruct
headquarters:11,headquarters,preanswer,-0.0858968911474074,0.0694536372567669,21,qwen2_5_0_5b_instruct,instruct
headquarters:11,headquarters,subject,-0.0736528956913389,-0.0406545577853014,-1,qwen2_5_0_5b_instruct,instruct
headquarters:2,headquarters,preanswer,-0.0891313196413528,0.0496029092958478,21,qwen2_5_0_5b_instruct,instruct
headquarters:2,headquarters,subject,-0.071738556770295,-0.0382299177122837,-1,qwen2_5_0_5b_instruct,instruct
headquarters:3,headquarters,preanswer,-0.090962141349346,0.0493805865672501,21,qwen2_5_0_5b_instruct,instruct
headquarters:3,headquarters,subject,-0.0753382061478197,-0.045193867024147,-1,qwen2_5_0_5b_instruct,instruct
headquarters:4,headquarters,preanswer,-0.0912590479100515,0.0460667456641341,21,qwen2_5_0_5b_instruct,instruct
headquarters:4,headquarters,subject,-0.0712125297268909,-0.0377581116150725,-1,qwen2_5_0_5b_instruct,instruct
headquarters:5,headquarters,preanswer,-0.090147983667043,0.06089906518658,21,qwen2_5_0_5b_instruct,instruct
headquarters:5,headquarters,subject,-0.0758785737688403,-0.0487996207719499,-1,qwen2_5_0_5b_instruct,instruct
headquarters:6,headquarters,preanswer,-0.0905729530410889,0.0609473043093176,21,qwen2_5_0_5b_instruct,instruct
headquarters:6,headquarters,subject,-0.0716021809288338,-0.0393072590231895,-1,qwen2_5_0_5b_instruct,instruct
headquarters:7,headquarters,preanswer,-0.0871937147926588,0.0608907247131521,21,qwen2_5_0_5b_instruct,instruct
headquarters:7,headquarters,subject,-0.0669948139023318,-0.0383247918251788,-1,qwen2_5_0_5b_instruct,instruct
headquarters:8,headquarters,preanswer,-0.0881690314541293,0.0614719636964076,21,qwen2_5_0_5b_instruct,instruct
headquarters:8,headquarters,subject,-0.0764630742075928,-0.0473224112030231,-1,qwen2_5_0_5b_instruct,instruct
headquarters:9,headquarters,preanswer,-0.0916727411311861,0.0518151228175018,21,qwen2_5_0_5b_instruct,instruct
headquarters:9,headquarters,subject,-0.0750579817750905,-0.0374904562803831,-1,qwen2_5_0_5b_instruct,instruct
official_language:0,official_language,preanswer,-0.0785898834051249,0.0387057187882337,21,qwen2_5_0_5b_instruct,instruct
official_language:0,official_language,subject,-0.0047984661791953,0.0552279372897112,0,qwen2_5_0_5b_instruct,instruct
official_language:1,official_language,preanswer,-0.0765042758783127,0.0398175793163704,21,qwen2_5_0_5b_instruct,instruct
official_language:1,official_language,subject,-0.0068354269182732,0.0521567428597445,0,qwen2_5_0_5b_instruct,instruct
official_language:10,official_language,preanswer,-0.0835781597991654,0.0274881547824903,21,qwen2_5_0_5b_instruct,instruct
official_language:10,official_language,subject,-0.0071534095198266,0.0533334985375404,0,qwen2_5_0_5b_instruct,instruct
official_language:11,official_language,preanswer,-0.0764186606260377,0.0558234034388354,21,qwen2_5_0_5b_instruct,instruct
official_language:11,official_language,subject,-0.0044442500222081,0.0524968757491671,0,qwen2_5_0_5b_instruct,instruct
official_language:2,official_language,preanswer,-0.0779509740847575,0.0452446157507824,21,qwen2_5_0_5b_instruct,instruct
official_language:2,official_language,subject,-0.0073555698924029,0.051071363416585,0,qwen2_5_0_5b_instruct,instruct
official_language:3,official_language,preanswer,-0.0787067474159874,0.0382140284460602,21,qwen2_5_0_5b_instruct,instruct
official_language:3,official_language,subject,0.5713519357983258,0.9402860249816016,0,qwen2_5_0_5b_instruct,instruct
official_language:4,official_language,preanswer,-0.0771004909135174,0.0417966380941146,21,qwen2_5_0_5b_instruct,instruct
official_language:4,official_language,subject,-0.0067691593617612,0.0559461265520164,0,qwen2_5_0_5b_instruct,instruct
official_language:5,official_language,preanswer,-0.069381140233041,0.0668084347112611,21,qwen2_5_0_5b_instruct,instruct
official_language:5,official_language,subject,0.5354283309613374,0.9064585043004516,0,qwen2_5_0_5b_instruct,instruct
official_language:6,official_language,preanswer,-0.0752345133903762,0.0496606474572961,21,qwen2_5_0_5b_instruct,instruct
official_language:6,official_language,subject,-0.0012378906922278,0.0544465616006742,0,qwen2_5_0_5b_instruct,instruct
official_language:7,official_language,preanswer,-0.0777819351985244,0.0400607712341076,21,qwen2_5_0_5b_instruct,instruct
official_language:7,official_language,subject,-0.0063677516087097,0.0517309080583578,0,qwen2_5_0_5b_instruct,instruct
official_language:8,official_language,preanswer,-0.0750200771859784,0.0560332258993928,21,qwen2_5_0_5b_instruct,instruct
official_language:8,official_language,subject,-0.0002277863611445,0.0503886781745787,0,qwen2_5_0_5b_instruct,instruct
official_language:9,official_language,preanswer,-0.0768270930539648,0.0497727125431552,21,qwen2_5_0_5b_instruct,instruct
official_language:9,official_language,subject,-0.0031165191261368,0.0512639553935239,0,qwen2_5_0_5b_instruct,instruct
birth_place:0,birth_place,preanswer,-0.0405995931659797,0.0429928965415016,26,smollm2_360m_base,base
birth_place:0,birth_place,subject,0.2321874804990578,0.4942532696224975,0,smollm2_360m_base,base
birth_place:1,birth_place,preanswer,-0.0481771338240695,0.02475076101043,27,smollm2_360m_base,base
birth_place:1,birth_place,subject,0.2245591208232905,0.4735026555418065,0,smollm2_360m_base,base
birth_place:10,birth_place,preanswer,-0.0458461499727105,0.0333959739090817,27,smollm2_360m_base,base
birth_place:10,birth_place,subject,0.2189889950642475,0.4758313367086829,0,smollm2_360m_base,base
birth_place:11,birth_place,preanswer,-0.0404274996236023,0.0623632806042829,26,smollm2_360m_base,base
birth_place:11,birth_place,subject,0.2014857658209758,0.5189608704072959,0,smollm2_360m_base,base
birth_place:2,birth_place,preanswer,-0.0473418308661855,0.0170278424453554,27,smollm2_360m_base,base
birth_place:2,birth_place,subject,0.2103124800893111,0.4838422222458052,0,smollm2_360m_base,base
birth_place:3,birth_place,preanswer,-0.0370736156244564,0.0768072146809463,26,smollm2_360m_base,base
birth_place:3,birth_place,subject,0.2318335363119276,0.5672657777075514,0,smollm2_360m_base,base
birth_place:4,birth_place,preanswer,-0.0476964247099011,0.0348355442737087,27,smollm2_360m_base,base
birth_place:4,birth_place,subject,0.233654483882922,0.5036194655818469,0,smollm2_360m_base,base
birth_place:5,birth_place,preanswer,-0.0427444203964886,0.0547008359748305,26,smollm2_360m_base,base
birth_place:5,birth_place,subject,0.2206694663645149,0.5315344837691747,0,smollm2_360m_base,base
birth_place:6,birth_place,preanswer,-0.0375810525676404,0.0634691629445914,26,smollm2_360m_base,base
birth_place:6,birth_place,subject,0.2349703682226721,0.570662929986914,0,smollm2_360m_base,base
birth_place:7,birth_place,preanswer,-0.0396253538960026,0.0541986210666822,26,smollm2_360m_base,base
birth_place:7,birth_place,subject,0.2657661913033349,0.5481250142170624,0,smollm2_360m_base,base
birth_place:8,birth_place,preanswer,-0.0386117278249003,0.0618102334891303,26,smollm2_360m_base,base
birth_place:8,birth_place,subject,0.2340303237592293,0.5532531619184848,0,smollm2_360m_base,base
birth_place:9,birth_place,preanswer,-0.0334198695420513,0.0786733421299493,26,smollm2_360m_base,base
birth_place:9,birth_place,subject,0.2316357662290983,0.5575725232448541,0,smollm2_360m_base,base
capital:0,capital,preanswer,-0.0166570870540895,0.1714406620823975,26,smollm2_360m_base,base
capital:0,capital,subject,0.0335296336790744,0.0674555987458337,0,smollm2_360m_base,base
capital:1,capital,preanswer,-0.0251252446535297,0.1460993541686823,26,smollm2_360m_base,base
capital:1,capital,subject,0.0258220712139242,0.0659318493509834,0,smollm2_360m_base,base
capital:10,capital,preanswer,-0.0195882274984438,0.1584960811517455,26,smollm2_360m_base,base
capital:10,capital,subject,0.0305340166334203,0.0686150331501707,0,smollm2_360m_base,base
capital:11,capital,preanswer,-0.0172433055475156,0.1786633243389201,26,smollm2_360m_base,base
capital:11,capital,subject,0.0354593913547102,0.0710662356154485,0,smollm2_360m_base,base
capital:2,capital,preanswer,-0.0224852731052758,0.1495485823375708,26,smollm2_360m_base,base
capital:2,capital,subject,0.0284290956368557,0.0662666930055076,0,smollm2_360m_base,base
capital:3,capital,preanswer,-0.0265884741851495,0.101798340678215,26,smollm2_360m_base,base
capital:3,capital,subject,0.3812081475519914,0.6782258287297958,0,smollm2_360m_base,base
capital:4,capital,preanswer,-0.0217811254533995,0.1552563757833206,26,smollm2_360m_base,base
capital:4,capital,subject,0.0272043773826832,0.0679661661499376,0,smollm2_360m_base,base
capital:5,capital,preanswer,-0.0270864939119553,0.1642097133691564,26,smollm2_360m_base,base
capital:5,capital,subject,0.3719750413967466,0.6113924657869519,0,smollm2_360m_base,base
capital:6,capital,preanswer,-0.0201113682970489,0.1544151204553517,26,smollm2_360m_base,base
capital:6,capital,subject,0.0316393600501628,0.0651287161039584,0,smollm2_360m_base,base
capital:7,capital,preanswer,-0.0238289593764806,0.1327412557421309,26,smollm2_360m_base,base
capital:7,capital,subject,0.0294439720208615,0.0668774005025625,0,smollm2_360m_base,base
capital:8,capital,preanswer,-0.0166676646225493,0.1629104739563032,26,smollm2_360m_base,base
capital:8,capital,subject,0.0371295598187399,0.0730249973747766,0,smollm2_360m_base,base
capital:9,capital,preanswer,-0.0192091775807608,0.160155631996917,26,smollm2_360m_base,base
capital:9,capital,subject,0.0316741327599932,0.0671396000367222,0,smollm2_360m_base,base
currency:0,currency,preanswer,-0.0359118512926877,0.041395414846413,26,smollm2_360m_base,base
currency:0,currency,subject,0.0241945283046471,0.0676088236610997,0,smollm2_360m_base,base
currency:1,currency,preanswer,-0.040429582679997,0.0291096655031045,27,smollm2_360m_base,base
currency:1,currency,subject,0.0193247033343085,0.0654818696167433,0,smollm2_360m_base,base
currency:10,currency,preanswer,-0.0384938056972301,0.0301888047745733,27,smollm2_360m_base,base
currency:10,currency,subject,0.0220269527406234,0.0692419505706338,0,smollm2_360m_base,base
currency:11,currency,preanswer,-0.0348307119177964,0.0547522181137041,26,smollm2_360m_base,base
currency:11,currency,subject,0.0307541967203812,0.0715852860135561,0,smollm2_360m_base,base
currency:2,currency,preanswer,-0.0398421368780404,0.0312067138200456,27,smollm2_360m_base,base
currency:2,currency,subject,0.020693662876235,0.0658853996093526,0,smollm2_360m_base,base
currency:3,currency,preanswer,-0.0389480931970121,0.0384414102317708,27,smollm2_360m_base,base
currency:3,currency,subject,0.3715699018458977,0.675512021971923,0,smollm2_360m_base,base
currency:4,currency,preanswer,-0.041082623712789,0.0317989746955308,27,smollm2_360m_base,base
currency:4,currency,subject,0.0193111819098703,0.0683254972100257,0,smollm2_360m_base,base
currency:5,currency,preanswer,-0.0464747822949324,0.0372495542873035,27,smollm2_360m_base,base
currency:5,currency,subject,0.366665611465137,0.6148927363030838,0,smollm2_360m_base,base
currency:6,currency,preanswer,-0.0385731384916597,0.0359342431254459,26,smollm2_360m_base,base
currency:6,currency,subject,0.0219694874443424,0.0651897542517293,0,smollm2_360m_base,base
currency:7,currency,preanswer,-0.0376072295863802,0.037416872991757,26,smollm2_360m_base,base
currency:7,currency,subject,0.0221994865798589,0.0660402428245906,0,smollm2_360m_base,base
currency:8,currency,preanswer,-0.0339637317634752,0.0536948013486283,26,smollm2_360m_base,base
currency:8,currency,subject,0.0277914671319057,0.0653941239597218,0,smollm2_360m_base,base
currency:9,currency,preanswer,-0.0353276461440449,0.051176982056914,26,smollm2_360m_base,base
currency:9,currency,subject,0.0231981608755604,0.0651034723515764,0,smollm2_360m_base,base
headquarters:0,headquarters,preanswer,-0.0472746676426719,0.025184305666974,27,smollm2_360m_base,base
headquarters:0,headquarters,subject,0.0226026918336918,0.0497048722410743,0,smollm2_360m_base,base
headquarters:1,headquarters,preanswer,-0.0461857027134321,0.0192567101030638,27,smollm2_360m_base,base
headquarters:1,headquarters,subject,0.0227239306903246,0.0543084812886787,0,smollm2_360m_base,base
headquarters:10,headquarters,preanswer,-0.0485185513265826,0.0158237259496342,27,smollm2_360m_base,base
headquarters:10,headquarters,subject,0.0232663089603496,0.0484370991700525,0,smollm2_360m_base,base
headquarters:11,headquarters,preanswer,-0.0438985188357588,0.0333196867370243,26,smollm2_360m_base,base
headquarters:11,headquarters,subject,0.0244984380234117,0.0477659250750686,0,smollm2_360m_base,base
headquarters:2,headquarters,preanswer,-0.0475863324104328,0.0201303020796992,27,smollm2_360m_base,base
headquarters:2,headquarters,subject,0.022835264266398,0.048157087103887,0,smollm2_360m_base,base
headquarters:3,headquarters,preanswer,-0.0486119785945806,0.0089363251445871,27,smollm2_360m_base,base
headquarters:3,headquarters,subject,0.0233150418216334,0.0501978482035073,0,smollm2_360m_base,base
headquarters:4,headquarters,preanswer,-0.0438608859637469,0.0327315843015005,26,smollm2_360m_base,base
headquarters:4,headquarters,subject,0.0317048311205298,0.0552691427821462,0,smollm2_360m_base,base
headquarters:5,headquarters,preanswer,-0.048095886436799,0.0147689149686784,27,smollm2_360m_base,base
headquarters:5,headquarters,subject,0.0223312602117375,0.0514421009204604,0,smollm2_360m_base,base
headquarters:6,headquarters,preanswer,-0.0508051010758869,0.0045678103060433,-1,smollm2_360m_base,base
