position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation,model_name,model_variant
preanswer,12,0.7524300957719485,0.8122844953089953,0.7938633536687121,-0.0598543995370467,0.2139538526535034,smollm2_360m_base,base
preanswer,13,0.7453549231092135,0.8070681006958087,0.7882470747688786,-0.0617131775865952,0.2213558057943979,smollm2_360m_base,base
preanswer,14,0.7575366119543712,0.8164017440130313,0.7930769805796445,-0.0588651320586601,0.2082041800022125,smollm2_360m_base,base
preanswer,15,0.7624535202980042,0.8193697765469551,0.7880661912728101,-0.0569162562489509,0.2048939267794291,smollm2_360m_base,base
preanswer,16,0.7756867855787277,0.8288708899170161,0.7985546118346974,-0.0531841043382883,0.1921139160792032,smollm2_360m_base,base
preanswer,17,0.7736379479368528,0.8274762693792581,0.7984200046397746,-0.0538383214424053,0.1932334701220194,smollm2_360m_base,base
preanswer,18,0.7734700560569763,0.8275444623082876,0.7986262699821964,-0.0540744062513113,0.1949818432331085,smollm2_360m_base,base
preanswer,19,0.7755448634425799,0.8291717570275068,0.7993792017223313,-0.0536268935849268,0.1943182547887166,smollm2_360m_base,base
preanswer,20,0.7622534955541292,0.8191390798737606,0.7869235333520919,-0.0568855843196313,0.2081010341644287,smollm2_360m_base,base
preanswer,21,0.7922982588410378,0.8419897080709536,0.8076921196421608,-0.0496914492299158,0.1814613143603007,smollm2_360m_base,base
preanswer,22,0.7955293496449788,0.8443399919817846,0.8127075678436085,-0.0488106423368057,0.1803458929061889,smollm2_360m_base,base
preanswer,23,0.7982999414205552,0.8432993723700444,0.7683355928398669,-0.0449994309494892,0.1719423433144887,smollm2_360m_base,base
preanswer,24,0.8305667549371719,0.8639611151069403,0.7926368425833061,-0.0333943601697683,0.1394121944904327,smollm2_360m_base,base
preanswer,25,0.8361477285623551,0.8653068338831266,0.7752318507060408,-0.0291591053207714,0.1296664675076802,smollm2_360m_base,base
preanswer,26,0.8378765046596527,0.8278130117803812,0.7227486609946936,0.0100634928792714,0.1173664132754008,smollm2_360m_base,base
preanswer,27,0.8332617883880933,0.7733970560754339,0.6697763397009112,0.0598647323126594,0.1151686410109202,smollm2_360m_base,base
preanswer,28,0.8405651308596134,0.7883905374755462,0.6821393253281712,0.0521745933840671,0.1003215511639912,smollm2_360m_base,base
preanswer,29,0.8614079008499781,0.8158628271271785,0.7247004787321203,0.0455450737227995,0.0775456627209981,smollm2_360m_base,base
preanswer,30,0.8662503416339556,0.8196888526901602,0.7391209105611779,0.0465614889437954,0.0735381344954172,smollm2_360m_base,base
preanswer,31,0.8209070292611916,0.8214751027524472,0.7643199078389443,-0.0005680734912555,0.1425670286019643,smollm2_360m_base,base
subject,0,0.914545081059138,0.678628207805256,0.6560659278649836,0.235916873253882,0.0581620236237843,smollm2_360m_instruct,instruct
subject,1,0.9381011709570884,0.7149739208941658,0.7083430797094479,0.2231272500629226,0.0394280552864074,smollm2_360m_instruct,instruct
subject,2,0.9338690186540286,0.7095913415153822,0.698984173766803,0.2242776771386464,0.0430917342503865,smollm2_360m_instruct,instruct
subject,3,0.9124774674574534,0.6828170605003834,0.660319559671916,0.22966040695707,0.0536435941855112,smollm2_360m_instruct,instruct
subject,4,0.9087063004573186,0.6690178453922272,0.6392465652897954,0.2396884550650914,0.0615527927875518,smollm2_360m_instruct,instruct
subject,5,0.896200017631054,0.6375028660520912,0.6070057857548818,0.2586971515789628,0.0719068845113118,smollm2_360m_instruct,instruct
subject,6,0.9002434114615122,0.6778033565108975,0.6559328767471015,0.2224400549506147,0.0594679613908131,smollm2_360m_instruct,instruct
subject,7,0.9040379057327906,0.7075198369721571,0.6757719660643489,0.1965180687606335,0.0527495145797729,smollm2_360m_instruct,instruct
subject,8,0.9012005681792896,0.695826343819499,0.6627526936121285,0.2053742243597904,0.0567851463953653,smollm2_360m_instruct,instruct
subject,9,0.9008681252598764,0.703187441577514,0.6688804774545133,0.1976806836823622,0.0557615955670674,smollm2_360m_instruct,instruct
subject,10,0.8917962282896041,0.6990898137291273,0.6600147314951755,0.1927064145604768,0.06080890695254,smollm2_360m_instruct,instruct
subject,11,0.8916026954849561,0.7037879439070821,0.6611229931935668,0.1878147515778739,0.0621739129225413,smollm2_360m_instruct,instruct
subject,12,0.894872997701168,0.7072826970989505,0.6567354701808654,0.1875903006022174,0.0618064800898234,smollm2_360m_instruct,instruct
subject,13,0.8963006357351939,0.7322972008337577,0.6804761572391727,0.1640034349014362,0.0562051435311635,smollm2_360m_instruct,instruct
subject,14,0.9042931228876114,0.7628157887607813,0.7142173608066514,0.1414773341268301,0.0508687098821004,smollm2_360m_instruct,instruct
subject,15,0.913013010720412,0.7770439811050892,0.7197826456977054,0.1359690296153227,0.0502825379371643,smollm2_360m_instruct,instruct
subject,16,0.9213700478275616,0.7894799093405406,0.7291061715688556,0.1318901384870211,0.0469009180863698,smollm2_360m_instruct,instruct
subject,17,0.9178179189562796,0.783697530751427,0.7236817257944494,0.1341203882048527,0.0495939453442891,smollm2_360m_instruct,instruct
subject,18,0.911481815079848,0.7779033901790778,0.7159675569040701,0.1335784249007701,0.053313672542572,smollm2_360m_instruct,instruct
subject,19,0.9094985624154408,0.8049015241364638,0.7443577115191147,0.1045970382789771,0.0518090029557546,smollm2_360m_instruct,instruct
subject,20,0.8966303666432699,0.7875725721319516,0.7225955573841929,0.1090577945113182,0.0589007437229156,smollm2_360m_instruct,instruct
subject,21,0.8856541961431503,0.7937945834050576,0.7326061390340328,0.0918596127380927,0.0686193207899729,smollm2_360m_instruct,instruct
subject,22,0.8585311969121298,0.7664965717742841,0.7044258723850362,0.0920346251378456,0.0841289261976877,smollm2_360m_instruct,instruct
subject,23,0.8229277014732361,0.7337255336344242,0.6634583613020368,0.0892021678388119,0.1080314914385477,smollm2_360m_instruct,instruct
subject,24,0.8191428100069363,0.7433138736834128,0.6755898864590563,0.0758289363235235,0.1062538723150889,smollm2_360m_instruct,instruct
subject,25,0.793038318057855,0.7187618903815747,0.6449721431010402,0.0742764276762802,0.1263932486375173,smollm2_360m_instruct,instruct
subject,26,0.7846282482147217,0.7178920752058426,0.6419982892228291,0.066736173008879,0.1214112242062886,smollm2_360m_instruct,instruct
subject,27,0.7692315568526585,0.7064442493021488,0.6315637461026199,0.0627873075505097,0.1271299123764038,smollm2_360m_instruct,instruct
subject,28,0.7766366593539715,0.720657162182033,0.6494549212628045,0.0559794971719385,0.1144376496473948,smollm2_360m_instruct,instruct
subject,29,0.8000650212168694,0.7545464838544528,0.693063347809948,0.0455185373624166,0.0937041640281677,smollm2_360m_instruct,instruct
subject,30,0.7931064697603385,0.7467004464318355,0.6861888413550332,0.0464060233285029,0.0998382965723673,smollm2_360m_instruct,instruct
subject,31,0.7072204826089243,0.6323268881998956,0.5189876122458372,0.0748935944090287,0.1803434987862905,smollm2_360m_instruct,instruct
preanswer,0,0.7766458377242088,0.8324323169887066,0.8241784391459077,-0.0557864792644977,0.202347199122111,smollm2_360m_instruct,instruct
preanswer,1,0.8260883222023646,0.8693323360135158,0.8629390393150971,-0.0432440138111511,0.157458613316218,smollm2_360m_instruct,instruct
preanswer,2,0.7901295195023219,0.8422095182041327,0.8337566482368857,-0.0520799987018107,0.1897075176239013,smollm2_360m_instruct,instruct
preanswer,3,0.7334748943646748,0.7994541248927514,0.7864651622250676,-0.0659792305280765,0.2382630705833435,smollm2_360m_instruct,instruct
preanswer,4,0.7171430100997289,0.7871764864772558,0.7733878214843571,-0.0700334763775268,0.2524727781613667,smollm2_360m_instruct,instruct
preanswer,5,0.6894741550087928,0.7663577570269505,0.7463597341091373,-0.0768836020181576,0.2761422594388326,smollm2_360m_instruct,instruct
preanswer,6,0.6747176803648471,0.7553750484560927,0.7367461574845947,-0.0806573680912455,0.2901785572369893,smollm2_360m_instruct,instruct
preanswer,7,0.6924165800213814,0.7674477616325021,0.7466314073186368,-0.0750311816111206,0.2713898221651713,smollm2_360m_instruct,instruct
preanswer,8,0.689718209207058,0.765531383578976,0.7452959847054444,-0.075813174371918,0.2750551799933116,smollm2_360m_instruct,instruct
preanswer,9,0.6940301582217216,0.7687603764235973,0.7497954743215814,-0.0747302182018756,0.270597755908966,smollm2_360m_instruct,instruct
preanswer,10,0.684462234377861,0.761585459858179,0.7434199477545917,-0.077123225480318,0.2813531359036763,smollm2_360m_instruct,instruct
preanswer,11,0.6848596652348836,0.7618867507825295,0.7439231081865728,-0.0770270855476459,0.2807720005512237,smollm2_360m_instruct,instruct
preanswer,12,0.7012364134192467,0.7742468842615684,0.7568095930619165,-0.0730104708423217,0.2665659487247467,smollm2_360m_instruct,instruct
preanswer,13,0.7050007417798042,0.7770705015709003,0.7593874294543639,-0.072069759791096,0.2628955443700154,smollm2_360m_instruct,instruct
preanswer,14,0.707814612487952,0.7793194975703954,0.758359109191224,-0.0715048850824434,0.2583240071932475,smollm2_360m_instruct,instruct
preanswer,15,0.6970286205410957,0.7708740420639515,0.7454736678628251,-0.0738454215228557,0.269621600707372,smollm2_360m_instruct,instruct
preanswer,16,0.7063284988204638,0.7774730227887631,0.7533459642669186,-0.0711445239682992,0.2609144548575083,smollm2_360m_instruct,instruct
preanswer,17,0.7161970943212509,0.7849615367750327,0.761624432564713,-0.0687644424537817,0.2491993208726247,smollm2_360m_instruct,instruct
preanswer,18,0.71942896793286,0.7876411573340495,0.7653554677963257,-0.0682121894011894,0.247690071662267,smollm2_360m_instruct,instruct
preanswer,19,0.7145991558829944,0.7840962099532286,0.762506078905426,-0.0694970540702342,0.2541941106319427,smollm2_360m_instruct,instruct
preanswer,20,0.7022952089707056,0.7747751995921135,0.7517836379352957,-0.0724799906214078,0.2668204108874003,smollm2_360m_instruct,instruct
preanswer,21,0.7248503098885218,0.7918931774795055,0.7691436973400414,-0.0670428675909836,0.2447505295276641,smollm2_360m_instruct,instruct
preanswer,22,0.7055287227034569,0.7773861063023408,0.7566594634437933,-0.0718573835988839,0.2666090031464894,smollm2_360m_instruct,instruct
preanswer,23,0.6998891904950142,0.7708338433255751,0.7285144739085808,-0.0709446528305609,0.2624512910842895,smollm2_360m_instruct,instruct
preanswer,24,0.7250856121381124,0.787921450783809,0.7483907307032496,-0.0628358386456966,0.233712613582611,smollm2_360m_instruct,instruct
preanswer,25,0.7079698902865251,0.7722894373039405,0.7245671753771603,-0.0643195470174153,0.242420216401418,smollm2_360m_instruct,instruct
preanswer,26,0.6982510941723983,0.7410796271637082,0.6880865626386367,-0.0428285329913099,0.2293164233366648,smollm2_360m_instruct,instruct
preanswer,27,0.686269344141086,0.697553537103037,0.6464562974404544,-0.011284192961951,0.2304559151331583,smollm2_360m_instruct,instruct
preanswer,28,0.691576179365317,0.7085642482464513,0.6576403740793466,-0.0169880688811342,0.21549654006958,smollm2_360m_instruct,instruct
preanswer,29,0.724427576114734,0.7387494421874483,0.6912991865421645,-0.0143218660727143,0.1822628676891327,smollm2_360m_instruct,instruct
preanswer,30,0.7072125698129336,0.7205182837322355,0.6752322289859876,-0.0133057139193019,0.2054850359757741,smollm2_360m_instruct,instruct
preanswer,31,0.2607127290529509,0.3937756565836025,0.3468013193653519,-0.1330629275306515,0.726058766245842,smollm2_360m_instruct,instruct
