fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant,model_name,model_variant
currency:17,currency,preanswer,-0.0010097682191219,0.08933903138135,12,all,all_families,gemma_270m_it,instruct
currency:17,currency,subject,0.0551285064862412,0.2904551709253413,0,all,all_families,gemma_270m_it,instruct
currency:2,currency,preanswer,-0.0039911739659304,0.0695133013468163,12,all,all_families,gemma_270m_it,instruct
currency:2,currency,subject,0.0469928381052517,0.2151411369388156,0,all,all_families,gemma_270m_it,instruct
currency:3,currency,preanswer,0.0003549947696565,0.0932804025417449,12,all,all_families,gemma_270m_it,instruct
currency:3,currency,subject,0.0669635419113955,0.3108712669881974,0,all,all_families,gemma_270m_it,instruct
currency:4,currency,preanswer,-0.0027703296211558,0.0850059847329177,12,all,all_families,gemma_270m_it,instruct
currency:4,currency,subject,0.0486538941806592,0.222176024790707,0,all,all_families,gemma_270m_it,instruct
currency:5,currency,preanswer,-0.0030367728301264,0.0630844878945865,12,all,all_families,gemma_270m_it,instruct
currency:5,currency,subject,0.1536602894998762,0.8645992695226097,0,all,all_families,gemma_270m_it,instruct
currency:6,currency,preanswer,-0.0028328292552698,0.0819895091448345,12,all,all_families,gemma_270m_it,instruct
currency:6,currency,subject,0.0518323779633686,0.2398824599005428,0,all,all_families,gemma_270m_it,instruct
currency:7,currency,preanswer,0.0026992720701651,0.093988798558712,12,all,all_families,gemma_270m_it,instruct
currency:7,currency,subject,0.0512749676081333,0.2393008833020633,0,all,all_families,gemma_270m_it,instruct
currency:8,currency,preanswer,0.0006330395923939,0.08079660530476,12,all,all_families,gemma_270m_it,instruct
currency:8,currency,subject,0.0576894313567734,0.2584698330245766,0,all,all_families,gemma_270m_it,instruct
currency:9,currency,preanswer,-0.0005697790464317,0.0861360794481109,12,all,all_families,gemma_270m_it,instruct
currency:9,currency,subject,0.0537499020845996,0.271209442257589,0,all,all_families,gemma_270m_it,instruct
headquarters:0,headquarters,preanswer,-0.0086831416846465,0.0724904659916373,12,all,all_families,gemma_270m_it,instruct
headquarters:0,headquarters,subject,0.0589596104842645,0.3687243486078931,0,all,all_families,gemma_270m_it,instruct
headquarters:1,headquarters,preanswer,-0.0044806033554476,0.0999424850531652,12,all,all_families,gemma_270m_it,instruct
headquarters:1,headquarters,subject,0.0596909728449057,0.3443097235890581,0,all,all_families,gemma_270m_it,instruct
headquarters:10,headquarters,preanswer,-0.0059740437785151,0.0871323474189814,12,all,all_families,gemma_270m_it,instruct
headquarters:10,headquarters,subject,0.0511769451330819,0.2853290696135339,0,all,all_families,gemma_270m_it,instruct
headquarters:11,headquarters,preanswer,-0.0094201163528791,0.0725831232380632,12,all,all_families,gemma_270m_it,instruct
headquarters:11,headquarters,subject,0.0510142531310875,0.2839034066772928,0,all,all_families,gemma_270m_it,instruct
headquarters:12,headquarters,preanswer,-0.0041411336443401,0.0815972225630984,12,all,all_families,gemma_270m_it,instruct
headquarters:12,headquarters,subject,0.059511358916662,0.3369768855764585,0,all,all_families,gemma_270m_it,instruct
headquarters:13,headquarters,preanswer,-0.0044785509003314,0.0667287913315436,12,all,all_families,gemma_270m_it,instruct
headquarters:13,headquarters,subject,0.05426480430574,0.3299890471731915,0,all,all_families,gemma_270m_it,instruct
headquarters:14,headquarters,preanswer,-0.0046738750660945,0.0844257708419772,12,all,all_families,gemma_270m_it,instruct
headquarters:14,headquarters,subject,0.0546235961226791,0.3255179639832647,0,all,all_families,gemma_270m_it,instruct
headquarters:15,headquarters,preanswer,-0.0075077126753741,0.0463185174500241,12,all,all_families,gemma_270m_it,instruct
headquarters:15,headquarters,subject,0.0978366911729842,0.4860314026694087,0,all,all_families,gemma_270m_it,instruct
headquarters:16,headquarters,preanswer,-0.0036648151765214,0.0804873857574136,12,all,all_families,gemma_270m_it,instruct
headquarters:16,headquarters,subject,0.0514972656011614,0.2950680506068702,0,all,all_families,gemma_270m_it,instruct
headquarters:17,headquarters,preanswer,-0.0003659566643714,0.0935382643604979,12,all,all_families,gemma_270m_it,instruct
headquarters:17,headquarters,subject,0.0549021554088183,0.3181773931445444,0,all,all_families,gemma_270m_it,instruct
headquarters:2,headquarters,preanswer,-0.0070614094005427,0.0893964146574338,12,all,all_families,gemma_270m_it,instruct
headquarters:2,headquarters,subject,0.0533715134592065,0.3156857936113488,0,all,all_families,gemma_270m_it,instruct
headquarters:3,headquarters,preanswer,-0.0063979477562773,0.0750279422192012,12,all,all_families,gemma_270m_it,instruct
headquarters:3,headquarters,subject,0.0527775686291048,0.3097569164180872,0,all,all_families,gemma_270m_it,instruct
headquarters:4,headquarters,preanswer,-0.0078700901527051,0.0792126848417169,12,all,all_families,gemma_270m_it,instruct
headquarters:4,headquarters,subject,0.0498028733100019,0.2915364963312944,0,all,all_families,gemma_270m_it,instruct
headquarters:5,headquarters,preanswer,-0.0087747364822361,0.0776494926243436,12,all,all_families,gemma_270m_it,instruct
headquarters:5,headquarters,subject,0.0506822601131169,0.2808908674792917,0,all,all_families,gemma_270m_it,instruct
headquarters:6,headquarters,preanswer,-0.0094973468236941,0.0684381400545438,12,all,all_families,gemma_270m_it,instruct
headquarters:6,headquarters,subject,0.0485098329768364,0.2751671591883197,0,all,all_families,gemma_270m_it,instruct
headquarters:7,headquarters,preanswer,-0.0068891533713357,0.0837538757306688,12,all,all_families,gemma_270m_it,instruct
headquarters:7,headquarters,subject,0.0695689836555527,0.4419393121429226,0,all,all_families,gemma_270m_it,instruct
headquarters:8,headquarters,preanswer,-0.0091651361039991,0.0725878944583967,12,all,all_families,gemma_270m_it,instruct
headquarters:8,headquarters,subject,0.0541546915785647,0.3058878125294166,0,all,all_families,gemma_270m_it,instruct
headquarters:9,headquarters,preanswer,-0.0089460494747986,0.0683522636399549,12,all,all_families,gemma_270m_it,instruct
headquarters:9,headquarters,subject,0.0484047519785711,0.2554092093133459,0,all,all_families,gemma_270m_it,instruct
official_language:0,official_language,preanswer,-0.0090296096892566,0.0412270955595315,12,all,all_families,gemma_270m_it,instruct
official_language:0,official_language,subject,0.0532578111540988,0.2494732636191389,0,all,all_families,gemma_270m_it,instruct
official_language:1,official_language,preanswer,-0.0115064270216119,0.0372031035960889,12,all,all_families,gemma_270m_it,instruct
official_language:1,official_language,subject,0.0483213348774754,0.2208244114858554,0,all,all_families,gemma_270m_it,instruct
official_language:10,official_language,preanswer,-0.0093764195823331,0.0388723188901648,12,all,all_families,gemma_270m_it,instruct
official_language:10,official_language,subject,0.0558714821700347,0.266850972338123,0,all,all_families,gemma_270m_it,instruct
official_language:11,official_language,preanswer,-0.0115794399281464,0.0333926438847008,12,all,all_families,gemma_270m_it,instruct
official_language:11,official_language,subject,0.057342763846103,0.2642073919083557,0,all,all_families,gemma_270m_it,instruct
official_language:12,official_language,preanswer,-0.009098167594092,0.044171343831455,12,all,all_families,gemma_270m_it,instruct
official_language:12,official_language,subject,0.0594188892698495,0.3148279566609976,0,all,all_families,gemma_270m_it,instruct
official_language:13,official_language,preanswer,-0.0064166673206245,0.0363941257636921,12,all,all_families,gemma_270m_it,instruct
official_language:13,official_language,subject,0.050986622755156,0.2541390364651805,0,all,all_families,gemma_270m_it,instruct
official_language:14,official_language,preanswer,-0.012464361655889,0.031832523205701,12,all,all_families,gemma_270m_it,instruct
official_language:14,official_language,subject,0.0529276277547324,0.2602831133111727,0,all,all_families,gemma_270m_it,instruct
official_language:15,official_language,preanswer,-0.0085404590959204,0.0473465755143586,12,all,all_families,gemma_270m_it,instruct
official_language:15,official_language,subject,0.0546713831780218,0.2519320125244192,0,all,all_families,gemma_270m_it,instruct
official_language:16,official_language,preanswer,-0.0081305541128553,0.0424691044962873,12,all,all_families,gemma_270m_it,instruct
official_language:16,official_language,subject,0.0542694580366364,0.2562827887789657,0,all,all_families,gemma_270m_it,instruct
official_language:17,official_language,preanswer,-0.0086402758410147,0.0408893727934828,12,all,all_families,gemma_270m_it,instruct
official_language:17,official_language,subject,0.0561454403995331,0.2931284647727129,0,all,all_families,gemma_270m_it,instruct
official_language:2,official_language,preanswer,-0.0134815855625375,0.0268696074684461,12,all,all_families,gemma_270m_it,instruct
official_language:2,official_language,subject,0.0486494201229893,0.2278636848307488,0,all,all_families,gemma_270m_it,instruct
official_language:3,official_language,preanswer,-0.0086494205815794,0.0379597932538565,12,all,all_families,gemma_270m_it,instruct
official_language:3,official_language,subject,0.0700007842408294,0.3273611127252818,0,all,all_families,gemma_270m_it,instruct
official_language:4,official_language,preanswer,-0.011746882959137,0.0344323754748877,12,all,all_families,gemma_270m_it,instruct
official_language:4,official_language,subject,0.0519860507960965,0.24343668830161,0,all,all_families,gemma_270m_it,instruct
official_language:5,official_language,preanswer,-0.0123197648857876,0.0259884023929343,12,all,all_families,gemma_270m_it,instruct
official_language:5,official_language,subject,0.1594303640430947,0.8529707328096836,0,all,all_families,gemma_270m_it,instruct
official_language:6,official_language,preanswer,-0.0097031762817375,0.0406489817827355,12,all,all_families,gemma_270m_it,instruct
official_language:6,official_language,subject,0.0531821663629401,0.2564082673988214,0,all,all_families,gemma_270m_it,instruct
official_language:7,official_language,preanswer,-0.0077902267241651,0.0455505249693113,12,all,all_families,gemma_270m_it,instruct
official_language:7,official_language,subject,0.0537576158434631,0.2546303111091986,0,all,all_families,gemma_270m_it,instruct
official_language:8,official_language,preanswer,-0.0087152505141311,0.0428148049349879,12,all,all_families,gemma_270m_it,instruct
official_language:8,official_language,subject,0.0583497387778586,0.2701737207187084,0,all,all_families,gemma_270m_it,instruct
official_language:9,official_language,preanswer,-0.0084417525786411,0.0419121098284627,12,all,all_families,gemma_270m_it,instruct
official_language:9,official_language,subject,0.057212133974056,0.2943550892283811,0,all,all_families,gemma_270m_it,instruct
birth_place:0,birth_place,preanswer,-0.1135641447912515,0.0170900671395893,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:0,birth_place,subject,0.3198088037501794,0.8428098112792177,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:1,birth_place,preanswer,-0.1093299468919129,-0.0158207074684255,-1,all,all_families,qwen2_5_0_5b_base,base
birth_place:1,birth_place,subject,0.3341592457862586,0.8020046250985973,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:10,birth_place,preanswer,-0.1024713114478847,0.0164320671236982,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:10,birth_place,subject,0.3727972197390949,0.8729041757766276,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:11,birth_place,preanswer,-0.1067220770528127,0.0122280693521685,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:11,birth_place,subject,0.2995713784416961,0.8494673314616745,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:12,birth_place,preanswer,-0.107108945836765,0.0085406702961406,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:12,birth_place,subject,0.3135453461543553,0.890937498123522,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:13,birth_place,preanswer,-0.1016959775682634,0.0352805037526231,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:13,birth_place,subject,0.296288720420527,0.8592511702043018,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:14,birth_place,preanswer,-0.1049761088835866,0.0170601384677723,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:14,birth_place,subject,0.2919800536616462,0.8234315053047669,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:15,birth_place,preanswer,-0.1082507868337725,0.0282915045379423,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:15,birth_place,subject,0.2942899902715664,0.8356776830155913,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:16,birth_place,preanswer,-0.1126906404622109,-0.0057754750345268,-1,all,all_families,qwen2_5_0_5b_base,base
birth_place:16,birth_place,subject,0.327202748319383,0.8736086681216572,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:17,birth_place,preanswer,-0.1040680388215429,0.0101941993788761,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:17,birth_place,subject,0.2963558090470417,0.8680710867644367,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:2,birth_place,preanswer,-0.103914295612983,0.0096858912969336,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:2,birth_place,subject,0.313193504387135,0.8182949220485456,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:3,birth_place,preanswer,-0.1239879508676358,-0.0508270712898057,-1,all,all_families,qwen2_5_0_5b_base,base
birth_place:3,birth_place,subject,0.299167907671492,0.9124194564053552,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:4,birth_place,preanswer,-0.1079078888285865,-0.0120095165044653,-1,all,all_families,qwen2_5_0_5b_base,base
birth_place:4,birth_place,subject,0.3171077746822989,0.8525800663274805,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:5,birth_place,preanswer,-0.098883576797829,0.0368993705978579,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:5,birth_place,subject,0.3042826038188745,0.7926661484993484,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:6,birth_place,preanswer,-0.1051261517780231,0.0204125923634159,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:6,birth_place,subject,0.3239872908558812,0.8589448278681968,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:7,birth_place,preanswer,-0.1025788872225972,0.0380211276203101,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:7,birth_place,subject,0.290781162854389,0.8342635630876483,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:8,birth_place,preanswer,-0.1027754854808068,0.0132876701251256,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:8,birth_place,subject,0.2968030837423463,0.8666062809472137,0,all,all_families,qwen2_5_0_5b_base,base
birth_place:9,birth_place,preanswer,-0.1001055395989324,0.0311274689384827,21,all,all_families,qwen2_5_0_5b_base,base
birth_place:9,birth_place,subject,0.3128857465960797,0.7966413518468685,0,all,all_families,qwen2_5_0_5b_base,base
capital:0,capital,preanswer,-0.086287817497215,0.033869801856139,21,all,all_families,qwen2_5_0_5b_base,base
capital:0,capital,subject,-0.015151643211283,0.036535445199001,0,all,all_families,qwen2_5_0_5b_base,base
capital:1,capital,preanswer,-0.089059808082739,0.0282249564268425,21,all,all_families,qwen2_5_0_5b_base,base
capital:1,capital,subject,-0.0185023009557553,0.0329432879373723,1,all,all_families,qwen2_5_0_5b_base,base
capital:10,capital,preanswer,-0.0914410816393374,0.0307139177605801,21,all,all_families,qwen2_5_0_5b_base,base
capital:10,capital,subject,-0.0185170931335663,0.0331026795411519,1,all,all_families,qwen2_5_0_5b_base,base
capital:11,capital,preanswer,-0.0838489439970395,0.036385007348715,21,all,all_families,qwen2_5_0_5b_base,base
capital:11,capital,subject,-0.0159402380275994,0.0342688078024223,1,all,all_families,qwen2_5_0_5b_base,base
capital:12,capital,preanswer,-0.0891232496343345,0.0421826196286607,21,all,all_families,qwen2_5_0_5b_base,base
capital:12,capital,subject,-0.0162996481578101,0.0324026055487931,0,all,all_families,qwen2_5_0_5b_base,base
capital:13,capital,preanswer,-0.0892836044357822,0.0340439240795139,21,all,all_families,qwen2_5_0_5b_base,base
capital:13,capital,subject,-0.0124853575390838,0.032669423476738,1,all,all_families,qwen2_5_0_5b_base,base
capital:14,capital,preanswer,-0.0864648559896891,0.0410298534541153,21,all,all_families,qwen2_5_0_5b_base,base
capital:14,capital,subject,0.491130576624605,0.8569057614213842,0,all,all_families,qwen2_5_0_5b_base,base
capital:15,capital,preanswer,-0.0908532500387682,0.0396870015298619,21,all,all_families,qwen2_5_0_5b_base,base
capital:15,capital,subject,-0.0244396577688699,0.0317012371276231,1,all,all_families,qwen2_5_0_5b_base,base
capital:16,capital,preanswer,-0.0848924242588741,0.0564000767966111,21,all,all_families,qwen2_5_0_5b_base,base
capital:16,capital,subject,-0.0141966419490023,0.0327195148075036,1,all,all_families,qwen2_5_0_5b_base,base
capital:17,capital,preanswer,-0.0912247303045791,0.027063480742714,21,all,all_families,qwen2_5_0_5b_base,base
capital:17,capital,subject,-0.0169601614592335,0.0338988557969237,1,all,all_families,qwen2_5_0_5b_base,base
capital:2,capital,preanswer,-0.0861164300447919,0.0483956770861849,21,all,all_families,qwen2_5_0_5b_base,base
capital:2,capital,subject,-0.0178632285128069,0.0315996702285665,1,all,all_families,qwen2_5_0_5b_base,base
capital:3,capital,preanswer,-0.086396504196784,0.0581595440778661,21,all,all_families,qwen2_5_0_5b_base,base
capital:3,capital,subject,0.545178639861191,0.9448331910123884,0,all,all_families,qwen2_5_0_5b_base,base
capital:4,capital,preanswer,-0.0863972568512734,0.0337460364635084,21,all,all_families,qwen2_5_0_5b_base,base
capital:4,capital,subject,-0.0152241461832316,0.0379833619968564,0,all,all_families,qwen2_5_0_5b_base,base
capital:5,capital,preanswer,-0.0863572584178482,0.0459014835457006,21,all,all_families,qwen2_5_0_5b_base,base
capital:5,capital,subject,0.4926389082067866,0.8943730251425329,0,all,all_families,qwen2_5_0_5b_base,base
capital:6,capital,preanswer,-0.0848335950126579,0.0600367910867812,21,all,all_families,qwen2_5_0_5b_base,base
capital:6,capital,subject,-0.012700917616504,0.037096718490562,0,all,all_families,qwen2_5_0_5b_base,base
capital:7,capital,preanswer,-0.0877221983795803,0.0389861511614393,21,all,all_families,qwen2_5_0_5b_base,base
capital:7,capital,subject,-0.0191628714581895,0.0345891786958364,1,all,all_families,qwen2_5_0_5b_base,base
capital:8,capital,preanswer,-0.0831214885645309,0.0667410868713084,21,all,all_families,qwen2_5_0_5b_base,base
capital:8,capital,subject,-0.0126528661790169,0.0322962389418892,1,all,all_families,qwen2_5_0_5b_base,base
capital:9,capital,preanswer,-0.0840403178334086,0.0652574031595506,21,all,all_families,qwen2_5_0_5b_base,base
capital:9,capital,subject,-0.0154707720809467,0.0321605272919816,1,all,all_families,qwen2_5_0_5b_base,base
currency:0,currency,preanswer,-0.0873957810010585,0.0170830136858949,21,all,all_families,qwen2_5_0_5b_base,base
currency:0,currency,subject,-0.0183856395761645,0.0363829048971334,0,all,all_families,qwen2_5_0_5b_base,base
currency:1,currency,preanswer,-0.0882586595964514,0.0160453379446384,21,all,all_families,qwen2_5_0_5b_base,base
currency:1,currency,subject,-0.0220245678942031,0.032854469219113,1,all,all_families,qwen2_5_0_5b_base,base
currency:10,currency,preanswer,-0.0902490348421897,0.0115417689815455,21,all,all_families,qwen2_5_0_5b_base,base
currency:10,currency,subject,-0.0226642262559419,0.0334126138146601,1,all,all_families,qwen2_5_0_5b_base,base
currency:11,currency,preanswer,-0.0828314879847217,0.0267910416804108,21,all,all_families,qwen2_5_0_5b_base,base
currency:11,currency,subject,-0.0156737903375186,0.0343509522065812,1,all,all_families,qwen2_5_0_5b_base,base
currency:12,currency,preanswer,-0.0889167771317076,0.0175575518286695,21,all,all_families,qwen2_5_0_5b_base,base
currency:12,currency,subject,-0.0201299793723806,0.0330592625244867,0,all,all_families,qwen2_5_0_5b_base,base
currency:13,currency,preanswer,-0.087329988358398,0.0134327065418747,21,all,all_families,qwen2_5_0_5b_base,base
currency:13,currency,subject,-0.0143620244299063,0.0318704265553284,1,all,all_families,qwen2_5_0_5b_base,base
currency:14,currency,preanswer,-0.0863092704675266,0.0253759903066298,21,all,all_families,qwen2_5_0_5b_base,base
currency:14,currency,subject,0.4956862437873592,0.8579918046244512,0,all,all_families,qwen2_5_0_5b_base,base
currency:15,currency,preanswer,-0.0896970101935842,0.0195264537252631,21,all,all_families,qwen2_5_0_5b_base,base
currency:15,currency,subject,-0.0224809699217801,0.0309159292419458,1,all,all_families,qwen2_5_0_5b_base,base
currency:16,currency,preanswer,-0.0845727686665353,0.0204371549919539,21,all,all_families,qwen2_5_0_5b_base,base
currency:16,currency,subject,-0.0162543626547809,0.0331117121648847,1,all,all_families,qwen2_5_0_5b_base,base
currency:17,currency,preanswer,-0.0897909475995519,0.0182973098228959,21,all,all_families,qwen2_5_0_5b_base,base
currency:17,currency,subject,-0.0205607727792774,0.0334408182249057,1,all,all_families,qwen2_5_0_5b_base,base
currency:2,currency,preanswer,-0.0866026192298805,0.0217713615765757,21,all,all_families,qwen2_5_0_5b_base,base
currency:2,currency,subject,-0.0191623649912394,0.03156420955544,1,all,all_families,qwen2_5_0_5b_base,base
currency:3,currency,preanswer,-0.091950612832406,0.0359899399473386,21,all,all_families,qwen2_5_0_5b_base,base
currency:3,currency,subject,0.5289759763689207,0.9426221451539474,0,all,all_families,qwen2_5_0_5b_base,base
currency:4,currency,preanswer,-0.0854849145632447,0.0198736444261729,21,all,all_families,qwen2_5_0_5b_base,base
currency:4,currency,subject,-0.017632574582582,0.0382341724619561,0,all,all_families,qwen2_5_0_5b_base,base
currency:5,currency,preanswer,-0.0870266307754754,0.0253373790605394,21,all,all_families,qwen2_5_0_5b_base,base
currency:5,currency,subject,0.4933235822975927,0.8951582394668138,0,all,all_families,qwen2_5_0_5b_base,base
currency:6,currency,preanswer,-0.0880369591119186,0.0158301920575254,21,all,all_families,qwen2_5_0_5b_base,base
currency:6,currency,subject,-0.0154180809963126,0.0375256134817997,0,all,all_families,qwen2_5_0_5b_base,base
currency:7,currency,preanswer,-0.0891029682953481,0.0162491000020036,21,all,all_families,qwen2_5_0_5b_base,base
currency:7,currency,subject,-0.0186163116434019,0.0342328914203772,1,all,all_families,qwen2_5_0_5b_base,base
currency:8,currency,preanswer,-0.0848141511420549,0.0244638050595918,21,all,all_families,qwen2_5_0_5b_base,base
currency:8,currency,subject,-0.0171003069711873,0.0314305562379897,1,all,all_families,qwen2_5_0_5b_base,base
currency:9,currency,preanswer,-0.0859004730966285,0.021931071783982,21,all,all_families,qwen2_5_0_5b_base,base
currency:9,currency,subject,-0.0193814109650203,0.0319195080585047,1,all,all_families,qwen2_5_0_5b_base,base
headquarters:0,headquarters,preanswer,-0.1036679902762996,0.0048105671417478,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:0,headquarters,subject,-0.0424017896498447,-0.0010502414923965,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:1,headquarters,preanswer,-0.1056298972597646,0.0039545068261669,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:1,headquarters,subject,-0.0426175820387461,0.0006005296885382,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:10,headquarters,preanswer,-0.1051481021572934,-0.0101874979833761,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:10,headquarters,subject,0.5260110943886532,0.9319077295493152,0,all,all_families,qwen2_5_0_5b_base,base
headquarters:11,headquarters,preanswer,-0.1080914390394848,-0.0052704712485566,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:11,headquarters,subject,-0.0430863089046587,0.004574439543135,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:12,headquarters,preanswer,-0.1057744798592965,-0.0071414593680231,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:12,headquarters,subject,-0.036572888660766,-0.000154941744518,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:13,headquarters,preanswer,-0.1028157768993515,0.0115983955123845,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:13,headquarters,subject,-0.0451409962539561,0.0016243772982966,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:14,headquarters,preanswer,-0.1058068502565958,0.0070977364392841,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:14,headquarters,subject,-0.044582770178739,0.0024911260195806,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:15,headquarters,preanswer,-0.106546658592123,-0.0138906398240257,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:15,headquarters,subject,0.5450099620921551,0.986370772800498,0,all,all_families,qwen2_5_0_5b_base,base
headquarters:16,headquarters,preanswer,-0.1064815995373791,0.0003516302243167,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:16,headquarters,subject,-0.0420825128398647,0.002447939970914,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:17,headquarters,preanswer,-0.1018323742896219,0.015012487623037,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:17,headquarters,subject,-0.0416576838012047,0.0034869778901338,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:2,headquarters,preanswer,-0.1056033543924605,-0.0020462303769354,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:2,headquarters,subject,-0.044009235545209,0.0006836260869806,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:3,headquarters,preanswer,-0.1077070236982038,-0.0094858382408524,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:3,headquarters,subject,-0.037660467638233,0.0026546490068236,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:4,headquarters,preanswer,-0.1087628695266925,-0.0104802303454455,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:4,headquarters,subject,-0.0446415033436803,-0.003286341588725,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:5,headquarters,preanswer,-0.108592168619899,-0.0122102174688788,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:5,headquarters,subject,-0.040956000424415,-0.0007657588769992,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:6,headquarters,preanswer,-0.1095640995896318,-0.0181673966055991,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:6,headquarters,subject,-0.0450033956289118,-0.0021587412110438,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:7,headquarters,preanswer,-0.1003735088358309,0.0130608308256841,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:7,headquarters,subject,-0.0393373934266492,-0.0007429782520321,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:8,headquarters,preanswer,-0.1070678172989847,0.0012868190659027,21,all,all_families,qwen2_5_0_5b_base,base
headquarters:8,headquarters,subject,-0.0469470600611125,-0.0040529393682293,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:9,headquarters,preanswer,-0.1075368388055305,-0.0094175649185975,-1,all,all_families,qwen2_5_0_5b_base,base
headquarters:9,headquarters,subject,-0.0410643987827236,0.0016220510736399,-1,all,all_families,qwen2_5_0_5b_base,base
official_language:0,official_language,preanswer,-0.0894299110452453,0.005507771948389,21,all,all_families,qwen2_5_0_5b_base,base
official_language:0,official_language,subject,-0.0140524191992168,0.0401559472084045,0,all,all_families,qwen2_5_0_5b_base,base
official_language:1,official_language,preanswer,-0.0889040760571006,0.0125001069231359,21,all,all_families,qwen2_5_0_5b_base,base
official_language:1,official_language,subject,-0.0183854431803779,0.0355958889658545,1,all,all_families,qwen2_5_0_5b_base,base
official_language:10,official_language,preanswer,-0.0915602770043809,0.0066084315379461,21,all,all_families,qwen2_5_0_5b_base,base
official_language:10,official_language,subject,-0.016785007603223,0.0366830025233474,1,all,all_families,qwen2_5_0_5b_base,base
official_language:11,official_language,preanswer,-0.0882994918016545,0.0150192130137892,21,all,all_families,qwen2_5_0_5b_base,base
official_language:11,official_language,subject,-0.0148476405278284,0.0375578116041187,1,all,all_families,qwen2_5_0_5b_base,base
official_language:12,official_language,preanswer,-0.0898503380661396,0.0128199402608123,21,all,all_families,qwen2_5_0_5b_base,base
official_language:12,official_language,subject,-0.0167689567640194,0.0356892200332938,0,all,all_families,qwen2_5_0_5b_base,base
official_language:13,official_language,preanswer,-0.0913766078323216,0.0082069264323103,21,all,all_families,qwen2_5_0_5b_base,base
official_language:13,official_language,subject,-0.0135643732353772,0.0352310525691684,1,all,all_families,qwen2_5_0_5b_base,base
official_language:14,official_language,preanswer,-0.086024879128415,0.0204689960707636,21,all,all_families,qwen2_5_0_5b_base,base
official_language:14,official_language,subject,0.5197021019796452,0.8549232694101245,0,all,all_families,qwen2_5_0_5b_base,base
official_language:15,official_language,preanswer,-0.0903431779027806,0.0172386736262079,21,all,all_families,qwen2_5_0_5b_base,base
official_language:15,official_language,subject,-0.0185031405714469,0.035051329864883,1,all,all_families,qwen2_5_0_5b_base,base
