model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_relation_control_fact_id,lexical_distractor
gemma_270m_it,gemma,instruct,headquarters:4,headquarters,Meta,Menlo Park,chat_template,analysis,Meta,meta,Meta,38,-9.375,0.0,0.0,0.0,0.42857142857142855,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:5,headquarters,Microsoft,Redmond,raw_question,analysis,"Microsoft is headquartered in Redmond, Washington.",microsoft is headquartered in redmond washington,"

",338,-12.75,0.0,1.0,0.5,0.5454545454545454,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:5,headquarters,Microsoft,Redmond,declarative,analysis,"Redmond, Washington, and it's a major",redmond washington and it's a major,Redmond,1,2.75,0.0,1.0,0.5,0.6792452830188679,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:5,headquarters,Microsoft,Redmond,qa,analysis,"Microsoft is headquartered in Redmond, Washington, USA.",microsoft is headquartered in redmond washington usa,Microsoft,2,-2.875,0.0,1.0,0.4444444444444445,0.5142857142857142,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:5,headquarters,Microsoft,Redmond,chat_template,analysis,"Seattle, Washington",seattle washington,Seattle,2,-3.875,0.0,0.0,0.5,0.6666666666666666,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:6,headquarters,NVIDIA,Santa Clara,raw_question,holdout,NVIDIA is headquartered in New York City.,nvidia is headquartered in new york city,"

",1123,-14.625,0.0,0.0,0.0,0.19607843137254902,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:6,headquarters,NVIDIA,Santa Clara,declarative,holdout,"the heart of the city, a vibrant hub of",the heart of the city a vibrant hub of,the,59,-4.5,0.0,0.0,0.0,0.2,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:6,headquarters,NVIDIA,Santa Clara,qa,holdout,"NVIDIA is headquartered in Mountain View, California, USA",nvidia is headquartered in mountain view california usa,NVIDIA,85,-7.3125,0.0,0.0,0.18181818181818182,0.4155844155844156,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:6,headquarters,NVIDIA,Santa Clara,chat_template,holdout,San Francisco,san francisco,San,3190,-19.625,0.0,0.0,0.0,0.5,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:7,headquarters,SAP,Walldorf,raw_question,holdout,"SAP is headquartered in:
A.",sap is headquartered in a,"

",3502,-15.78125,0.0,0.0,0.0,0.18181818181818182,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:7,headquarters,SAP,Walldorf,declarative,holdout,"the heart of the city, a bustling hub of",the heart of the city a bustling hub of,the,992,-9.375,0.0,0.0,0.0,0.1276595744680851,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:7,headquarters,SAP,Walldorf,qa,holdout,"SAP is headquartered in the United States.

Q",sap is headquartered in the united states q,SAP,644,-9.625,0.0,0.0,0.0,0.11764705882352941,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:7,headquarters,SAP,Walldorf,chat_template,holdout,London,london,London,37420,-27.25,0.0,0.0,0.0,0.42857142857142855,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,raw_question,analysis,"Adele was born in London, England.",london england,"

",728,-15.875,0.0,1.0,0.6666666666666666,0.6,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,declarative,analysis,"1984, and she is a",1984 and she is a,▁,2,-2.25,0.0,0.0,0.0,0.17391304347826086,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,qa,analysis,"Adele was born in London, England.

Q",london england q,Adele,14,-6.375,0.0,1.0,0.5,0.5454545454545454,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,chat_template,analysis,London,london,London,869,-13.5625,1.0,1.0,1.0,1.0,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,raw_question,analysis,"The birth of Barack Obama was in Honolulu,",the birth of barack obama was in honolulu,"

",139,-13.4375,0.0,1.0,0.2222222222222222,0.32653061224489793,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,declarative,analysis,"Honolulu, Hawaii, on August 4,",honolulu hawaii on august 4,Honolulu,1,2.625,0.0,1.0,0.5714285714285715,0.7142857142857143,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,qa,analysis,"Barack Obama was born in Honolulu, Hawaii.",honolulu hawaii,Barack,15,-4.9375,1.0,1.0,1.0,1.0,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,chat_template,analysis,"Washington, D.C.",washington d c,Washington,20,-12.0,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,raw_question,analysis,"Bill Gates was born in Redmond, Washington,",redmond washington,"

",328,-14.15625,0.0,0.0,0.5,0.6666666666666666,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,declarative,analysis,1954. He is the founder,1954 he is the founder,▁,3,-6.625,0.0,0.0,0.0,0.3,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,qa,analysis,Bill Gates was born in 1954,1954,Bill,36,-7.1875,0.0,0.0,0.0,0.0,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,chat_template,analysis,Bill Gates,bill gates,Bill,148,-12.15625,0.0,0.0,0.0,0.35294117647058826,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,raw_question,analysis,"Cristiano Ronaldo was born in Lisbon, Portugal.",lisbon portugal,"

",721,-15.46875,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,declarative,analysis,"1984 in Lisbon, Portugal.",1984 in lisbon portugal,▁,69,-9.0,0.0,0.0,0.0,0.2,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,qa,analysis,"Cristiano Ronaldo was born in Portugal.

Q:",portugal q,Cristiano,112,-10.6875,0.0,0.0,0.0,0.35294117647058826,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,chat_template,analysis,Portugal,portugal,Portugal,41149,-34.625,0.0,0.0,0.0,0.4,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:4,birth_place,Elon Musk,Pretoria,raw_question,analysis,"Elon Musk was born in Musk, Pennsylvania.",musk pennsylvania,"

",598,-13.78125,0.0,0.0,0.0,0.32,,birth_place:0,Paris
gemma_270m_it,gemma,instruct,birth_place:4,birth_place,Elon Musk,Pretoria,declarative,analysis,1971. He is the CEO,1971 he is the ceo,▁,4,-6.0,0.0,0.0,0.0,0.15384615384615385,,birth_place:0,Paris
gemma_270m_it,gemma,instruct,birth_place:4,birth_place,Elon Musk,Pretoria,qa,analysis,He was born in 1966 in,he was born in 1966 in,He,176,-6.0,0.0,0.0,0.0,0.26666666666666666,,birth_place:0,Paris
gemma_270m_it,gemma,instruct,birth_place:4,birth_place,Elon Musk,Pretoria,chat_template,analysis,Tesla,tesla,Tesla,380,-12.625,0.0,0.0,0.0,0.3076923076923077,,birth_place:0,Paris
gemma_270m_it,gemma,instruct,birth_place:5,birth_place,Emma Watson,Paris,raw_question,analysis,Emma Watson was born in 198,198,"

",1246,-15.96875,0.0,0.0,0.0,0.0,,birth_place:0,Pretoria
gemma_270m_it,gemma,instruct,birth_place:5,birth_place,Emma Watson,Paris,declarative,analysis,1981. She is a prominent,1981 she is a prominent,▁,22,-7.1875,0.0,0.0,0.0,0.14285714285714285,,birth_place:0,Pretoria
gemma_270m_it,gemma,instruct,birth_place:5,birth_place,Emma Watson,Paris,qa,analysis,Emma Watson was born in 1968,1968,Emma,23,-5.9375,0.0,0.0,0.0,0.0,,birth_place:0,Pretoria
gemma_270m_it,gemma,instruct,birth_place:5,birth_place,Emma Watson,Paris,chat_template,analysis,Paris,paris,Paris,2197,-16.03125,1.0,1.0,1.0,1.0,,birth_place:0,Pretoria
gemma_270m_it,gemma,instruct,birth_place:6,birth_place,Lionel Messi,Rosario,raw_question,holdout,"Lionel Messi was born in Rosario, Argentina.",rosario argentina,"

",331,-14.8125,0.0,1.0,0.6666666666666666,0.5833333333333334,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:6,birth_place,Lionel Messi,Rosario,declarative,holdout,"Rosario, Argentina, on December 21,",rosario argentina on december 21,Rosario,1,3.5,0.0,1.0,0.33333333333333337,0.358974358974359,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:6,birth_place,Lionel Messi,Rosario,qa,holdout,"Lionel Messi was born in Barcelona, Spain.",barcelona spain,Lionel,86,-7.0,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:6,birth_place,Lionel Messi,Rosario,chat_template,holdout,Argentina,rgentina,Argentina,64,-14.0,0.0,0.0,0.0,0.26666666666666666,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:7,birth_place,Marie Curie,Warsaw,raw_question,holdout,"Marie Curie was born in Warsaw, Poland.",warsaw poland,"

",674,-16.5,0.0,1.0,0.6666666666666666,0.631578947368421,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:7,birth_place,Marie Curie,Warsaw,declarative,holdout,"1867 in Warsaw, Poland.",1867 in warsaw poland,▁,2,-0.875,0.0,1.0,0.4,0.4444444444444444,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:7,birth_place,Marie Curie,Warsaw,qa,holdout,"Marie Curie was born in Warsaw, Poland.",warsaw poland,Marie,34,-5.5625,0.0,1.0,0.6666666666666666,0.631578947368421,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:7,birth_place,Marie Curie,Warsaw,chat_template,holdout,Paris,paris,Paris,15,-11.75,0.0,0.0,0.0,0.5454545454545454,,birth_place:0,London
