model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_relation_control_fact_id,lexical_distractor
gemma_270m_base,gemma,base,headquarters:4,headquarters,Meta,Menlo Park,declarative,analysis,"the heart of the city of Barcelona, in the",the heart of the city of barcelona in the,the,5,-1.625,0.0,0.0,0.0,0.2903225806451613,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:4,headquarters,Meta,Menlo Park,qa,analysis,The headquarters of Meta is in the Netherlands.,the netherlands,The,13,-2.0625,0.0,0.0,0.0,0.24,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:4,headquarters,Meta,Menlo Park,chat_template,analysis,"I'm in the office.
User:",i'm in the office user,I,1188,-8.125,0.0,0.0,0.0,0.1875,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:5,headquarters,Microsoft,Redmond,raw_question,analysis,"The headquarters of Microsoft is located in Redmond,",the headquarters of microsoft is located in redmond,"

",49,-5.75,0.0,1.0,0.2222222222222222,0.2413793103448276,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:5,headquarters,Microsoft,Redmond,declarative,analysis,"Redmond, Washington, and the company has a presence",redmond washington and the company has a presence,Redmond,1,1.125,0.0,1.0,0.4,0.5373134328358209,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:5,headquarters,Microsoft,Redmond,qa,analysis,"Redmond, Washington
B: Redmond, Washington",redmond washington b redmond washington,Redmond,1,2.5,0.0,1.0,0.5714285714285715,0.631578947368421,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:5,headquarters,Microsoft,Redmond,chat_template,analysis,I'm in the office of Microsoft.,i'm in the office of microsoft,I,60,-3.625,0.0,0.0,0.0,0.25,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:6,headquarters,NVIDIA,Santa Clara,raw_question,holdout,The headquarters of NVIDIA is located in Sunnyvale,the headquarters of nvidia is located in sunnyvale,"

",242,-8.4375,0.0,0.0,0.0,0.2222222222222222,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:6,headquarters,NVIDIA,Santa Clara,declarative,holdout,"the heart of Silicon Valley, and the company is",the heart of silicon valley and the company is,the,4,-0.75,0.0,0.0,0.0,0.29411764705882354,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:6,headquarters,NVIDIA,Santa Clara,qa,holdout,"The headquarters of NVIDIA is located in Sunnyvale,",the headquarters of nvidia is located in sunnyvale,The,12,-1.9375,0.0,0.0,0.0,0.2222222222222222,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:6,headquarters,NVIDIA,Santa Clara,chat_template,holdout,I'm in the city of San Francisco.,i'm in the city of san francisco,I,91,-4.1875,0.0,0.0,0.0,0.2962962962962963,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:7,headquarters,SAP,Walldorf,raw_question,holdout,The headquarters of SAP is located in the Netherlands,the headquarters of sap is located in the netherlands,"

",2036,-12.0,0.0,0.0,0.0,0.13114754098360656,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:7,headquarters,SAP,Walldorf,declarative,holdout,"the heart of the city of Amsterdam, and the",the heart of the city of amsterdam and the,the,894,-7.9375,0.0,0.0,0.0,0.12,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:7,headquarters,SAP,Walldorf,qa,holdout,"SAP is located in the Netherlands.

Q:",sap is located in the netherlands q,SAP,809,-7.6875,0.0,0.0,0.0,0.18604651162790697,,headquarters:0,Seattle
gemma_270m_base,gemma,base,headquarters:7,headquarters,SAP,Walldorf,chat_template,holdout,"SAP is located in the Netherlands.
User:",sap is located in the netherlands user,SAP,1281,-8.25,0.0,0.0,0.0,0.17391304347826086,,headquarters:0,Seattle
gemma_270m_base,gemma,base,birth_place:0,birth_place,Adele,London,raw_question,analysis,Adele was born in 197,197,"

",81,-6.5,0.0,0.0,0.0,0.0,,birth_place:1,Honolulu
gemma_270m_base,gemma,base,birth_place:0,birth_place,Adele,London,declarative,analysis,"1985 in London, England.",1985 in london england,▁,2,-1.125,0.0,1.0,0.4,0.42857142857142855,,birth_place:1,Honolulu
gemma_270m_base,gemma,base,birth_place:0,birth_place,Adele,London,qa,analysis,"I was born in the Bronx, New York.",i was born in the bronx new york,I,10,-1.375,0.0,0.0,0.0,0.15789473684210525,,birth_place:1,Honolulu
gemma_270m_base,gemma,base,birth_place:0,birth_place,Adele,London,chat_template,analysis,I'm not sure. I'm not,i'm not sure i'm not,I,22,-2.875,0.0,0.0,0.0,0.23076923076923078,,birth_place:1,Honolulu
gemma_270m_base,gemma,base,birth_place:1,birth_place,Barack Obama,Honolulu,raw_question,analysis,"The former president was born in Chicago, Illinois",the former president was born in chicago illinois,"

",822,-10.25,0.0,0.0,0.0,0.1875,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:1,birth_place,Barack Obama,Honolulu,declarative,analysis,1961 in the small town of,1961 in the small town of,▁,34,-3.75,0.0,0.0,0.0,0.18181818181818182,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:1,birth_place,Barack Obama,Honolulu,qa,analysis,"Born in Chicago, Illinois, Barack Obama was born",born in chicago illinois barack obama was born,Born,105,-4.1875,0.0,0.0,0.0,0.22950819672131148,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:1,birth_place,Barack Obama,Honolulu,chat_template,analysis,Where was Barack Obama born? Answer with only the,where was barack obama born? answer with only the,Where,338,-6.6875,0.0,0.0,0.0,0.15625,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:2,birth_place,Bill Gates,Seattle,raw_question,analysis,Bill Gates was born in 195,195,"

",84,-6.25,0.0,0.0,0.0,0.0,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:2,birth_place,Bill Gates,Seattle,declarative,analysis,1955 in the small town of,1955 in the small town of,▁,4,-2.375,0.0,0.0,0.0,0.27906976744186046,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:2,birth_place,Bill Gates,Seattle,qa,analysis,"In the Bronx, New York.
Q:",in the bronx new york q,In,7,-0.875,0.0,0.0,0.0,0.24390243902439024,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:2,birth_place,Bill Gates,Seattle,chat_template,analysis,Where was Bill Gates born? Answer with only the,where was bill gates born? answer with only the,Where,100,-4.875,0.0,0.0,0.0,0.3384615384615385,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,raw_question,analysis,"The Portuguese superstar was born in Portugal, but",the portuguese superstar was born in portugal but,"

",388,-8.75,0.0,0.0,0.0,0.10714285714285714,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,declarative,analysis,Portugal on 15th May 19,portugal on 15th may 19,Portugal,70,-5.5,0.0,0.0,0.0,0.2,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,qa,analysis,"Portugal
Q: What is the name of the",portugal q what is the name of the,Portugal,133,-5.6875,0.0,0.0,0.0,0.14634146341463414,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,chat_template,analysis,Where was Cristiano Ronaldo born? Answer with only the,where was cristiano ronaldo born? answer with only the,Where,119,-5.1875,0.0,0.0,0.0,0.09836065573770492,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:4,birth_place,Elon Musk,Pretoria,raw_question,analysis,"The billionaire entrepreneur, who is the CEO of",the billionaire entrepreneur who is the ceo of,"

",5938,-13.5,0.0,0.0,0.0,0.18518518518518517,,birth_place:0,Paris
gemma_270m_base,gemma,base,birth_place:4,birth_place,Elon Musk,Pretoria,declarative,analysis,"1971 in Musk, Texas.",1971 in musk texas,▁,763,-9.0,0.0,0.0,0.0,0.15384615384615385,,birth_place:0,Paris
gemma_270m_base,gemma,base,birth_place:4,birth_place,Elon Musk,Pretoria,qa,analysis,"He was born in Musk, Texas, in",he was born in musk texas in,He,1560,-7.9375,0.0,0.0,0.0,0.2777777777777778,,birth_place:0,Paris
gemma_270m_base,gemma,base,birth_place:4,birth_place,Elon Musk,Pretoria,chat_template,analysis,"I'm from the United States.
User",i'm from the united states user,I,4549,-10.1875,0.0,0.0,0.0,0.10256410256410256,,birth_place:0,Paris
gemma_270m_base,gemma,base,birth_place:5,birth_place,Emma Watson,Paris,raw_question,analysis,"Emma Watson was born in London, England,",london england,"

",169,-7.6875,0.0,0.0,0.0,0.10526315789473684,,birth_place:0,Pretoria
gemma_270m_base,gemma,base,birth_place:5,birth_place,Emma Watson,Paris,declarative,analysis,"1980 in London, England.",1980 in london england,▁,9,-3.0,0.0,0.0,0.0,0.07407407407407407,,birth_place:0,Pretoria
gemma_270m_base,gemma,base,birth_place:5,birth_place,Emma Watson,Paris,qa,analysis,"London, England
Q: What is the name",london england q what is the name,London,12,-2.375,0.0,0.0,0.0,0.15789473684210525,,birth_place:0,Pretoria
gemma_270m_base,gemma,base,birth_place:5,birth_place,Emma Watson,Paris,chat_template,analysis,Where was Emma Watson born? Answer with only the,where was emma watson born? answer with only the,Where,113,-5.25,0.0,0.0,0.0,0.07547169811320754,,birth_place:0,Pretoria
gemma_270m_base,gemma,base,birth_place:6,birth_place,Lionel Messi,Rosario,raw_question,holdout,"Lionel Messi was born in Rosario, Argentina,",rosario argentina,"

",193,-7.75,0.0,1.0,0.6666666666666666,0.5833333333333334,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:6,birth_place,Lionel Messi,Rosario,declarative,holdout,Barcelona on 11th May 19,barcelona on 11th may 19,Barcelona,3,-0.25,0.0,0.0,0.0,0.1935483870967742,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:6,birth_place,Lionel Messi,Rosario,qa,holdout,"Argentina
Q: What is the name of the",rgentina q what is the name of the,Argentina,44,-5.0,0.0,0.0,0.0,0.14634146341463414,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:6,birth_place,Lionel Messi,Rosario,chat_template,holdout,Where was Lionel Messi born? Answer with only the,where was lionel messi born? answer with only the,Where,468,-7.0625,0.0,0.0,0.0,0.14285714285714285,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:7,birth_place,Marie Curie,Warsaw,raw_question,holdout,"Marie Curie was born in Warsaw, Poland in",warsaw poland in,"

",307,-8.875,0.0,1.0,0.5,0.5454545454545454,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:7,birth_place,Marie Curie,Warsaw,declarative,holdout,1867 in Paris. She was,1867 in paris she was,▁,2,-0.75,0.0,0.0,0.0,0.2962962962962963,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:7,birth_place,Marie Curie,Warsaw,qa,holdout,"She was born in Warsaw, Poland, in",she was born in warsaw poland in,She,12,-1.5,0.0,1.0,0.25,0.3157894736842105,,birth_place:0,London
gemma_270m_base,gemma,base,birth_place:7,birth_place,Marie Curie,Warsaw,chat_template,holdout,Where was Marie Curie born? Answer with only the,where was marie curie born? answer with only the,Where,143,-5.5,0.0,0.0,0.0,0.18518518518518517,,birth_place:0,London
