country,prompt,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
Andorra,"Q: What is the capital of Andorra?
A:",qa,17,187.12059020996094,14.789440155029297,0.11513377726078033
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,0,171.79965209960938,169.724609375,0.20167195796966553
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,1,788.0458984375,130.2942352294922,0.1699412614107132
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,2,1051.1767578125,23.533344268798828,0.15910068154335022
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,3,1396.9088134765625,13.568037986755371,0.1946985423564911
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,4,807.7456665039062,12.244832992553711,0.19395385682582855
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,5,2393.335205078125,19.770780563354492,0.13930605351924896
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,6,3446.956787109375,6.730982303619385,0.16395319998264313
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,7,4760.6982421875,15.76507568359375,0.17021405696868896
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,8,5274.1875,18.613271713256836,0.19943898916244507
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,9,5503.8828125,14.320781707763672,0.15068158507347107
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,10,8942.2333984375,26.51833152770996,0.2208670824766159
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,11,8906.48046875,3.9967775344848633,0.2038847655057907
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,12,12327.0546875,31.217905044555664,0.1588321179151535
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,13,14633.7099609375,22.043344497680664,0.1291658878326416
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,14,18622.806640625,46.462852478027344,0.12867656350135803
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,15,19574.609375,33.4103889465332,0.1106574609875679
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,16,24623.5078125,32.09832763671875,0.11941508948802948
Andorra,What is the capital of Andorra? Answer with only the capital city.,chat_template,17,322.6549072265625,9.79708480834961,0.14978080987930298
Angola,What is the capital of Angola?,raw_question,0,153.73443603515625,193.1116485595703,0.2566879391670227
Angola,What is the capital of Angola?,raw_question,1,1067.0177001953125,105.30142974853516,0.19881324470043182
Angola,What is the capital of Angola?,raw_question,2,1293.2496337890625,16.34830093383789,0.16286075115203857
Angola,What is the capital of Angola?,raw_question,3,1622.5726318359375,13.688750267028809,0.20223721861839294
Angola,What is the capital of Angola?,raw_question,4,2300.87353515625,9.956256866455078,0.18646347522735596
Angola,What is the capital of Angola?,raw_question,5,2716.613525390625,19.79542350769043,0.1451205313205719
Angola,What is the capital of Angola?,raw_question,6,3174.75830078125,8.301420211791992,0.15747150778770447
Angola,What is the capital of Angola?,raw_question,7,4997.95263671875,16.74637222290039,0.1680525541305542
Angola,What is the capital of Angola?,raw_question,8,5931.04150390625,16.25311279296875,0.1719425916671753
Angola,What is the capital of Angola?,raw_question,9,5384.49365234375,12.100275039672852,0.1333656907081604
Angola,What is the capital of Angola?,raw_question,10,10520.5244140625,24.86164665222168,0.1959480345249176
Angola,What is the capital of Angola?,raw_question,11,10783.533203125,3.498532295227051,0.17155174911022186
Angola,What is the capital of Angola?,raw_question,12,12922.94140625,26.425159454345703,0.12899133563041687
Angola,What is the capital of Angola?,raw_question,13,16246.36328125,26.183698654174805,0.1068049967288971
Angola,What is the capital of Angola?,raw_question,14,17164.162109375,44.750064849853516,0.10929654538631439
Angola,What is the capital of Angola?,raw_question,15,18349.380859375,34.4832649230957,0.10177073627710342
Angola,What is the capital of Angola?,raw_question,16,24854.966796875,39.8079948425293,0.09046359360218048
Angola,What is the capital of Angola?,raw_question,17,163.47654724121094,11.041936874389648,0.11766274273395538
Angola,The capital of Angola is,declarative,0,131.68772888183594,157.17840576171875,0.2156878411769867
Angola,The capital of Angola is,declarative,1,860.570556640625,127.1646499633789,0.24198545515537262
Angola,The capital of Angola is,declarative,2,1211.4969482421875,21.959840774536133,0.19249805808067322
Angola,The capital of Angola is,declarative,3,1631.4278564453125,14.195584297180176,0.22141195833683014
Angola,The capital of Angola is,declarative,4,2381.6064453125,9.934444427490234,0.1799221634864807
Angola,The capital of Angola is,declarative,5,2783.261474609375,19.689111709594727,0.14741772413253784
Angola,The capital of Angola is,declarative,6,3539.067138671875,8.504136085510254,0.16453135013580322
Angola,The capital of Angola is,declarative,7,5705.58935546875,17.578447341918945,0.1732097864151001
Angola,The capital of Angola is,declarative,8,5452.3125,16.2620792388916,0.17441114783287048
Angola,The capital of Angola is,declarative,9,5647.64599609375,14.842799186706543,0.13828596472740173
Angola,The capital of Angola is,declarative,10,8751.1103515625,28.489429473876953,0.2003244310617447
Angola,The capital of Angola is,declarative,11,10012.23828125,4.919918537139893,0.19795694947242737
Angola,The capital of Angola is,declarative,12,13287.7431640625,35.574073791503906,0.1580696552991867
Angola,The capital of Angola is,declarative,13,15907.4345703125,24.08221435546875,0.12695066630840302
Angola,The capital of Angola is,declarative,14,19151.26953125,52.56201171875,0.12197673320770264
Angola,The capital of Angola is,declarative,15,21370.0,36.53510665893555,0.10754580795764923
Angola,The capital of Angola is,declarative,16,24631.41015625,37.55582809448242,0.1060340404510498
Angola,The capital of Angola is,declarative,17,256.2947082519531,10.185230255126953,0.13462746143341064
Angola,"Q: What is the capital of Angola?
A:",qa,0,125.49528503417969,161.6991729736328,0.286495178937912
Angola,"Q: What is the capital of Angola?
A:",qa,1,816.6326904296875,149.4764404296875,0.24046866595745087
Angola,"Q: What is the capital of Angola?
A:",qa,2,1004.4615478515625,21.77512550354004,0.17755472660064697
Angola,"Q: What is the capital of Angola?
A:",qa,3,1829.044189453125,14.133557319641113,0.22060440480709076
Angola,"Q: What is the capital of Angola?
A:",qa,4,2126.08935546875,11.511021614074707,0.17670324444770813
Angola,"Q: What is the capital of Angola?
A:",qa,5,3450.54345703125,16.71805191040039,0.1518477201461792
Angola,"Q: What is the capital of Angola?
A:",qa,6,3561.639892578125,6.132930755615234,0.15112674236297607
Angola,"Q: What is the capital of Angola?
A:",qa,7,4866.2265625,16.25478172302246,0.1603681743144989
Angola,"Q: What is the capital of Angola?
A:",qa,8,5382.39013671875,15.153644561767578,0.18910565972328186
Angola,"Q: What is the capital of Angola?
A:",qa,9,5172.11328125,14.768510818481445,0.13542664051055908
Angola,"Q: What is the capital of Angola?
A:",qa,10,8266.4912109375,30.50499153137207,0.19006198644638062
Angola,"Q: What is the capital of Angola?
A:",qa,11,8804.4990234375,5.110422611236572,0.19200538098812103
Angola,"Q: What is the capital of Angola?
A:",qa,12,12373.7763671875,32.93304443359375,0.15237629413604736
Angola,"Q: What is the capital of Angola?
A:",qa,13,14834.9833984375,25.61393165588379,0.1172780692577362
Angola,"Q: What is the capital of Angola?
A:",qa,14,18228.267578125,46.01398468017578,0.11587996780872345
Angola,"Q: What is the capital of Angola?
A:",qa,15,20340.76171875,37.435150146484375,0.09879171848297119
Angola,"Q: What is the capital of Angola?
A:",qa,16,25859.962890625,36.66062927246094,0.0891093760728836
Angola,"Q: What is the capital of Angola?
A:",qa,17,178.9374542236328,11.95815658569336,0.11546622961759567
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,0,172.16490173339844,169.28216552734375,0.20160067081451416
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,1,787.0734252929688,127.9104995727539,0.1699657291173935
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,2,1050.5047607421875,23.51114273071289,0.15956591069698334
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,3,1391.005126953125,13.678409576416016,0.19597890973091125
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,4,798.114501953125,12.293986320495605,0.19473345577716827
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,5,2375.579345703125,19.712003707885742,0.13938622176647186
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,6,3414.534423828125,6.786929130554199,0.16434969007968903
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,7,4726.478515625,15.767691612243652,0.1710854321718216
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,8,5216.70263671875,18.41326332092285,0.20113074779510498
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,9,5473.73828125,13.863374710083008,0.1506601870059967
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,10,9001.76171875,27.138996124267578,0.22156274318695068
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,11,9303.93359375,3.701237440109253,0.20363499224185944
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,12,13610.716796875,29.027265548706055,0.15600304305553436
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,13,15817.267578125,22.470943450927734,0.12555775046348572
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,14,18291.107421875,47.79938507080078,0.1254415661096573
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,15,20864.970703125,35.521080017089844,0.11484117805957794
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,16,25124.919921875,32.54753494262695,0.11531566083431244
Angola,What is the capital of Angola? Answer with only the capital city.,chat_template,17,295.2069091796875,9.274845123291016,0.14633703231811523
