fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant
official_language:15,official_language,subject,0.005576775111014551,0.05229394926744346,0,all,no_chat
official_language:16,official_language,preanswer,-0.053810250781038224,0.05815866258409297,26,all,no_chat
official_language:16,official_language,subject,0.00975406698249522,0.05538369179551117,0,all,no_chat
official_language:17,official_language,preanswer,-0.060061232059025305,0.036024155570011596,27,all,no_chat
official_language:17,official_language,subject,0.006764722890616238,0.053778502091862745,0,all,no_chat
official_language:2,official_language,preanswer,-0.05577542734472385,0.060933592272739756,26,all,no_chat
official_language:2,official_language,subject,0.006563199172709512,0.05172516045227549,0,all,no_chat
official_language:3,official_language,preanswer,-0.05658359046465432,0.04196640440061983,27,all,no_chat
official_language:3,official_language,subject,0.36035892191446495,0.6608156324212069,0,all,no_chat
official_language:4,official_language,preanswer,-0.05849485670283339,0.048093318549636166,26,all,no_chat
official_language:4,official_language,subject,0.005081118985377494,0.05160440533768895,0,all,no_chat
official_language:5,official_language,preanswer,-0.06342602403700545,0.04352319708057473,27,all,no_chat
official_language:5,official_language,subject,0.35743171721088146,0.6125955096646851,0,all,no_chat
official_language:6,official_language,preanswer,-0.05479896377796441,0.058071632011263974,26,all,no_chat
official_language:6,official_language,subject,0.008311565009743175,0.05117624530605247,0,all,no_chat
official_language:7,official_language,preanswer,-0.05526658871326766,0.05360163426866715,26,all,no_chat
official_language:7,official_language,subject,0.008549912035270456,0.052508090056625045,0,all,no_chat
official_language:8,official_language,preanswer,-0.053644976036903116,0.05871283696367846,26,all,no_chat
official_language:8,official_language,subject,0.013200897473866251,0.05202259308372448,0,all,no_chat
official_language:9,official_language,preanswer,-0.05300251556426482,0.06429913737415482,26,all,no_chat
official_language:9,official_language,subject,0.008549775715211254,0.05202261840595923,0,all,no_chat
birth_place:0,birth_place,preanswer,-0.17127926397718427,-0.07082211716562259,-1,all,length_matched_delta4
birth_place:0,birth_place,subject,0.18664786531629726,0.42724903806661946,0,all,length_matched_delta4
birth_place:1,birth_place,preanswer,-0.17876858808673346,-0.1124017997684642,-1,all,length_matched_delta4
birth_place:1,birth_place,subject,0.19279095137284863,0.4412782477517413,0,all,length_matched_delta4
birth_place:10,birth_place,preanswer,-0.16751722982929398,-0.07493894249200816,-1,all,length_matched_delta4
birth_place:10,birth_place,subject,0.23128887765730421,0.5233546656866868,0,all,length_matched_delta4
birth_place:11,birth_place,preanswer,-0.1779287203700624,-0.090658298924438,-1,all,length_matched_delta4
birth_place:11,birth_place,subject,0.15939735742206249,0.4932528652696528,0,all,length_matched_delta4
birth_place:12,birth_place,preanswer,-0.1671397275369586,-0.04153257153416412,-1,all,length_matched_delta4
birth_place:12,birth_place,subject,0.17895401657367024,0.4819340749096324,0,all,length_matched_delta4
birth_place:13,birth_place,preanswer,-0.15252068799797647,0.005429572606271527,29,all,length_matched_delta4
birth_place:13,birth_place,subject,0.18281763200034468,0.4626074163026588,0,all,length_matched_delta4
birth_place:14,birth_place,preanswer,-0.1660017942291076,-0.053699281741315,-1,all,length_matched_delta4
birth_place:14,birth_place,subject,0.20486098960569996,0.5397390101368972,0,all,length_matched_delta4
birth_place:15,birth_place,preanswer,-0.15868032147359645,-0.03234261936611604,-1,all,length_matched_delta4
birth_place:15,birth_place,subject,0.19126722593115178,0.5169475509060754,0,all,length_matched_delta4
birth_place:16,birth_place,preanswer,-0.19309442238802582,-0.11952587478181231,-1,all,length_matched_delta4
birth_place:16,birth_place,subject,0.1808546276476521,0.4632825306338123,0,all,length_matched_delta4
birth_place:17,birth_place,preanswer,-0.16508501233994705,-0.005706681655003432,-1,all,length_matched_delta4
birth_place:17,birth_place,subject,0.14268231481854987,0.5060199361581068,0,all,length_matched_delta4
birth_place:2,birth_place,preanswer,-0.1962937203227964,-0.12043205897013343,-1,all,length_matched_delta4
birth_place:2,birth_place,subject,0.19161656816513875,0.4659824231241503,0,all,length_matched_delta4
birth_place:3,birth_place,preanswer,-0.19188705154228955,-0.13290030856927237,-1,all,length_matched_delta4
birth_place:3,birth_place,subject,0.17076320593866207,0.44935190081596377,0,all,length_matched_delta4
birth_place:4,birth_place,preanswer,-0.19222337310799423,-0.11748346864667714,-1,all,length_matched_delta4
birth_place:4,birth_place,subject,0.17437918625103357,0.4777709933427664,0,all,length_matched_delta4
birth_place:5,birth_place,preanswer,-0.14968324584691828,-0.019297686530582947,-1,all,length_matched_delta4
birth_place:5,birth_place,subject,0.1966279962364195,0.5540686476586469,0,all,length_matched_delta4
birth_place:6,birth_place,preanswer,-0.19389541652053593,-0.11694201330343879,-1,all,length_matched_delta4
birth_place:6,birth_place,subject,0.20472476179711518,0.4924876364568869,0,all,length_matched_delta4
birth_place:7,birth_place,preanswer,-0.17583671908698276,-0.042825345300201656,-1,all,length_matched_delta4
birth_place:7,birth_place,subject,0.17479848004399964,0.48891604201406497,0,all,length_matched_delta4
birth_place:8,birth_place,preanswer,-0.17501371535863586,-0.10162640254916122,-1,all,length_matched_delta4
birth_place:8,birth_place,subject,0.18149170326424466,0.5064637517656079,0,all,length_matched_delta4
birth_place:9,birth_place,preanswer,-0.15668458327338214,-0.06068353844052965,-1,all,length_matched_delta4
birth_place:9,birth_place,subject,0.20233237247146268,0.5463849492655455,0,all,length_matched_delta4
capital:0,capital,preanswer,-0.10365863753674187,0.11960716726623966,27,all,length_matched_delta4
capital:0,capital,subject,-0.04516473087856424,0.051232650458255646,27,all,length_matched_delta4
capital:1,capital,preanswer,-0.1228682707002926,0.06127983331680298,27,all,length_matched_delta4
capital:1,capital,subject,-0.06490341300649621,-0.008977184228808,-1,all,length_matched_delta4
capital:10,capital,preanswer,-0.11345829793782991,0.06446987306960272,27,all,length_matched_delta4
capital:10,capital,subject,-0.05554481115296622,-0.0019158915938618515,-1,all,length_matched_delta4
capital:11,capital,preanswer,-0.11375890317956142,0.058414473433360925,27,all,length_matched_delta4
capital:11,capital,subject,-0.0535806387784743,0.013089645688778906,-1,all,length_matched_delta4
capital:12,capital,preanswer,-0.11361562699016373,0.03034571899195848,27,all,length_matched_delta4
capital:12,capital,subject,0.3179645033127044,0.49045236231917044,0,all,length_matched_delta4
capital:13,capital,preanswer,-0.11149511781355766,0.08737238183199802,27,all,length_matched_delta4
capital:13,capital,subject,-0.054663005781090145,0.012002041406720565,27,all,length_matched_delta4
capital:14,capital,preanswer,-0.10242163421491446,0.07464731143692793,27,all,length_matched_delta4
capital:14,capital,subject,0.29298528429057635,0.4620251524246345,0,all,length_matched_delta4
capital:15,capital,preanswer,-0.11536435942191665,0.07177160917041459,27,all,length_matched_delta4
capital:15,capital,subject,-0.05778670790561728,-0.0007363273718646868,-1,all,length_matched_delta4
capital:16,capital,preanswer,-0.10286918961416897,0.10412425610506648,27,all,length_matched_delta4
capital:16,capital,subject,-0.04341600835323334,0.042328524255306976,27,all,length_matched_delta4
capital:17,capital,preanswer,-0.11759033629444436,0.04296389695639924,27,all,length_matched_delta4
capital:17,capital,subject,-0.05731877417381959,-0.001534072038169243,-1,all,length_matched_delta4
capital:2,capital,preanswer,-0.11430679492339074,0.08222548677542496,27,all,length_matched_delta4
capital:2,capital,subject,-0.05567352448494357,0.015968033086473654,-1,all,length_matched_delta4
capital:3,capital,preanswer,-0.11149804143062911,-0.005719129277878432,-1,all,length_matched_delta4
capital:3,capital,subject,0.35715179453690016,0.6581920240105701,0,all,length_matched_delta4
capital:4,capital,preanswer,-0.12105473907333668,0.046037482324047585,27,all,length_matched_delta4
capital:4,capital,subject,-0.062482354831751255,-0.008586212853404995,-1,all,length_matched_delta4
capital:5,capital,preanswer,-0.1210645961232091,0.04766591375035456,27,all,length_matched_delta4
capital:5,capital,subject,0.34285591279429606,0.5880197114066074,0,all,length_matched_delta4
capital:6,capital,preanswer,-0.1087920442919865,0.09518315636108965,27,all,length_matched_delta4
capital:6,capital,subject,-0.049876150692525864,0.02917056328782408,27,all,length_matched_delta4
capital:7,capital,preanswer,-0.11344055324862493,0.06902958940122728,27,all,length_matched_delta4
capital:7,capital,subject,-0.055092945512140466,0.0060716728183710655,27,all,length_matched_delta4
capital:8,capital,preanswer,-0.10035070408762337,0.11760120692654186,26,all,length_matched_delta4
capital:8,capital,subject,-0.042309894444090175,0.04611274405060528,27,all,length_matched_delta4
capital:9,capital,preanswer,-0.10588688903845081,0.0986489135528279,27,all,length_matched_delta4
capital:9,capital,subject,-0.0486206296901001,0.02490625537444502,27,all,length_matched_delta4
currency:0,currency,preanswer,-0.1405458139064156,-0.08607542180569372,-1,all,length_matched_delta4
currency:0,currency,subject,-0.0744466100967376,-0.008167445102584714,-1,all,length_matched_delta4
currency:1,currency,preanswer,-0.1534846146704159,-0.09499780207036812,-1,all,length_matched_delta4
currency:1,currency,subject,-0.0863666647923327,-0.009558016173193407,-1,all,length_matched_delta4
currency:10,currency,preanswer,-0.14919603922378238,-0.09909165796832509,-1,all,length_matched_delta4
currency:10,currency,subject,-0.08345468633886532,-0.004349712456498178,-1,all,length_matched_delta4
currency:11,currency,preanswer,-0.13361507722080868,-0.049196937373865435,-1,all,length_matched_delta4
currency:11,currency,subject,-0.06735761291303925,-0.001881282463252032,-1,all,length_matched_delta4
currency:12,currency,preanswer,-0.14283542895405477,-0.09534237142336566,-1,all,length_matched_delta4
currency:12,currency,subject,0.31565903109829807,0.4921656303991706,0,all,length_matched_delta4
currency:13,currency,preanswer,-0.14541545512032844,-0.08520726177179927,-1,all,length_matched_delta4
currency:13,currency,subject,-0.07998167354369831,-0.009255967407583054,-1,all,length_matched_delta4
currency:14,currency,preanswer,-0.12754421785347542,-0.03532442248473733,-1,all,length_matched_delta4
currency:14,currency,subject,0.28616999527755177,0.4597367401850425,0,all,length_matched_delta4
currency:15,currency,preanswer,-0.1548845958591343,-0.10157607871795371,-1,all,length_matched_delta4
currency:15,currency,subject,-0.08777482607445426,-0.008499272794367019,-1,all,length_matched_delta4
currency:16,currency,preanswer,-0.13487814184034538,-0.032267979372327615,-1,all,length_matched_delta4
currency:16,currency,subject,-0.06852020530430512,-0.0037077085994113856,-1,all,length_matched_delta4
currency:17,currency,preanswer,-0.1386706862407171,-0.04682435944815666,-1,all,length_matched_delta4
currency:17,currency,subject,-0.07143584657982688,-0.00481102678263301,-1,all,length_matched_delta4
currency:2,currency,preanswer,-0.1495002395012111,-0.08879308277201425,-1,all,length_matched_delta4
currency:2,currency,subject,-0.0823568981837168,-0.007730600154288503,-1,all,length_matched_delta4
currency:3,currency,preanswer,-0.12757429561162945,-0.05205104982151709,-1,all,length_matched_delta4
currency:3,currency,subject,0.34726696190651224,0.6567704665059804,0,all,length_matched_delta4
currency:4,currency,preanswer,-0.1540981696866383,-0.09880260552201314,-1,all,length_matched_delta4
currency:4,currency,subject,-0.08660319491907537,-0.01015660361708881,-1,all,length_matched_delta4
currency:5,currency,preanswer,-0.14972023313683003,-0.09208303017723829,-1,all,length_matched_delta4
currency:5,currency,subject,0.339531277488441,0.5900733679308927,0,all,length_matched_delta4
currency:6,currency,preanswer,-0.14440639165586955,-0.06676270360144498,-1,all,length_matched_delta4
currency:6,currency,subject,-0.07734287979307575,-0.010553221279215541,-1,all,length_matched_delta4
currency:7,currency,preanswer,-0.14568997822075247,-0.07465190920874332,-1,all,length_matched_delta4
currency:7,currency,subject,-0.07953085476167013,-0.008106843890430815,-1,all,length_matched_delta4
currency:8,currency,preanswer,-0.1340191366899515,-0.018388161035341688,-1,all,length_matched_delta4
currency:8,currency,subject,-0.06808655988425016,-0.008008129128785901,-1,all,length_matched_delta4
currency:9,currency,preanswer,-0.14012303232067377,-0.0440902587409332,-1,all,length_matched_delta4
currency:9,currency,subject,-0.07404029274481201,-0.007597768139616323,-1,all,length_matched_delta4
headquarters:0,headquarters,preanswer,-0.18660891551041492,-0.09741884469985962,-1,all,length_matched_delta4
headquarters:0,headquarters,subject,-0.031721555489908765,0.020232094934693134,1,all,length_matched_delta4
headquarters:1,headquarters,preanswer,-0.18071252400814383,-0.07734679513507414,-1,all,length_matched_delta4
headquarters:1,headquarters,subject,-0.036049275331337144,0.01943982364954777,1,all,length_matched_delta4
headquarters:10,headquarters,preanswer,-0.18469176927966804,-0.11767777389493483,-1,all,length_matched_delta4
headquarters:10,headquarters,subject,0.32926961784411607,0.541923049451976,0,all,length_matched_delta4
headquarters:11,headquarters,preanswer,-0.1770009382724248,-0.06593343872448498,-1,all,length_matched_delta4
headquarters:11,headquarters,subject,0.333816252343742,0.593643749839273,0,all,length_matched_delta4
headquarters:12,headquarters,preanswer,-0.1790506705834434,-0.05450046576302625,-1,all,length_matched_delta4
headquarters:12,headquarters,subject,0.328802483076037,0.48857541408004435,0,all,length_matched_delta4
headquarters:13,headquarters,preanswer,-0.18051071099385066,-0.051898140598226505,-1,all,length_matched_delta4
headquarters:13,headquarters,subject,-0.03742842520242212,0.01769918203353882,1,all,length_matched_delta4
headquarters:14,headquarters,preanswer,-0.1765974011030738,-0.03421621245366557,-1,all,length_matched_delta4
headquarters:14,headquarters,subject,-0.036876236114444,0.018793176997590977,1,all,length_matched_delta4
headquarters:15,headquarters,preanswer,-0.18697266841050367,-0.10183401559961258,-1,all,length_matched_delta4
headquarters:15,headquarters,subject,0.3175465607983542,0.5738793143938328,0,all,length_matched_delta4
headquarters:16,headquarters,preanswer,-0.18604107180403337,-0.10023684523723742,-1,all,length_matched_delta4
headquarters:16,headquarters,subject,-0.035832641197851414,0.016108811729484085,1,all,length_matched_delta4
headquarters:17,headquarters,preanswer,-0.17853021994233131,-0.049121654144039906,-1,all,length_matched_delta4
headquarters:17,headquarters,subject,-0.03301321909142038,0.015831588870949265,1,all,length_matched_delta4
headquarters:2,headquarters,preanswer,-0.1786366132846861,-0.06711898909674752,-1,all,length_matched_delta4
headquarters:2,headquarters,subject,-0.03380543435061419,0.030953191220760345,1,all,length_matched_delta4
headquarters:3,headquarters,preanswer,-0.1874361766881689,-0.07497255724889262,-1,all,length_matched_delta4
headquarters:3,headquarters,subject,-0.034031039431553195,0.017794791195127724,1,all,length_matched_delta4
headquarters:4,headquarters,preanswer,-0.18082336482971353,-0.10058363499464817,-1,all,length_matched_delta4
headquarters:4,headquarters,subject,-0.031841440117676506,0.028695623907778023,1,all,length_matched_delta4
headquarters:5,headquarters,preanswer,-0.18445359622300772,-0.08958020419986157,-1,all,length_matched_delta4
headquarters:5,headquarters,subject,-0.034771681444167535,0.016712601814005135,1,all,length_matched_delta4
headquarters:6,headquarters,preanswer,-0.18406071049954603,-0.09692371222707963,-1,all,length_matched_delta4
headquarters:6,headquarters,subject,-0.03335482647849454,0.02042421174270137,1,all,length_matched_delta4
headquarters:7,headquarters,preanswer,-0.17841972410678864,-0.032840366164843204,-1,all,length_matched_delta4
headquarters:7,headquarters,subject,-0.02352643665788626,0.029795338158254303,1,all,length_matched_delta4
headquarters:8,headquarters,preanswer,-0.1820170699480783,-0.0859825655266091,-1,all,length_matched_delta4
headquarters:8,headquarters,subject,-0.035563838823388025,0.022848170388627964,1,all,length_matched_delta4
headquarters:9,headquarters,preanswer,-0.16863003123382275,-0.10609204480142309,-1,all,length_matched_delta4
headquarters:9,headquarters,subject,0.3105370477265255,0.48901638975649164,0,all,length_matched_delta4
official_language:0,official_language,preanswer,-0.14099804273693362,-0.03215544691709715,-1,all,length_matched_delta4
official_language:0,official_language,subject,-0.07206281745440771,-0.0005496584366415647,-1,all,length_matched_delta4
official_language:1,official_language,preanswer,-0.15333146221552776,-0.06852756259597348,-1,all,length_matched_delta4
official_language:1,official_language,subject,-0.08366987170982304,-0.003677047580202042,-1,all,length_matched_delta4
official_language:10,official_language,preanswer,-0.14320619811660776,-0.06095275032186065,-1,all,length_matched_delta4
official_language:10,official_language,subject,-0.07512783394934974,0.004607213156245571,1,all,length_matched_delta4
official_language:11,official_language,preanswer,-0.1358211812972326,-0.03077455714484245,-1,all,length_matched_delta4
official_language:11,official_language,subject,-0.06678844877805944,0.003221934365334911,1,all,length_matched_delta4
official_language:12,official_language,preanswer,-0.14098671779130437,-0.05858439858220199,-1,all,length_matched_delta4
official_language:12,official_language,subject,0.3241330299041226,0.48576506321169755,0,all,length_matched_delta4
official_language:13,official_language,preanswer,-0.142049501885042,-0.03453091984597323,-1,all,length_matched_delta4
official_language:13,official_language,subject,-0.07468819260492782,-0.0008850813469040153,-1,all,length_matched_delta4
official_language:14,official_language,preanswer,-0.13855336634676996,-0.049065433129543035,-1,all,length_matched_delta4
official_language:14,official_language,subject,0.30024937342288865,0.48053716761725285,0,all,length_matched_delta4
official_language:15,official_language,preanswer,-0.1520622553234206,-0.08107033956830745,-1,all,length_matched_delta4
official_language:15,official_language,subject,-0.08323828956094859,-0.0006893026494534382,-1,all,length_matched_delta4
official_language:16,official_language,preanswer,-0.13975686727039444,-0.02044455915967991,-1,all,length_matched_delta4
official_language:16,official_language,subject,-0.07092702080643623,0.005023390054702759,1,all,length_matched_delta4
official_language:17,official_language,preanswer,-0.15041994722995244,-0.06975483615821765,-1,all,length_matched_delta4
official_language:17,official_language,subject,-0.08055709129216793,0.001976958223592451,1,all,length_matched_delta4
official_language:2,official_language,preanswer,-0.1454926141337535,-0.04921672110245612,-1,all,length_matched_delta4
official_language:2,official_language,subject,-0.07625138387954401,-0.0010691658358708,-1,all,length_matched_delta4
official_language:3,official_language,preanswer,-0.1298970189571631,-0.04521988670365151,-1,all,length_matched_delta4
official_language:3,official_language,subject,0.3542497606415834,0.6626407631805965,0,all,length_matched_delta4
official_language:4,official_language,preanswer,-0.15105160428472214,-0.06105559897199975,-1,all,length_matched_delta4
official_language:4,official_language,subject,-0.08136610169764436,-0.0021147140275652454,-1,all,length_matched_delta4
official_language:5,official_language,preanswer,-0.1455180417470358,-0.062087365433021846,-1,all,length_matched_delta4
official_language:5,official_language,subject,0.348988272022042,0.6134817397152936,0,all,length_matched_delta4
official_language:6,official_language,preanswer,-0.14303198458505012,-0.025072833087956825,-1,all,length_matched_delta4
official_language:6,official_language,subject,-0.07372252984303179,-0.002519383051685087,-1,all,length_matched_delta4
official_language:7,official_language,preanswer,-0.1455960894943537,-0.04780389828102616,-1,all,length_matched_delta4
official_language:7,official_language,subject,-0.07680014214504545,-0.0005332668808019081,-1,all,length_matched_delta4
official_language:8,official_language,preanswer,-0.13711576797416278,-0.017434799225530928,-1,all,length_matched_delta4
official_language:8,official_language,subject,-0.06835317187812004,0.00015566811383327384,-1,all,length_matched_delta4
official_language:9,official_language,preanswer,-0.14140298120050787,-0.02048250225102788,-1,all,length_matched_delta4
official_language:9,official_language,subject,-0.07284011106903308,5.3966435316521455e-05,-1,all,length_matched_delta4
birth_place:14,birth_place,preanswer,-0.040974716345469155,0.05562949491043878,26,holdout,all_families
birth_place:14,birth_place,subject,0.23333893599919975,0.5550377008815606,0,holdout,all_families
birth_place:15,birth_place,preanswer,-0.035784133845785014,0.07015852257609367,26,holdout,all_families
birth_place:15,birth_place,subject,0.23789237125311047,0.5730784231175979,0,holdout,all_families
birth_place:16,birth_place,preanswer,-0.04936578398337588,0.020630770052472713,-1,holdout,all_families
birth_place:16,birth_place,subject,0.23298453163200367,0.5173996686935425,0,holdout,all_families
birth_place:17,birth_place,preanswer,-0.04374330642167479,0.054569558550914166,26,holdout,all_families
birth_place:17,birth_place,subject,0.19070473957496387,0.5341482342531283,0,holdout,all_families
capital:14,capital,preanswer,-0.026767576346173893,0.13579696292678511,26,holdout,all_families
capital:14,capital,subject,0.33128908920722705,0.47655409947037697,0,holdout,all_families
capital:15,capital,preanswer,-0.021444942200711616,0.1647177177170912,26,holdout,all_families
capital:15,capital,subject,0.052265796985011534,0.09065303703149152,0,holdout,all_families
capital:16,capital,preanswer,-0.02211832668399438,0.15058075512448943,26,holdout,all_families
capital:16,capital,subject,0.058021048627172896,0.09430105239152908,0,holdout,all_families
capital:17,capital,preanswer,-0.02846817136742175,0.1225272802015146,26,holdout,all_families
capital:17,capital,subject,0.053404373174998895,0.09188274790843332,0,holdout,all_families
currency:14,currency,preanswer,-0.040397541616888105,0.03602477163076401,27,holdout,all_families
currency:14,currency,subject,0.3231363107527917,0.4747909506162008,0,holdout,all_families
currency:15,currency,preanswer,-0.04250521823996678,0.03211791440844536,27,holdout,all_families
currency:15,currency,subject,0.04107235280874495,0.09022414684295654,0,holdout,all_families
currency:16,currency,preanswer,-0.03703757173692186,0.040400706231594086,26,holdout,all_families
currency:16,currency,subject,0.047039641668864825,0.09395466124018026,0,holdout,all_families
currency:17,currency,preanswer,-0.041325822433767215,0.026289702703555462,27,holdout,all_families
currency:17,currency,subject,0.04793601774144918,0.0916244934002558,0,holdout,all_families
headquarters:14,headquarters,preanswer,-0.04427308907421927,0.0336020290851593,27,holdout,all_families
headquarters:14,headquarters,subject,0.06281343764082219,0.12809543063243234,0,holdout,all_families
headquarters:15,headquarters,preanswer,-0.048109877466534584,0.0245155468583107,27,holdout,all_families
headquarters:15,headquarters,subject,0.35202263739968964,0.5903175566345453,0,holdout,all_families
headquarters:16,headquarters,preanswer,-0.04772418489058812,0.01997211078802741,27,holdout,all_families
headquarters:16,headquarters,subject,0.06366965036916857,0.12547503163417173,0,holdout,all_families
headquarters:17,headquarters,preanswer,-0.045010690266887345,0.025752274940411213,27,holdout,all_families
headquarters:17,headquarters,subject,0.06485165878742312,0.12860863097012043,0,holdout,all_families
official_language:14,official_language,preanswer,-0.03891665907576681,0.047587741166353226,26,holdout,all_families
official_language:14,official_language,subject,0.33979216346051544,0.49398846613864106,0,holdout,all_families
official_language:15,official_language,preanswer,-0.03600225781944271,0.05645162612199783,26,holdout,all_families
official_language:15,official_language,subject,0.049205980671104044,0.09138241534431768,0,holdout,all_families
official_language:16,official_language,preanswer,-0.03444595244945959,0.060328830033540726,26,holdout,all_families
official_language:16,official_language,subject,0.0520120621464836,0.09382687136530876,0,holdout,all_families
official_language:17,official_language,preanswer,-0.04117660185632605,0.03020646671454108,27,holdout,all_families
official_language:17,official_language,subject,0.049555418314412236,0.09247985978921258,0,holdout,all_families
birth_place:14,birth_place,preanswer,-0.06596984421075495,0.053597089317109825,26,holdout,no_chat
birth_place:14,birth_place,subject,0.22956998446197424,0.5471344943399783,0,holdout,no_chat
birth_place:15,birth_place,preanswer,-0.05712980169940879,0.07072858898727974,26,holdout,no_chat
birth_place:15,birth_place,subject,0.23222782828465655,0.5597338455694694,0,holdout,no_chat
birth_place:16,birth_place,preanswer,-0.07316267921554823,0.02197905050383675,-1,holdout,no_chat
birth_place:16,birth_place,subject,0.22693669206152361,0.5057594941722022,0,holdout,no_chat
birth_place:17,birth_place,preanswer,-0.06896112124539083,0.053176953836723606,26,holdout,no_chat
birth_place:17,birth_place,subject,0.177808806196683,0.5214301546414694,0,holdout,no_chat
capital:14,capital,preanswer,-0.036670024817188576,0.1714045692373205,26,holdout,no_chat
capital:14,capital,subject,0.32972250858114827,0.46918615809193365,0,holdout,no_chat
capital:15,capital,preanswer,-0.03457964222050377,0.18892436998861806,26,holdout,no_chat
capital:15,capital,subject,0.02789700131311461,0.06481098245691375,0,holdout,no_chat
capital:16,capital,preanswer,-0.032170210620043466,0.1847252580854627,26,holdout,no_chat
capital:16,capital,subject,0.0348685819103762,0.07012461070661191,0,holdout,no_chat
capital:17,capital,preanswer,-0.040338291200222795,0.14590224071785252,26,holdout,no_chat
capital:17,capital,subject,0.02813910837802622,0.06691347890430033,0,holdout,no_chat
currency:14,currency,preanswer,-0.05960385835970994,0.0358800954288907,27,holdout,no_chat
currency:14,currency,subject,0.3208192330957563,0.46845186418957174,0,holdout,no_chat
currency:15,currency,preanswer,-0.06480399505407722,0.016605205006069657,27,holdout,no_chat
currency:15,currency,subject,0.010984367484019868,0.06412535685080067,0,holdout,no_chat
currency:16,currency,preanswer,-0.055037184169998865,0.042914556132422566,27,holdout,no_chat
currency:16,currency,subject,0.019325101920575998,0.06940307661339085,0,holdout,no_chat
currency:17,currency,preanswer,-0.060660929177646275,0.02459105076613244,27,holdout,no_chat
currency:17,currency,subject,0.019416574733676726,0.0662686692343818,0,holdout,no_chat
headquarters:14,headquarters,preanswer,-0.06826896862023406,0.033999083218751114,27,holdout,no_chat
headquarters:14,headquarters,subject,0.03843396426075035,0.09681381009243151,0,holdout,no_chat
headquarters:15,headquarters,preanswer,-0.07315490174072758,0.009175466166602253,27,holdout,no_chat
headquarters:15,headquarters,subject,0.349092922863309,0.5900663269890679,0,holdout,no_chat
headquarters:16,headquarters,preanswer,-0.07386951879770667,0.008640887560667831,-1,holdout,no_chat
headquarters:16,headquarters,subject,0.03890770853117661,0.09343508879343665,0,holdout,no_chat
headquarters:17,headquarters,preanswer,-0.06983395631390589,0.018986132409837597,27,holdout,no_chat
headquarters:17,headquarters,subject,0.04101530817785748,0.0978545623796957,0,holdout,no_chat
official_language:14,official_language,preanswer,-0.06078330420509534,0.040064089828067306,27,holdout,no_chat
official_language:14,official_language,subject,0.3361238488168628,0.4874068708331496,0,holdout,no_chat
official_language:15,official_language,preanswer,-0.059679055551963824,0.036857973646234665,27,holdout,no_chat
official_language:15,official_language,subject,0.019563475244299137,0.06827336991274802,0,holdout,no_chat
official_language:16,official_language,preanswer,-0.05493003581823022,0.05318817165162837,26,holdout,no_chat
official_language:16,official_language,subject,0.02349612047826801,0.07188981109195292,0,holdout,no_chat
official_language:17,official_language,preanswer,-0.0627663056883547,0.021998873463383473,27,holdout,no_chat
official_language:17,official_language,subject,0.01928396602333695,0.06986264167008571,0,holdout,no_chat
birth_place:14,birth_place,preanswer,-0.15837476061036188,-0.05470987657705939,-1,holdout,length_matched_delta4
birth_place:14,birth_place,subject,0.20934858883265406,0.539917388310035,0,holdout,length_matched_delta4
birth_place:15,birth_place,preanswer,-0.162392651475966,-0.03651294410228734,-1,holdout,length_matched_delta4
birth_place:15,birth_place,subject,0.20588481281884013,0.5615176111459732,0,holdout,length_matched_delta4
birth_place:16,birth_place,preanswer,-0.19772178675048052,-0.12299492955207825,-1,holdout,length_matched_delta4
birth_place:16,birth_place,subject,0.1967384175863117,0.5045911222696304,0,holdout,length_matched_delta4
birth_place:17,birth_place,preanswer,-0.1699164354708046,-0.012589949369430586,-1,holdout,length_matched_delta4
birth_place:17,birth_place,subject,0.13236584500409662,0.5141661792993546,0,holdout,length_matched_delta4
capital:14,capital,preanswer,-0.10515880855243831,0.06601657470067346,27,holdout,length_matched_delta4
capital:14,capital,subject,0.3195428204767051,0.47210342117718285,0,holdout,length_matched_delta4
capital:15,capital,preanswer,-0.11589946431156836,0.06329440443139323,27,holdout,length_matched_delta4
capital:15,capital,subject,-0.04315803817620403,0.007271691372520039,1,holdout,length_matched_delta4
capital:16,capital,preanswer,-0.10469436954314773,0.09300003239983001,27,holdout,length_matched_delta4
capital:16,capital,subject,-0.029184979092525806,0.045836122412430624,1,holdout,length_matched_delta4
capital:17,capital,preanswer,-0.1211521498074657,0.020789940106241356,27,holdout,length_matched_delta4
capital:17,capital,subject,-0.04429427612768976,0.011725510421552121,1,holdout,length_matched_delta4
currency:14,currency,preanswer,-0.12976821507549002,-0.045179117293584925,-1,holdout,length_matched_delta4
currency:14,currency,subject,0.3120630502346016,0.4699870489892506,0,holdout,length_matched_delta4
currency:15,currency,preanswer,-0.155441123305967,-0.10937792376468058,-1,holdout,length_matched_delta4
currency:15,currency,subject,-0.07482956237110652,0.0043122548806039385,1,holdout,length_matched_delta4
currency:16,currency,preanswer,-0.13640459479862138,-0.041801938885136614,-1,holdout,length_matched_delta4
currency:16,currency,subject,-0.055981909169962527,0.012989392406062117,1,holdout,length_matched_delta4
currency:17,currency,preanswer,-0.14107781815293588,-0.06093762736571462,-1,holdout,length_matched_delta4
currency:17,currency,subject,-0.05981175268166944,0.008146831863804826,1,holdout,length_matched_delta4
