model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
gemma_270m_it,instruct,headquarters,headquarters:4,headquarters:5,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.038674116134643555,0.060453951358795166,0.02177983522415161,0.0,0.0,0.0,0.0,0.0192146897315979,-0.019459426403045654,0.0,0.0,0.0,0.0,0.03542548418045044,-0.0032486319541931152,0.5454545454545454,0.0,-0.5454545454545454,0.5454545454545454,0.0,-0.5454545454545454,0.043398916721343994,0.01673513650894165,-0.026663780212402344,0.0,-0.5454545454545454,-0.2,-0.7454545454545454,0.00862199068069458,-0.034776926040649414,0.0,-0.5454545454545454,0.0,-0.5454545454545454,-0.035877108573913574,-0.07927602529525757
gemma_270m_it,instruct,headquarters,headquarters:5,headquarters:6,raw_question,declarative,0,12,0.5,0.0,-0.5,0.25,0.0,-0.25,0.024605870246887207,-0.11771076917648315,-0.14231663942337036,0.2222222222222222,-0.2777777777777778,0.2222222222222222,-0.02777777777777779,0.0021803975105285645,-0.022425472736358643,0.5,0.0,0.25,0.0,0.02607792615890503,0.0014720559120178223,0.5,0.4,-0.09999999999999998,0.25,0.2,-0.04999999999999999,0.035327374935150146,0.026770830154418945,-0.008556544780731201,0.4,-0.09999999999999998,0.2,-0.04999999999999999,0.021690309047698975,-0.013637065887451172,0.0,-0.5,0.0,-0.25,-0.028997719287872314,-0.06432509422302246
gemma_270m_it,instruct,headquarters,headquarters:6,headquarters:7,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.038260698318481445,-0.11860477924346924,-0.15686547756195068,0.0,0.0,0.0,0.0,-0.0035718679428100586,-0.041832566261291504,0.0,0.0,0.0,0.0,0.026816487312316895,-0.01144421100616455,0.0,0.0,0.0,0.0,0.0,0.0,0.026943981647491455,0.013136565685272217,-0.013807415962219238,0.0,0.0,0.0,0.0,-0.01708751916885376,-0.044031500816345215,0.0,0.0,0.0,0.0,-0.03980731964111328,-0.06675130128860474
gemma_270m_it,instruct,headquarters,headquarters:7,headquarters:8,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.04017519950866699,0.04024529457092285,7.009506225585938e-05,0.0,0.0,0.0,0.0,0.01509934663772583,-0.025075852870941162,0.0,0.0,0.0,0.0,0.03479117155075073,-0.00538402795791626,0.0,0.0,0.0,0.0,0.0,0.0,0.03310859203338623,0.009460210800170898,-0.023648381233215332,0.0,0.0,0.0,0.0,-0.021979331970214844,-0.055087924003601074,0.0,0.0,0.0,0.0,-0.024298787117004395,-0.057407379150390625
gemma_270m_it,instruct,headquarters,headquarters:8,headquarters:9,raw_question,declarative,0,12,0.25,0.0,-0.25,0.25,0.0,-0.25,0.026401877403259277,-0.1250169277191162,-0.1514188051223755,0.0,-0.25,0.0,-0.25,-0.005117654800415039,-0.031519532203674316,0.2222222222222222,-0.02777777777777779,0.2222222222222222,-0.02777777777777779,0.028015315532684326,0.0016134381294250488,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.037895262241363525,0.015283524990081787,-0.02261173725128174,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.011279523372650146,-0.02661573886871338,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.009046494960784912,-0.028848767280578613
gemma_270m_it,instruct,headquarters,headquarters:9,headquarters:0,raw_question,declarative,0,12,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857,0.038545310497283936,0.04701268672943115,0.008467376232147217,0.2857142857142857,0.0,0.2857142857142857,0.0,0.03005129098892212,-0.008494019508361816,0.2857142857142857,0.0,0.2857142857142857,0.0,0.040366172790527344,0.0018208622932434082,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,-0.1818181818181818,-0.404040404040404,0.0479547381401062,0.01624321937561035,-0.03171151876449585,0.2857142857142857,0.06349206349206349,0.2857142857142857,0.06349206349206349,0.03958970308303833,-0.008365035057067871,0.0,-0.2222222222222222,-0.22222222222222224,-0.4444444444444444,0.032074153423309326,-0.015880584716796875
gemma_270m_it,instruct,headquarters,headquarters:10,headquarters:11,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.045906662940979004,0.044353485107421875,-0.001553177833557129,0.0,0.0,0.0,0.0,-0.000591278076171875,-0.04649794101715088,0.0,0.0,0.0,0.0,0.047590672969818115,0.0016840100288391113,0.0,0.0,0.0,0.0,0.0,0.0,0.050736188888549805,0.04379469156265259,-0.006941497325897217,0.0,0.0,0.0,0.0,0.010593771934509277,-0.04014241695404053,0.0,0.0,0.0,0.0,-0.011960387229919434,-0.06269657611846924
gemma_270m_it,instruct,headquarters,headquarters:11,headquarters:2,raw_question,declarative,0,12,0.22222222222222224,0.2,-0.022222222222222227,0.22222222222222224,-0.0222222222222222,-0.24444444444444444,0.040947794914245605,0.05761986970901489,0.016672074794769287,0.22222222222222224,0.0,0.22222222222222224,0.0,0.04147595167160034,0.0005281567573547363,0.22222222222222224,0.0,0.22222222222222224,0.0,0.04143434762954712,0.00048655271530151367,0.0,0.0,0.0,-0.2222222222222222,-0.25,-0.02777777777777779,0.06485569477081299,0.0397486686706543,-0.02510702610015869,0.0,0.0,-0.2222222222222222,0.0,0.03463393449783325,-0.030221760272979736,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.404040404040404,-0.00044143199920654297,-0.06529712677001953
gemma_270m_it,instruct,birth_place,birth_place:0,birth_place:1,raw_question,declarative,0,12,0.6666666666666666,0.2857142857142857,-0.38095238095238093,0.6666666666666666,0.2857142857142857,-0.38095238095238093,0.058282673358917236,0.04530680179595947,-0.012975871562957764,0.6666666666666666,0.0,0.6666666666666666,0.0,0.04978865385055542,-0.008494019508361816,0.6666666666666666,0.0,0.6666666666666666,0.0,0.05971074104309082,0.001428067684173584,0.0,0.0,0.0,0.0,0.0,0.0,0.010849595069885254,-0.024991750717163086,-0.03584134578704834,0.0,0.0,0.0,0.0,-0.01251918077468872,-0.023368775844573975,0.0,0.0,0.0,0.0,-0.030365586280822754,-0.04121518135070801
gemma_270m_it,instruct,birth_place,birth_place:1,birth_place:10,raw_question,declarative,0,12,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.026183903217315674,-0.0655013918876648,-0.09168529510498047,0.2222222222222222,0.0,0.2222222222222222,0.0,0.018825531005859375,-0.007358372211456299,0.2222222222222222,0.0,0.2222222222222222,0.0,0.02659672498703003,0.00041282176971435547,0.5714285714285715,0.5714285714285715,0.0,0.5714285714285715,0.5714285714285715,0.0,0.06030780076980591,0.05551081895828247,-0.0047969818115234375,0.5714285714285715,0.0,0.5714285714285715,0.0,0.05240654945373535,-0.007901251316070557,0.0,-0.5714285714285715,0.0,-0.5714285714285715,0.04244279861450195,-0.017865002155303955
gemma_270m_it,instruct,birth_place,birth_place:2,birth_place:3,raw_question,declarative,0,12,0.5,1.0,0.5,0.5,1.0,0.5,0.020321011543273926,0.016517817974090576,-0.0038031935691833496,1.0,0.5,1.0,0.5,0.011272072792053223,-0.009048938751220703,1.0,0.5,1.0,0.5,0.01792818307876587,-0.0023928284645080566,0.0,0.0,0.0,0.0,0.0,0.0,0.051801323890686035,0.044216930866241455,-0.00758439302444458,0.0,0.0,0.0,0.0,0.04966634511947632,-0.002134978771209717,0.0,0.0,0.0,0.0,0.005964815616607666,-0.04583650827407837
gemma_270m_it,instruct,birth_place,birth_place:3,birth_place:4,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.055241942405700684,-0.10463660955429077,-0.15987855195999146,0.0,0.0,0.0,0.0,0.039108097553253174,-0.01613384485244751,0.0,0.0,0.0,0.0,0.052053749561309814,-0.003188192844390869,0.0,0.0,0.0,0.0,0.0,0.0,0.07874399423599243,0.0779758095741272,-0.0007681846618652344,0.0,0.0,0.0,0.0,0.07163691520690918,-0.007107079029083252,0.0,0.0,0.0,0.0,0.06668484210968018,-0.012059152126312256
gemma_270m_it,instruct,birth_place,birth_place:4,birth_place:5,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.02794283628463745,-0.06550395488739014,-0.09344679117202759,0.0,0.0,0.0,0.0,0.012368381023406982,-0.015574455261230469,0.0,0.0,0.0,0.0,0.02934396266937256,0.0014011263847351074,0.0,0.0,0.0,0.0,0.0,0.0,0.040594637393951416,0.01625460386276245,-0.024340033531188965,0.0,0.0,0.0,0.0,0.022004008293151855,-0.01859062910079956,0.0,0.0,0.0,0.0,0.030453741550445557,-0.01014089584350586
gemma_270m_it,instruct,birth_place,birth_place:5,birth_place:6,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.051779747009277344,0.04951232671737671,-0.0022674202919006348,0.0,0.0,0.0,0.0,0.039196908473968506,-0.012582838535308838,0.0,0.0,0.0,0.0,0.05159342288970947,-0.0001863241195678711,0.0,0.0,0.0,0.0,0.0,0.0,0.03080892562866211,0.025434911251068115,-0.005374014377593994,0.0,0.0,0.0,0.0,0.028732120990753174,-0.0020768046379089355,0.0,0.0,0.0,0.0,0.018922805786132812,-0.011886119842529297
gemma_270m_it,instruct,birth_place,birth_place:6,birth_place:7,raw_question,declarative,0,12,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.029087543487548828,0.02816873788833618,-0.0009188055992126465,0.6666666666666666,0.0,0.6666666666666666,0.0,0.03136289119720459,0.0022753477096557617,0.6666666666666666,0.0,0.6666666666666666,0.0,0.029999911785125732,0.0009123682975769043,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.09489905834197998,0.11630904674530029,0.021409988403320312,0.0,-0.33333333333333337,0.0,-0.33333333333333337,0.08446300029754639,-0.010436058044433594,0.33333333333333337,0.0,0.33333333333333337,0.0,0.08393025398254395,-0.010968804359436035
gemma_270m_it,instruct,birth_place,birth_place:7,birth_place:8,raw_question,declarative,0,12,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,0.0,-0.6666666666666666,0.031932950019836426,-0.07229804992675781,-0.10423099994659424,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.01503300666809082,-0.016899943351745605,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.03435051441192627,0.0024175643920898438,0.4,0.0,-0.4,0.4,0.0,-0.4,0.1040380597114563,0.10412269830703735,8.463859558105469e-05,0.4,0.0,0.4,0.0,0.0892760157585144,-0.014762043952941895,0.4,0.0,0.4,0.0,0.10842573642730713,0.00438767671585083
gemma_270m_it,instruct,birth_place,birth_place:8,birth_place:9,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03484076261520386,0.034962594509124756,0.00012183189392089844,0.0,0.0,0.0,0.0,0.03345966339111328,-0.0013810992240905762,0.0,0.0,0.0,0.0,0.03241384029388428,-0.00242692232131958,0.0,0.0,0.0,0.0,0.0,0.0,0.05777508020401001,0.06969761848449707,0.01192253828048706,0.0,0.0,0.0,0.0,0.040772080421447754,-0.017002999782562256,0.0,0.0,0.0,0.0,0.050790250301361084,-0.006984829902648926
gemma_270m_it,instruct,birth_place,birth_place:9,birth_place:0,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.04402720928192139,0.04166942834854126,-0.002357780933380127,0.0,0.0,0.0,0.0,0.041694581508636475,-0.002332627773284912,0.0,0.0,0.0,0.0,0.047026753425598145,0.002999544143676758,0.0,0.0,0.0,0.0,0.0,0.0,0.05218148231506348,0.054591238498687744,0.0024097561836242676,0.0,0.0,0.0,0.0,-0.019583165645599365,-0.07176464796066284,0.0,0.0,0.0,0.0,0.00013744831085205078,-0.052044034004211426
gemma_270m_it,instruct,birth_place,birth_place:10,birth_place:11,raw_question,declarative,0,12,0.4,1.0,0.6,0.4,1.0,0.6,0.022014141082763672,0.00011497735977172852,-0.021899163722991943,0.4,0.0,0.4,0.0,0.02512228488922119,0.0031081438064575195,0.4,0.0,0.4,0.0,0.021758437156677246,-0.0002557039260864258,0.28571428571428575,0.0,-0.28571428571428575,0.28571428571428575,0.0,-0.28571428571428575,0.07427257299423218,0.08080399036407471,0.006531417369842529,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.037061333656311035,-0.03721123933792114,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.015245497226715088,-0.05902707576751709
gemma_270m_it,instruct,birth_place,birth_place:11,birth_place:2,raw_question,declarative,0,12,0.0,0.0,0.0,-0.6666666666666666,0.0,0.6666666666666666,0.041412532329559326,-0.0448000431060791,-0.08621257543563843,0.0,0.0,0.0,0.6666666666666666,0.03475755453109741,-0.006654977798461914,0.0,0.0,0.0,0.6666666666666666,0.04312235116958618,0.0017098188400268555,0.0,0.0,0.0,0.0,0.0,0.0,0.06129258871078491,0.04172593355178833,-0.019566655158996582,0.0,0.0,0.0,0.0,0.04795771837234497,-0.013334870338439941,0.0,0.0,0.0,0.0,0.030208945274353027,-0.031083643436431885
