country,prompt,layer,hidden_norm,attention_norm,mlp_mean_abs
Belize,What is the capital of Belize?,4,2315.3447265625,10.24653434753418,0.18715935945510864
Belize,What is the capital of Belize?,5,2684.64892578125,19.976608276367188,0.14312997460365295
Belize,What is the capital of Belize?,6,3267.27978515625,8.240203857421875,0.15697519481182098
Belize,What is the capital of Belize?,7,5058.9853515625,16.98832130432129,0.16726991534233093
Belize,What is the capital of Belize?,8,5935.6494140625,16.046232223510742,0.1712646335363388
Belize,What is the capital of Belize?,9,5270.5263671875,12.143149375915527,0.13255980610847473
Belize,What is the capital of Belize?,10,10459.9462890625,24.849449157714844,0.19729453325271606
Belize,What is the capital of Belize?,11,10842.544921875,3.557253837585449,0.1697237342596054
Belize,What is the capital of Belize?,12,12933.7587890625,26.12000274658203,0.12716692686080933
Belize,What is the capital of Belize?,13,16135.5947265625,25.75028419494629,0.10781091451644897
Belize,What is the capital of Belize?,14,17320.7265625,44.88191604614258,0.11062828451395035
Belize,What is the capital of Belize?,15,18261.455078125,34.14563751220703,0.10243555158376694
Belize,What is the capital of Belize?,16,24727.59375,39.358802795410156,0.09178237617015839
Belize,What is the capital of Belize?,17,170.53855895996094,11.238898277282715,0.1186528280377388
Benin,What is the capital of Benin?,0,154.4084930419922,193.46095275878906,0.2556690573692322
Benin,What is the capital of Benin?,1,1069.8924560546875,108.96280670166016,0.19687551259994507
Benin,What is the capital of Benin?,2,1269.7049560546875,16.914159774780273,0.16278010606765747
Benin,What is the capital of Benin?,3,1597.2799072265625,13.627913475036621,0.20480546355247498
Benin,What is the capital of Benin?,4,2345.005615234375,10.527975082397461,0.18600639700889587
Benin,What is the capital of Benin?,5,2696.318359375,19.818710327148438,0.14432305097579956
Benin,What is the capital of Benin?,6,3053.330322265625,8.477574348449707,0.15810942649841309
Benin,What is the capital of Benin?,7,4987.7041015625,16.927274703979492,0.16908270120620728
Benin,What is the capital of Benin?,8,5833.08203125,16.96760368347168,0.17125824093818665
Benin,What is the capital of Benin?,9,5315.173828125,12.152118682861328,0.13414901494979858
Benin,What is the capital of Benin?,10,10398.560546875,24.582639694213867,0.19634054601192474
Benin,What is the capital of Benin?,11,10583.2529296875,3.620103597640991,0.1723373979330063
Benin,What is the capital of Benin?,12,12767.7333984375,27.046295166015625,0.13256153464317322
Benin,What is the capital of Benin?,13,15943.0546875,26.819303512573242,0.10991831123828888
Benin,What is the capital of Benin?,14,17299.1328125,44.971439361572266,0.11224469542503357
Benin,What is the capital of Benin?,15,18398.08984375,35.92778015136719,0.10307957231998444
Benin,What is the capital of Benin?,16,25025.078125,39.74383544921875,0.0887901559472084
Benin,What is the capital of Benin?,17,166.52833557128906,11.406113624572754,0.11748181283473969
Bhutan,What is the capital of Bhutan?,0,154.1536102294922,193.8538055419922,0.2563857436180115
Bhutan,What is the capital of Bhutan?,1,1066.8421630859375,109.57904815673828,0.1970399022102356
Bhutan,What is the capital of Bhutan?,2,1292.8232421875,16.54242515563965,0.16126933693885803
Bhutan,What is the capital of Bhutan?,3,1619.1146240234375,13.90388011932373,0.20025400817394257
Bhutan,What is the capital of Bhutan?,4,2440.573486328125,10.058438301086426,0.1872621774673462
Bhutan,What is the capital of Bhutan?,5,2733.250732421875,20.267053604125977,0.14444458484649658
Bhutan,What is the capital of Bhutan?,6,3307.111328125,8.409013748168945,0.15833936631679535
Bhutan,What is the capital of Bhutan?,7,4984.79931640625,16.764476776123047,0.16511082649230957
Bhutan,What is the capital of Bhutan?,8,5919.291015625,16.09711265563965,0.17292121052742004
Bhutan,What is the capital of Bhutan?,9,5224.89306640625,12.316612243652344,0.13287104666233063
Bhutan,What is the capital of Bhutan?,10,10456.2509765625,24.334001541137695,0.19381481409072876
Bhutan,What is the capital of Bhutan?,11,10624.94921875,3.5382938385009766,0.16969983279705048
Bhutan,What is the capital of Bhutan?,12,13144.5244140625,27.326684951782227,0.13167275488376617
Bhutan,What is the capital of Bhutan?,13,16155.1630859375,25.59721565246582,0.10963542014360428
Bhutan,What is the capital of Bhutan?,14,17681.92578125,46.60987091064453,0.1104772537946701
Bhutan,What is the capital of Bhutan?,15,18486.75,36.34974670410156,0.1020083799958229
Bhutan,What is the capital of Bhutan?,16,25010.439453125,40.45705795288086,0.08985234051942825
Bhutan,What is the capital of Bhutan?,17,163.01487731933594,11.188677787780762,0.11933499574661255
Bolivia,What is the capital of Bolivia?,0,154.43191528320312,193.8975372314453,0.25651001930236816
Bolivia,What is the capital of Bolivia?,1,1067.685791015625,106.23308563232422,0.1983204334974289
Bolivia,What is the capital of Bolivia?,2,1316.6363525390625,16.57225799560547,0.161695659160614
Bolivia,What is the capital of Bolivia?,3,1603.5465087890625,13.537750244140625,0.20111292600631714
Bolivia,What is the capital of Bolivia?,4,2270.651123046875,10.030656814575195,0.1863614171743393
Bolivia,What is the capital of Bolivia?,5,2693.813232421875,19.94292640686035,0.1432950347661972
Bolivia,What is the capital of Bolivia?,6,3330.4736328125,8.230469703674316,0.15904515981674194
Bolivia,What is the capital of Bolivia?,7,5049.27734375,16.727598190307617,0.1673993170261383
Bolivia,What is the capital of Bolivia?,8,5869.494140625,16.401723861694336,0.1715465784072876
Bolivia,What is the capital of Bolivia?,9,5292.76171875,11.969379425048828,0.13274508714675903
Bolivia,What is the capital of Bolivia?,10,10516.3525390625,25.134859085083008,0.19973698258399963
Bolivia,What is the capital of Bolivia?,11,10883.58984375,3.4191651344299316,0.17147856950759888
Bolivia,What is the capital of Bolivia?,12,12740.439453125,27.165674209594727,0.13011398911476135
Bolivia,What is the capital of Bolivia?,13,15871.560546875,25.75166130065918,0.10992372781038284
Bolivia,What is the capital of Bolivia?,14,17037.443359375,46.310298919677734,0.11050976812839508
Bolivia,What is the capital of Bolivia?,15,18146.330078125,35.98493957519531,0.10343986004590988
Bolivia,What is the capital of Bolivia?,16,24861.37109375,39.92717361450195,0.09238472580909729
Bolivia,What is the capital of Bolivia?,17,167.2511749267578,10.285407066345215,0.11815541982650757
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,0,153.35792541503906,180.80140686035156,0.25609782338142395
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,1,1064.0987548828125,104.7325439453125,0.19807858765125275
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,2,1338.9041748046875,16.475624084472656,0.16126197576522827
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,3,1655.074951171875,13.708501815795898,0.19983479380607605
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,4,2118.297119140625,9.857034683227539,0.184512197971344
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,5,2718.15283203125,20.6656494140625,0.1475762575864792
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,6,3304.096923828125,7.6732940673828125,0.15735816955566406
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,7,5166.40380859375,16.793825149536133,0.16727802157402039
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,8,5983.78125,16.93526268005371,0.1694526970386505
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,9,5230.9140625,12.235905647277832,0.1293608844280243
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,10,10647.7783203125,24.148527145385742,0.19660449028015137
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,11,10995.4521484375,3.706857681274414,0.16897153854370117
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,12,13145.62109375,26.895498275756836,0.12875042855739594
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,13,16407.49609375,25.37636375427246,0.10537569969892502
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,14,17408.220703125,45.61198043823242,0.1052669957280159
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,15,18322.41796875,33.39912033081055,0.09859634935855865
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,16,24840.228515625,39.10040283203125,0.08903318643569946
Bosnia and Herzegovina,What is the capital of Bosnia and Herzegovina?,17,166.99371337890625,10.627711296081543,0.11722962558269501
Botswana,What is the capital of Botswana?,0,153.8341064453125,194.05828857421875,0.25654685497283936
Botswana,What is the capital of Botswana?,1,1066.7860107421875,105.557861328125,0.1975795328617096
Botswana,What is the capital of Botswana?,2,1300.6949462890625,16.0831241607666,0.1609121412038803
Botswana,What is the capital of Botswana?,3,1597.3502197265625,13.773544311523438,0.199485182762146
Botswana,What is the capital of Botswana?,4,2411.716552734375,9.859145164489746,0.18557751178741455
Botswana,What is the capital of Botswana?,5,2771.580322265625,19.85085105895996,0.14440271258354187
Botswana,What is the capital of Botswana?,6,3154.1904296875,8.2706298828125,0.1570919156074524
Botswana,What is the capital of Botswana?,7,4985.71337890625,17.004549026489258,0.16736078262329102
Botswana,What is the capital of Botswana?,8,5892.12744140625,16.301715850830078,0.17072360217571259
Botswana,What is the capital of Botswana?,9,5227.39453125,12.234886169433594,0.1320924311876297
Botswana,What is the capital of Botswana?,10,10392.662109375,24.79798126220703,0.19784866273403168
Botswana,What is the capital of Botswana?,11,10729.0927734375,3.510871410369873,0.17019689083099365
Botswana,What is the capital of Botswana?,12,12838.21875,27.679302215576172,0.13089847564697266
Botswana,What is the capital of Botswana?,13,15974.5341796875,26.327327728271484,0.1086803525686264
Botswana,What is the capital of Botswana?,14,17284.287109375,45.943397521972656,0.11031261086463928
Botswana,What is the capital of Botswana?,15,18363.44140625,34.53249740600586,0.10181291401386261
Botswana,What is the capital of Botswana?,16,24843.087890625,39.058448791503906,0.08971087634563446
Botswana,What is the capital of Botswana?,17,163.47645568847656,11.406888008117676,0.11895044893026352
Brazil,What is the capital of Brazil?,0,154.84521484375,193.15769958496094,0.25711143016815186
Brazil,What is the capital of Brazil?,1,1063.8519287109375,104.89605712890625,0.19873803853988647
Brazil,What is the capital of Brazil?,2,1301.3809814453125,16.22303009033203,0.16151085495948792
Brazil,What is the capital of Brazil?,3,1582.532958984375,13.426145553588867,0.20231205224990845
Brazil,What is the capital of Brazil?,4,2286.261962890625,9.980422973632812,0.1866050362586975
Brazil,What is the capital of Brazil?,5,2709.33056640625,20.09559440612793,0.14358919858932495
Brazil,What is the capital of Brazil?,6,3315.795166015625,8.197091102600098,0.15936757624149323
Brazil,What is the capital of Brazil?,7,5095.60302734375,16.653804779052734,0.16722235083580017
Brazil,What is the capital of Brazil?,8,5968.43310546875,16.22789764404297,0.16987207531929016
Brazil,What is the capital of Brazil?,9,5366.416015625,12.126070976257324,0.13211604952812195
Brazil,What is the capital of Brazil?,10,10585.6796875,25.567344665527344,0.19759637117385864
Brazil,What is the capital of Brazil?,11,10953.6796875,3.4951839447021484,0.16998086869716644
Brazil,What is the capital of Brazil?,12,12825.1318359375,27.726850509643555,0.12728117406368256
Brazil,What is the capital of Brazil?,13,16289.8759765625,25.760196685791016,0.10651654005050659
Brazil,What is the capital of Brazil?,14,17240.55859375,44.74905776977539,0.10713443905115128
Brazil,What is the capital of Brazil?,15,18239.736328125,33.760948181152344,0.1000405102968216
Brazil,What is the capital of Brazil?,16,24560.294921875,40.472225189208984,0.09111521393060684
Brazil,What is the capital of Brazil?,17,173.05035400390625,10.434229850769043,0.11767169833183289
Brunei,What is the capital of Brunei?,0,154.44390869140625,193.19102478027344,0.2569366991519928
Brunei,What is the capital of Brunei?,1,1074.8145751953125,110.64766693115234,0.19537746906280518
Brunei,What is the capital of Brunei?,2,1286.178955078125,16.13966178894043,0.15986773371696472
Brunei,What is the capital of Brunei?,3,1624.9652099609375,13.7521390914917,0.20284095406532288
Brunei,What is the capital of Brunei?,4,2348.903076171875,10.468783378601074,0.1866147220134735
Brunei,What is the capital of Brunei?,5,2672.274169921875,19.883506774902344,0.14368347823619843
Brunei,What is the capital of Brunei?,6,3298.448486328125,8.522193908691406,0.15941956639289856
Brunei,What is the capital of Brunei?,7,4940.3564453125,16.786951065063477,0.16625237464904785
Brunei,What is the capital of Brunei?,8,5780.42333984375,16.594329833984375,0.17290490865707397
Brunei,What is the capital of Brunei?,9,5299.01220703125,12.18505573272705,0.13587787747383118
Brunei,What is the capital of Brunei?,10,10522.4091796875,24.291440963745117,0.19667886197566986
Brunei,What is the capital of Brunei?,11,10819.8828125,3.5290818214416504,0.17034997045993805
Brunei,What is the capital of Brunei?,12,12829.7177734375,25.69735336303711,0.12978723645210266
Brunei,What is the capital of Brunei?,13,16076.59375,25.26012420654297,0.10920556634664536
Brunei,What is the capital of Brunei?,14,17251.677734375,44.9864616394043,0.1115434318780899
Brunei,What is the capital of Brunei?,15,17992.541015625,34.03437423706055,0.10456520318984985
Brunei,What is the capital of Brunei?,16,24751.53515625,40.2928466796875,0.09353099763393402
Brunei,What is the capital of Brunei?,17,170.83335876464844,10.629260063171387,0.12168228626251221
Bulgaria,What is the capital of Bulgaria?,0,154.3045654296875,193.10012817382812,0.2562735080718994
Bulgaria,What is the capital of Bulgaria?,1,1067.65478515625,105.74165344238281,0.1984606236219406
Bulgaria,What is the capital of Bulgaria?,2,1293.9495849609375,16.089906692504883,0.16134905815124512
Bulgaria,What is the capital of Bulgaria?,3,1626.29931640625,13.557844161987305,0.20309433341026306
Bulgaria,What is the capital of Bulgaria?,4,2347.754150390625,9.912501335144043,0.18446029722690582
Bulgaria,What is the capital of Bulgaria?,5,2774.000244140625,20.05946159362793,0.1445181667804718
Bulgaria,What is the capital of Bulgaria?,6,3194.122314453125,8.355780601501465,0.15788353979587555
Bulgaria,What is the capital of Bulgaria?,7,4994.9189453125,16.801158905029297,0.1669909507036209
Bulgaria,What is the capital of Bulgaria?,8,5837.224609375,16.307220458984375,0.16958779096603394
Bulgaria,What is the capital of Bulgaria?,9,5348.44189453125,11.957974433898926,0.13279235363006592
Bulgaria,What is the capital of Bulgaria?,10,10516.9560546875,25.75102424621582,0.19784408807754517
Bulgaria,What is the capital of Bulgaria?,11,10777.8212890625,3.455488443374634,0.16920721530914307
Bulgaria,What is the capital of Bulgaria?,12,13149.232421875,26.875511169433594,0.12930932641029358
Bulgaria,What is the capital of Bulgaria?,13,16345.6884765625,26.427886962890625,0.10661065578460693
Bulgaria,What is the capital of Bulgaria?,14,17519.255859375,45.524593353271484,0.10782847553491592
Bulgaria,What is the capital of Bulgaria?,15,18312.619140625,34.65414810180664,0.09887641668319702
Bulgaria,What is the capital of Bulgaria?,16,24796.76171875,39.729549407958984,0.08924448490142822
Bulgaria,What is the capital of Bulgaria?,17,168.36854553222656,10.35755729675293,0.11672358959913254
Burkina Faso,What is the capital of Burkina Faso?,0,154.20037841796875,191.49700927734375,0.25143855810165405
Burkina Faso,What is the capital of Burkina Faso?,1,1075.2000732421875,106.51236724853516,0.19841253757476807
Burkina Faso,What is the capital of Burkina Faso?,2,1301.27734375,16.90862274169922,0.1632651686668396
Burkina Faso,What is the capital of Burkina Faso?,3,1575.135498046875,13.84241771697998,0.2008587121963501
Burkina Faso,What is the capital of Burkina Faso?,4,2251.030517578125,10.298184394836426,0.18428272008895874
Burkina Faso,What is the capital of Burkina Faso?,5,2638.863037109375,20.048809051513672,0.14467473328113556
Burkina Faso,What is the capital of Burkina Faso?,6,3239.0947265625,8.031462669372559,0.15828615427017212
Burkina Faso,What is the capital of Burkina Faso?,7,5051.1591796875,16.744064331054688,0.1654040515422821
Burkina Faso,What is the capital of Burkina Faso?,8,5988.9990234375,16.20077896118164,0.17286238074302673
Burkina Faso,What is the capital of Burkina Faso?,9,5299.35205078125,12.31674861907959,0.13278570771217346
Burkina Faso,What is the capital of Burkina Faso?,10,10462.048828125,24.034595489501953,0.1972285509109497
Burkina Faso,What is the capital of Burkina Faso?,11,10816.3046875,3.4605438709259033,0.17027047276496887
Burkina Faso,What is the capital of Burkina Faso?,12,12908.6865234375,27.21710777282715,0.12904316186904907
Burkina Faso,What is the capital of Burkina Faso?,13,16169.43359375,25.525781631469727,0.10766731202602386
Burkina Faso,What is the capital of Burkina Faso?,14,17211.986328125,45.08487319946289,0.10858266055583954
Burkina Faso,What is the capital of Burkina Faso?,15,18474.431640625,34.45603942871094,0.10005570948123932
Burkina Faso,What is the capital of Burkina Faso?,16,25094.01953125,39.14308547973633,0.08925247937440872
Burkina Faso,What is the capital of Burkina Faso?,17,158.12606811523438,12.228249549865723,0.11586091667413712
Burundi,What is the capital of Burundi?,0,154.9068603515625,192.96876525878906,0.2563941776752472
Burundi,What is the capital of Burundi?,1,1075.1024169921875,104.80378723144531,0.19808334112167358
Burundi,What is the capital of Burundi?,2,1308.9830322265625,15.959944725036621,0.1606254279613495
Burundi,What is the capital of Burundi?,3,1591.6805419921875,13.862507820129395,0.20055651664733887
Burundi,What is the capital of Burundi?,4,2300.257568359375,10.21139144897461,0.1868760883808136
Burundi,What is the capital of Burundi?,5,2681.025390625,20.019119262695312,0.1440243124961853
Burundi,What is the capital of Burundi?,6,3061.171875,8.282661437988281,0.15713828802108765
Burundi,What is the capital of Burundi?,7,4931.82666015625,16.787134170532227,0.1675683706998825
Burundi,What is the capital of Burundi?,8,5891.07275390625,16.258623123168945,0.17180627584457397
Burundi,What is the capital of Burundi?,9,5342.49169921875,12.020744323730469,0.13224700093269348
Burundi,What is the capital of Burundi?,10,10457.2998046875,24.822649002075195,0.1967020034790039
Burundi,What is the capital of Burundi?,11,10778.0361328125,3.3716201782226562,0.17207300662994385
Burundi,What is the capital of Burundi?,12,12791.6474609375,26.53544807434082,0.1308697909116745
Burundi,What is the capital of Burundi?,13,15873.0400390625,27.251298904418945,0.10922668874263763
Burundi,What is the capital of Burundi?,14,17032.220703125,46.63077163696289,0.11071857810020447
Burundi,What is the capital of Burundi?,15,18173.798828125,34.87104034423828,0.10280841588973999
Burundi,What is the capital of Burundi?,16,24875.673828125,39.8050537109375,0.09050937741994858
Burundi,What is the capital of Burundi?,17,157.82931518554688,10.695440292358398,0.11689279973506927
Cambodia,What is the capital of Cambodia?,0,154.65194702148438,191.42893981933594,0.25837162137031555
Cambodia,What is the capital of Cambodia?,1,1067.59375,105.01775360107422,0.19787248969078064
Cambodia,What is the capital of Cambodia?,2,1308.8125,16.451473236083984,0.1610884815454483
Cambodia,What is the capital of Cambodia?,3,1603.7808837890625,13.710336685180664,0.20016993582248688
Cambodia,What is the capital of Cambodia?,4,2319.263671875,9.81566047668457,0.18601375818252563
Cambodia,What is the capital of Cambodia?,5,2702.046142578125,20.00929832458496,0.14443644881248474
Cambodia,What is the capital of Cambodia?,6,3247.06298828125,8.164020538330078,0.158530592918396
Cambodia,What is the capital of Cambodia?,7,5060.43994140625,17.022199630737305,0.16685639321804047
Cambodia,What is the capital of Cambodia?,8,5934.697265625,16.147930145263672,0.17139539122581482
Cambodia,What is the capital of Cambodia?,9,5325.68701171875,12.187304496765137,0.13150064647197723
Cambodia,What is the capital of Cambodia?,10,10522.21875,25.022340774536133,0.19519010186195374
Cambodia,What is the capital of Cambodia?,11,10832.7705078125,3.463670253753662,0.1691490113735199
Cambodia,What is the capital of Cambodia?,12,13020.80859375,27.563697814941406,0.12830844521522522
Cambodia,What is the capital of Cambodia?,13,16275.1806640625,26.05193519592285,0.10623792558908463
Cambodia,What is the capital of Cambodia?,14,17435.4765625,46.30522537231445,0.10825978219509125
Cambodia,What is the capital of Cambodia?,15,18271.169921875,34.80074691772461,0.10074803233146667
Cambodia,What is the capital of Cambodia?,16,24644.595703125,39.74706268310547,0.09000850468873978
Cambodia,What is the capital of Cambodia?,17,160.0303497314453,11.699576377868652,0.11862264573574066
Cameroon,What is the capital of Cameroon?,0,154.99429321289062,193.923095703125,0.256409227848053
Cameroon,What is the capital of Cameroon?,1,1066.9625244140625,107.45817565917969,0.19779488444328308
Cameroon,What is the capital of Cameroon?,2,1293.1319580078125,16.746896743774414,0.16235993802547455
Cameroon,What is the capital of Cameroon?,3,1597.1019287109375,14.187524795532227,0.20168620347976685
Cameroon,What is the capital of Cameroon?,4,2261.68798828125,9.797633171081543,0.18330839276313782
Cameroon,What is the capital of Cameroon?,5,2737.746337890625,19.88521385192871,0.14450669288635254
Cameroon,What is the capital of Cameroon?,6,3240.58740234375,8.188435554504395,0.1577402651309967
Cameroon,What is the capital of Cameroon?,7,4990.3095703125,17.00946807861328,0.1666981428861618
Cameroon,What is the capital of Cameroon?,8,5950.388671875,16.172578811645508,0.17136889696121216
Cameroon,What is the capital of Cameroon?,9,5283.380859375,12.154166221618652,0.1322248876094818
Cameroon,What is the capital of Cameroon?,10,10518.5302734375,24.81151580810547,0.19522255659103394
Cameroon,What is the capital of Cameroon?,11,10846.447265625,3.437257766723633,0.17128995060920715
Cameroon,What is the capital of Cameroon?,12,12714.0673828125,26.541357040405273,0.1294940710067749
Cameroon,What is the capital of Cameroon?,13,16140.84375,25.760478973388672,0.10849923640489578
Cameroon,What is the capital of Cameroon?,14,17266.12109375,44.99686050415039,0.10946020483970642
Cameroon,What is the capital of Cameroon?,15,18476.078125,33.4213981628418,0.10304874181747437
Cameroon,What is the capital of Cameroon?,16,24971.78515625,39.990509033203125,0.0922703668475151
Cameroon,What is the capital of Cameroon?,17,164.86700439453125,10.73410415649414,0.12146943807601929
Canada,What is the capital of Canada?,0,155.22064208984375,192.0102996826172,0.25793999433517456
Canada,What is the capital of Canada?,1,1063.951904296875,104.0591812133789,0.19865652918815613
Canada,What is the capital of Canada?,2,1286.2506103515625,15.903705596923828,0.16151577234268188
Canada,What is the capital of Canada?,3,1570.5767822265625,13.631876945495605,0.20187601447105408
Canada,What is the capital of Canada?,4,2317.267333984375,9.906048774719238,0.1827845722436905
Canada,What is the capital of Canada?,5,2748.43017578125,20.15041732788086,0.14393742382526398
Canada,What is the capital of Canada?,6,3364.447265625,8.556007385253906,0.15793883800506592
Canada,What is the capital of Canada?,7,5029.3876953125,17.093610763549805,0.16502214968204498
Canada,What is the capital of Canada?,8,5868.640625,16.24864387512207,0.1683090627193451
Canada,What is the capital of Canada?,9,5236.4482421875,12.41052532196045,0.1326017677783966
Canada,What is the capital of Canada?,10,10393.689453125,25.92690086364746,0.19619764387607574
Canada,What is the capital of Canada?,11,10883.8154296875,3.4553496837615967,0.17173784971237183
Canada,What is the capital of Canada?,12,12979.296875,28.57095718383789,0.12728983163833618
Canada,What is the capital of Canada?,13,16646.646484375,25.276443481445312,0.10568587481975555
Canada,What is the capital of Canada?,14,17798.349609375,43.357479095458984,0.10776592791080475
Canada,What is the capital of Canada?,15,18800.876953125,33.308746337890625,0.0997723788022995
Canada,What is the capital of Canada?,16,25096.107421875,39.52709197998047,0.0905337929725647
Canada,What is the capital of Canada?,17,163.82577514648438,10.382280349731445,0.12040115892887115
Cape Verde,What is the capital of Cape Verde?,0,155.07275390625,187.63768005371094,0.2570836544036865
Cape Verde,What is the capital of Cape Verde?,1,1074.93896484375,104.3895034790039,0.19703151285648346
Cape Verde,What is the capital of Cape Verde?,2,1278.7347412109375,16.056238174438477,0.1623688042163849
Cape Verde,What is the capital of Cape Verde?,3,1626.5001220703125,13.858020782470703,0.20302559435367584
Cape Verde,What is the capital of Cape Verde?,4,2314.52392578125,10.115290641784668,0.18703165650367737
Cape Verde,What is the capital of Cape Verde?,5,2665.70361328125,20.0629940032959,0.14441293478012085
Cape Verde,What is the capital of Cape Verde?,6,3299.91748046875,8.176739692687988,0.15705642104148865
Cape Verde,What is the capital of Cape Verde?,7,5078.998046875,16.952655792236328,0.16449928283691406
Cape Verde,What is the capital of Cape Verde?,8,5898.4228515625,15.978342056274414,0.16808047890663147
Cape Verde,What is the capital of Cape Verde?,9,5294.90185546875,12.321837425231934,0.13247856497764587
Cape Verde,What is the capital of Cape Verde?,10,10647.26953125,24.418697357177734,0.19692794978618622
Cape Verde,What is the capital of Cape Verde?,11,10831.23828125,3.4777002334594727,0.16791196167469025
Cape Verde,What is the capital of Cape Verde?,12,12814.416015625,27.07456398010254,0.12854258716106415
Cape Verde,What is the capital of Cape Verde?,13,15879.3486328125,28.056198120117188,0.10809081792831421
Cape Verde,What is the capital of Cape Verde?,14,16970.259765625,45.453216552734375,0.10966330766677856
Cape Verde,What is the capital of Cape Verde?,15,17996.046875,35.728092193603516,0.1023501306772232
Cape Verde,What is the capital of Cape Verde?,16,24769.4140625,40.63832092285156,0.09169657528400421
Cape Verde,What is the capital of Cape Verde?,17,166.007568359375,11.286725044250488,0.12032979726791382
Central African Republic,What is the capital of Central African Republic?,0,151.3981475830078,186.90658569335938,0.2519904375076294
Central African Republic,What is the capital of Central African Republic?,1,1071.2728271484375,107.04407501220703,0.1973382532596588
Central African Republic,What is the capital of Central African Republic?,2,1308.529296875,15.734179496765137,0.16038453578948975
Central African Republic,What is the capital of Central African Republic?,3,1666.1815185546875,13.76949405670166,0.20163556933403015
Central African Republic,What is the capital of Central African Republic?,4,2191.498046875,9.612345695495605,0.18626311421394348
Central African Republic,What is the capital of Central African Republic?,5,2688.046142578125,19.8481388092041,0.14585815370082855
Central African Republic,What is the capital of Central African Republic?,6,3249.1708984375,8.069271087646484,0.1591569185256958
Central African Republic,What is the capital of Central African Republic?,7,4940.45556640625,16.590177536010742,0.16646063327789307
Central African Republic,What is the capital of Central African Republic?,8,5991.52001953125,17.067665100097656,0.17227281630039215
Central African Republic,What is the capital of Central African Republic?,9,5238.80712890625,12.492849349975586,0.13234150409698486
Central African Republic,What is the capital of Central African Republic?,10,10457.177734375,24.834514617919922,0.1949796974658966
Central African Republic,What is the capital of Central African Republic?,11,10952.44921875,3.6908555030822754,0.17105278372764587
Central African Republic,What is the capital of Central African Republic?,12,12909.4404296875,25.944440841674805,0.12998992204666138
Central African Republic,What is the capital of Central African Republic?,13,16690.162109375,25.013648986816406,0.10613688826560974
Central African Republic,What is the capital of Central African Republic?,14,17502.466796875,42.66495895385742,0.10637764632701874
Central African Republic,What is the capital of Central African Republic?,15,18531.251953125,31.592304229736328,0.10300876200199127
Central African Republic,What is the capital of Central African Republic?,16,24944.0859375,40.25869369506836,0.09299628436565399
Central African Republic,What is the capital of Central African Republic?,17,170.5466766357422,10.531454086303711,0.12351207435131073
Chad,What is the capital of Chad?,0,154.57369995117188,192.42611694335938,0.2575381100177765
Chad,What is the capital of Chad?,1,1055.0458984375,106.10541534423828,0.19846752285957336
Chad,What is the capital of Chad?,2,1239.4290771484375,16.564809799194336,0.16330039501190186
Chad,What is the capital of Chad?,3,1586.3917236328125,13.74435043334961,0.20503658056259155
Chad,What is the capital of Chad?,4,2333.146484375,9.76550579071045,0.18541523814201355
Chad,What is the capital of Chad?,5,2744.195068359375,19.642534255981445,0.14544335007667542
Chad,What is the capital of Chad?,6,3014.661376953125,8.414854049682617,0.15728460252285004
Chad,What is the capital of Chad?,7,5010.46240234375,16.940462112426758,0.1668248474597931
Chad,What is the capital of Chad?,8,5790.9580078125,16.75278091430664,0.1716214418411255
Chad,What is the capital of Chad?,9,5247.66015625,12.090682029724121,0.1336902379989624
Chad,What is the capital of Chad?,10,10326.017578125,24.98224639892578,0.19858959317207336
Chad,What is the capital of Chad?,11,10623.248046875,3.3792600631713867,0.1737208068370819
Chad,What is the capital of Chad?,12,12861.0859375,26.377681732177734,0.13078254461288452
Chad,What is the capital of Chad?,13,16255.4091796875,28.083953857421875,0.10694128274917603
Chad,What is the capital of Chad?,14,17345.2265625,45.67435836791992,0.10905910283327103
Chad,What is the capital of Chad?,15,18100.9375,34.270694732666016,0.10074902325868607
Chad,What is the capital of Chad?,16,24990.09765625,40.63734817504883,0.09046045690774918
Chad,What is the capital of Chad?,17,151.73231506347656,11.31501293182373,0.1207175925374031
Chile,What is the capital of Chile?,0,154.84603881835938,193.2871856689453,0.2562373876571655
Chile,What is the capital of Chile?,1,1070.625732421875,105.29146575927734,0.19768854975700378
Chile,What is the capital of Chile?,2,1300.6746826171875,16.16636848449707,0.16121475398540497
