model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
gemma_270m_base,headquarters,qa,prompt_sensitive,headquarters:17,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,1,3,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,prompt_sensitive,headquarters:17,0.25,0.0,0.25,0.0,0.0,0.0,3,4,-0.0357142857142857,-0.6666666666666666,0.6309523809523809,0.0,0.0,0.38095238095238093,0.38095238095238093
gemma_270m_base,birth_place,raw_question,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,7784,4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1066,1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1882,10165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,prompt_sensitive,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,13520,12078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1712,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,99,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,392,1387,-0.4,0.0,-0.4,0.0,0.0,-0.4,-0.4
gemma_270m_base,birth_place,chat_template,prompt_sensitive,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1843,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,prompt_sensitive,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,75,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,prompt_sensitive,birth_place:16,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.0,2,2,0.7499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,prompt_sensitive,birth_place:16,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,1.0,5,154,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,prompt_sensitive,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,59,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,297,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,50,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,prompt_sensitive,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,104,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
